name,latitude,longitude,zone_type
lalguda railway quarters,17.43759,78.53381,bus_stop
lalitha nagar bus stop,17.36576,78.56313,bus_stop
lalitha nagar x road,17.32836,78.52599,bus_stop
lalitha nagar x road,17.32843,78.52613,bus_stop
lambada thanda bus stop,17.48404,78.72698,bus_stop
lanco hills bus stop,17.40923,78.37232,bus_stop
land mark tower,17.50592,78.36246,bus_stop
land mark tower,17.5059,78.36227,bus_stop
landmark bus stop,17.39438,78.45112,bus_stop
langar house bus stop,17.3856,78.35526,bus_stop
langer houz,17.3808,78.42181,bus_stop
langer houz,17.38071,78.42151,bus_stop
lashkarguda,17.29703,78.6911,bus_stop
lashkarguda,17.29716,78.69134,bus_stop
latha talkies,17.38992,78.47002,bus_stop
latha talkies,17.39018,78.4703,bus_stop
laxma reddy palem,17.32051,78.62658,bus_stop
laxman nagar bus stop,17.39847,78.39383,bus_stop
laxmi nagar,17.46002,78.56429,bus_stop
laxmi nagar,17.46086,78.56385,bus_stop
laxmi nagar,17.38738,78.42977,bus_stop
laxmi nagar,17.38768,78.4294,bus_stop
laxmi nagar bus stop,17.38772,78.42943,bus_stop
laxmireddy palem,17.32077,78.62664,bus_stop
lb nagar,17.34637,78.5511,bus_stop
lb nagar,17.34714,78.54995,bus_stop
lb nagar,17.34574,78.55191,bus_stop
lb nagar,17.34577,78.55047,bus_stop
lb nagar,17.35261,78.5524,bus_stop
lb nagar (van pickup),17.34326,78.55591,bus_stop
lb nagar ring road towards uppal ring road,17.34598,78.55062,bus_stop
lb nagar to uppal bus stop,17.34701,78.55112,bus_stop
lecturers colony,17.3313,78.5915,bus_stop
lecturers colony,17.3314,78.5918,bus_stop
lecturers colony entrance bus stop,17.42169,78.59673,bus_stop
lemoor bus stop,17.14183,78.51686,bus_stop
lenin nagar,17.31566,78.52263,bus_stop
lenin nagar,17.31579,78.52269,bus_stop
liberty,17.40708,78.47586,bus_stop
liberty,17.40641,78.47804,bus_stop
liberty,17.40547,78.47683,bus_stop
liberty,17.40543,78.477,bus_stop
liberty bus stop,17.40707,78.4762,bus_stop
liberty mch office,17.4075,78.47682,bus_stop
liberty mch office,17.40753,78.47651,bus_stop
liberty mch office,17.40714,78.47597,bus_stop
lig colony bus stop,17.50376,78.29178,bus_stop
ligampalli,17.49514,78.31586,bus_stop
limgampally,17.49496,78.32397,bus_stop
lingampalli,17.49509,78.31801,bus_stop
lingampally,17.48278,78.32027,bus_stop
lingampally,17.49615,78.31498,bus_stop
lingampally,17.49614,78.31546,bus_stop
lingampally,17.49476,78.31715,bus_stop
lingampally police station,17.49443,78.31596,bus_stop
lingampally railway station,17.48304,78.32043,bus_stop
lingampally station bus stop,17.48329,78.32035,bus_stop
lingarapalle bus stop,16.92467,78.38166,bus_stop
lions club shapur bus stop,17.51331,78.44756,bus_stop
live life hospital,17.43741,78.40022,bus_stop
live life hospital,17.4384,78.39976,bus_stop
lothkunta,17.49487,78.51289,bus_stop
lothkunta,17.49352,78.51248,bus_stop
lothkunta,17.49174,78.51286,bus_stop
lothkunta bus stop,17.49393,78.5128,bus_stop
loyola academy,17.50473,78.48758,bus_stop
loyola academy,17.5049,78.48758,bus_stop
loyola junior college,17.50242,78.48389,bus_stop
lumbini avenue,17.43554,78.37459,bus_stop
lumbini avenue,17.43515,78.3743,bus_stop
lv prasad,17.42342,78.42766,bus_stop
lv prasad bus stop,17.42368,78.42754,bus_stop
m.b. dargah,17.529,78.543,bus_stop
m.b. dargah,17.52896,78.5428,bus_stop
m.g. nagar,17.51824,78.50942,bus_stop
m.g. road,17.43908,78.4884,bus_stop
m.g. road,17.43918,78.48847,bus_stop
m.l.a. colony,17.41291,78.4242,bus_stop
m.l.r. college,17.59566,78.4405,bus_stop
m.m. pahadi,17.35188,78.4283,bus_stop
m.m. pahadi,17.3518,78.42896,bus_stop
m.m.r. gardens,17.47982,78.47346,bus_stop
m.r.o. office,17.35932,78.53647,bus_stop
m.r.o. office yacharam,17.05505,78.66622,bus_stop
macha bolarum,17.5157,78.51318,bus_stop
macha bolarum bus stop,17.51472,78.51326,bus_stop
madannapet koti bus stop,17.3613,78.50425,bus_stop
madhapur,17.45375,78.37913,bus_stop
madhapur (pickup van/bus),17.44389,78.38706,bus_stop
madhapur bus stop,17.44116,78.39133,bus_stop
madhapur bus stop,17.4268,78.45248,bus_stop
madhapur hitech theatre,17.44382,78.38741,bus_stop
madhapur hitech theatre,17.44467,78.3864,bus_stop
madhapur image hospital / nift,17.44619,78.38542,bus_stop
madhapur petrol bunk,17.44087,78.39151,bus_stop
madhapur police station,17.43946,78.39589,bus_stop
madhapur police station,17.43887,78.3975,bus_stop
madhapur(van pickup),17.44359,78.38745,bus_stop
madhipatnam nanala nagar,17.39594,78.42868,bus_stop
madhuban colony,17.30133,78.43822,bus_stop
madhuban colony,17.30138,78.43806,bus_stop
madhurapuri colony bus stop,17.31358,78.53308,bus_stop
madhusudhan bhawan,17.46979,78.57238,bus_stop
madina,17.36846,78.47378,bus_stop
madinaguda,17.49528,78.3392,bus_stop
madinaguda,17.49545,78.33738,bus_stop
madinaguda,17.4951,78.34306,bus_stop
madinaguda,17.49479,78.34469,bus_stop
madinaguda,17.49504,78.34571,bus_stop
madinaguda bus stop,17.49497,78.3406,bus_stop
madinaguda bus stop,17.49538,78.34074,bus_stop
madinaguda pickup van/bus,17.49512,78.34058,bus_stop
mahalingapuram bus stand,17.46884,78.08646,bus_stop
maharaja ranjeet,17.35586,78.43409,bus_stop
maharaja ranjeet,17.35573,78.43412,bus_stop
maharashtra bank,17.49217,78.3974,bus_stop
mahatma gandhi bus station,17.37765,78.4849,bus_stop
mahatma gandhi bus station (mgbs),17.37879,78.48438,bus_stop
mahatma gandhi bus station (mgbs),17.37876,78.48433,bus_stop
mahatma gandhi bus stop,17.40174,78.45155,bus_stop
mahatma gandhi colony bus stop,17.40177,78.45154,bus_stop
mahaveer hospital,17.40272,78.45795,bus_stop
mahaveer hospital,17.40298,78.45831,bus_stop
maheshwaram bus depot,17.13503,78.41517,bus_stop
maheshwaram bus stop,17.13415,78.43314,bus_stop
mailardev pally / durga nagar,17.31463,78.44486,bus_stop
mailardev pally / durga nagar,17.3143,78.44463,bus_stop
maisammaguda,17.5572,78.45006,bus_stop
maisammaguda,17.5572,78.45023,bus_stop
maisammaguda bus stop,17.56224,78.45363,bus_stop
majeedpur / medchal x road,17.62764,78.56934,bus_stop
majeedpur / medchal x road,17.62649,78.56996,bus_stop
majeedpur x road,17.28757,78.69358,bus_stop
majeedpur x road,17.28772,78.69369,bus_stop
maktha,17.40538,78.66222,bus_stop
maktha,17.4055,78.66224,bus_stop
malakpet,17.37553,78.49696,bus_stop
malakpet,17.3743,78.49976,bus_stop
malakpet,17.37731,78.49209,bus_stop
malakpet,17.3738,78.50121,bus_stop
malakpet,17.37297,78.50549,bus_stop
malakpet,17.37004,78.51435,bus_stop
malakpet,17.37083,78.51258,bus_stop
malakpet chermas,17.37341,78.50403,bus_stop
malakpet chermas,17.37291,78.50547,bus_stop
malakpet government hospital,17.37208,78.49949,bus_stop
malakpet metro station,17.37738,78.49396,bus_stop
malakpet sohail hotel,17.37281,78.49944,bus_stop
malakpet super bazar,17.37237,78.50938,bus_stop
malakpet super bazar,17.37201,78.50946,bus_stop
malaysian township,17.48025,78.38965,bus_stop
malaysian township,17.48052,78.38989,bus_stop
malkajgiri,17.44985,78.53568,bus_stop
malkajgiri,17.46191,78.53653,bus_stop
malkajgiri bus stop,17.44974,78.53653,bus_stop
malkajgiri police station,17.45021,78.53929,bus_stop
malkajgiri police station,17.45042,78.53951,bus_stop
malkaram bus stop,17.53224,78.58289,bus_stop
mallampet x road,17.5555,78.36252,bus_stop
mallapur,17.44481,78.56735,bus_stop
mallapur,17.44568,78.56751,bus_stop
mallapur,17.44719,78.57173,bus_stop
malle gudem bus stop,17.53464,78.56873,bus_stop
mallepally,17.38886,78.45549,bus_stop
mallepally,17.3896,78.45524,bus_stop
mallepally chowk,17.38918,78.45461,bus_stop
mallepally chowk,17.38924,78.45491,bus_stop
mallikarjuna nagar,17.44905,78.52741,bus_stop
mallikarjuna nagar,17.44928,78.52739,bus_stop
mallikarjuna nagar colony,17.47643,78.48121,bus_stop
mallikarjuna nagar colony,17.47614,78.48233,bus_stop
malyala bus stop,17.57598,78.75259,bus_stop
mamatha nagar colony,17.3802,78.55827,bus_stop
mamatha nagar colony,17.3804,78.55795,bus_stop
mamidi pally,17.26348,78.4758,bus_stop
mamidi pally,17.26303,78.476,bus_stop
mamidipally,17.24968,78.47432,bus_stop
mamidipally,17.24969,78.47477,bus_stop
mamidipally bus stop,17.72042,78.60821,bus_stop
manchrevula x road,17.38529,78.35542,bus_stop
manchrevula x road,17.38549,78.35547,bus_stop
manda mallamma,17.3397,78.52426,bus_stop
manda mallamma,17.33968,78.52359,bus_stop
manda mallamma bus stop,17.33969,78.52425,bus_stop
mandal office,17.50899,78.30065,bus_stop
mandal office,17.5088,78.30043,bus_stop
mangalpally x road,17.2148,78.60509,bus_stop
mangalpally x road,17.215,78.6053,bus_stop
mangapuram / n.r.m. degree college,17.45556,78.56584,bus_stop
mangapuram / n.r.m. degree college,17.45564,78.56593,bus_stop
manikeshvari nagar,17.42057,78.52477,bus_stop
manikeshvari nagar,17.42072,78.52464,bus_stop
manikonda bus stop,17.39999,78.38357,bus_stop
manikonda bus stop,17.40257,78.37716,bus_stop
manju theatre,17.44083,78.49313,bus_stop
mankhal bus stop,17.20076,78.46897,bus_stop
manneguda x road,17.25525,78.58565,bus_stop
manneguda x road,17.2552,78.5859,bus_stop
manneguda x road,17.20737,78.72084,bus_stop
mansoorabad,17.35431,78.56324,bus_stop
mansoorabad 1,17.35261,78.5623,bus_stop
mansoorabad 1,17.35271,78.56154,bus_stop
manyaguda,17.22781,78.7155,bus_stop
manyaguda,17.22775,78.71576,bus_stop
maqta bus stop,17.42106,78.46255,bus_stop
markendya bus stop,17.49967,78.42982,bus_stop
market bus stop,17.38432,78.43521,bus_stop
market bus stop,17.47008,78.43727,bus_stop
marrichettu junction bus stop,17.40615,78.37624,bus_stop
maruthi bus stop,17.34155,78.48233,bus_stop
maruthi nagar,17.47531,78.55566,bus_stop
maruthi nagar,17.47542,78.55579,bus_stop
maruthi nagar main road bus stop,17.41656,78.58814,bus_stop
maruti nagar,17.49088,78.51268,bus_stop
maruti nagar bus stop,17.49203,78.50497,bus_stop
maruti nagar bus stop,17.4916,78.50852,bus_stop
maryala stage 2,17.56609,78.80639,bus_stop
masab tank,17.40411,78.45238,bus_stop
masab tank,17.40444,78.45176,bus_stop
masab tank,17.40344,78.45614,bus_stop
masab tank bus stop,17.40432,78.45177,bus_stop
masab tank jntu,17.40338,78.45682,bus_stop
masab tank nmdc,17.39874,78.44921,bus_stop
masab tank nmdc,17.39898,78.44949,bus_stop
masab tank nmdc bus stop,17.39893,78.44963,bus_stop
masaipet bus station,17.90675,78.46462,bus_stop
maseedbanda bus stop,17.46562,78.3418,bus_stop
masid banda bus stop,17.46558,78.34178,bus_stop
masjid banda,17.46024,78.33714,bus_stop
masjid banda,17.46026,78.33714,bus_stop
masjid banda,17.45944,78.33795,bus_stop
masjid lalaguda,17.4384,78.53217,bus_stop
masjid lalaguda,17.43864,78.53199,bus_stop
mazher road,17.50452,78.58573,bus_stop
mb darga bus stop,17.52699,78.54208,bus_stop
mceme,17.48494,78.51162,bus_stop
medchal,17.63026,78.485,bus_stop
medchal,17.63397,78.48515,bus_stop
medchal,17.63387,78.48494,bus_stop
medchal ambedkar chowrasta,17.63032,78.48529,bus_stop
medchal ambedkar chowrasta,17.6302,78.485,bus_stop
medchal bus depot,17.63373,78.48706,bus_stop
medchal bus stop,17.63021,78.48508,bus_stop
medchal bus terminal,17.63384,78.48555,bus_stop
medchal crossroads,17.62812,78.56924,bus_stop
medchal railway station,17.63648,78.47548,bus_stop
medchal railway station,17.63634,78.47592,bus_stop
medchal- opp bus depo off no-04066312192,17.63412,78.48514,bus_stop
medipally,17.4099,78.60326,bus_stop
medipally,17.41005,78.60308,bus_stop
medipally bus stop,17.40939,78.60256,bus_stop
meerpet bus stop,17.32285,78.52791,bus_stop
meerpet swimming pool,17.31948,78.52983,bus_stop
meerpet swimming pool,17.31956,78.52966,bus_stop
meerpet x road,17.323,78.52766,bus_stop
meerpet x road,17.32308,78.5279,bus_stop
mehadipatanam,17.39794,78.44333,bus_stop
mehadipatnam,17.39845,78.44411,bus_stop
mehandipatnam(metro piller no 52),17.39368,78.43101,bus_stop
mehdipatnam,17.3965,78.44278,bus_stop
mehdipatnam,17.38939,78.43035,bus_stop
mehdipatnam,17.39031,78.43053,bus_stop
mehdipatnam,17.39159,78.4309,bus_stop
mehdipatnam,17.39219,78.43104,bus_stop
mehdipatnam,17.39468,78.43797,bus_stop
mehdipatnam,17.39504,78.43595,bus_stop
mehdipatnam,17.39472,78.44049,bus_stop
mehdipatnam,17.39517,78.43996,bus_stop
mehdipatnam,17.39491,78.43101,bus_stop
mehdipatnam,17.39574,78.43172,bus_stop
mehdipatnam 2,17.39269,78.43121,bus_stop
mehdipatnam bus depot,17.3922,78.44097,bus_stop
mehdipatnam bus stop,17.39459,78.43912,bus_stop
mehdipatnam road bus stop,17.39487,78.43895,bus_stop
mehdipatnam1,17.39517,78.43416,bus_stop
mehdipuram bus stop,17.31683,78.46655,bus_stop
mehidipatnam (pickup van/bus),17.39632,78.42494,bus_stop
mehipattinam-p74,17.38569,78.42959,bus_stop
mehndipatnam,17.38814,78.42992,bus_stop
mesco institute bus stop,17.37191,78.4515,bus_stop
metro,17.49634,78.37374,bus_stop
metro bus stop,17.47936,78.41845,bus_stop
mettuguda,17.43668,78.51807,bus_stop
mettuguda,17.43536,78.51958,bus_stop
mettuguda,17.43615,78.51894,bus_stop
mettuguda,17.43403,78.52095,bus_stop
mettuguda,17.4342,78.52128,bus_stop
mettuguda,17.36723,78.5795,bus_stop
mettuguda,17.36761,78.57881,bus_stop
mettuguda bus stop,17.43656,78.51933,bus_stop
mettuguda bus stop,17.43447,78.52101,bus_stop
mgbs bus stand,17.37872,78.48428,bus_stop
mgbs old bus stand,17.3781,78.48166,bus_stop
midhani bus depot,17.33996,78.5034,bus_stop
midhani bus depot 2,17.34005,78.50363,bus_stop
midhani bus depot 2,17.33987,78.50521,bus_stop
midhani bus stop,17.33357,78.50895,bus_stop
midhani company,17.33359,78.50901,bus_stop
midhani township,17.32494,78.51429,bus_stop
midhani township,17.32493,78.51442,bus_stop
mig bus stop,17.48769,78.39127,bus_stop
military dairy farm,17.48966,78.48148,bus_stop
millan talkies,17.39229,78.44737,bus_stop
millan talkies,17.39216,78.44728,bus_stop
mind space bus stop,17.44182,78.37702,bus_stop
mind space junction bus stop,17.4392,78.37724,bus_stop
minerva / swapnalok complex,17.44125,78.49239,bus_stop
minerva / swapnalok complex,17.44111,78.49229,bus_stop
mini tankbund,17.40989,78.4764,bus_stop
mini tankbund,17.41007,78.47594,bus_stop
mir alam mandi,17.3646,78.48063,bus_stop
mir alam mandi bus stop,17.36283,78.48024,bus_stop
mir alam tank filter beds,17.34046,78.4507,bus_stop
mir alam tank filter beds,17.341,78.45036,bus_stop
mirzal guda,17.4556,78.52974,bus_stop
mirzalguda,17.44205,78.53181,bus_stop
mirzalguda,17.44231,78.53252,bus_stop
mithilanagar bus stop,17.32838,78.51924,bus_stop
miyapur,17.49291,78.35225,bus_stop
miyapur,17.49639,78.37221,bus_stop
miyapur,17.49645,78.36718,bus_stop
miyapur,17.50576,78.36231,bus_stop
miyapur,17.49662,78.36489,bus_stop
miyapur,17.49613,78.35943,bus_stop
miyapur,17.49608,78.35805,bus_stop
miyapur,17.49569,78.35792,bus_stop
miyapur,17.49548,78.35693,bus_stop
miyapur,17.49526,78.35602,bus_stop
miyapur,17.50876,78.35244,bus_stop
miyapur allwyn,17.49671,78.36315,bus_stop
miyapur allwyn cross,17.49424,78.34815,bus_stop
miyapur allwyn x road (pickup van/bus),17.49479,78.35419,bus_stop
miyapur allwyn x roads (pickup van/bus),17.49405,78.35109,bus_stop
miyapur alwin cross roads,17.49438,78.35232,bus_stop
miyapur bus body unit,17.51272,78.3604,bus_stop
miyapur bus depot,17.51155,78.36129,bus_stop
miyapur bus depot,17.51185,78.36138,bus_stop
miyapur bus depot,17.51296,78.36011,bus_stop
miyapur bus stop,17.49633,78.3722,bus_stop
miyapur bus stop,17.4961,78.35807,bus_stop
miyapur cross road,17.49678,78.36339,bus_stop
miyapur cross road,17.49831,78.36188,bus_stop
miyapur cross road,17.4979,78.3616,bus_stop
miyapur cross road,17.49642,78.3626,bus_stop
miyapur cross roads bus stop,17.49686,78.362,bus_stop
miyapur metro station,17.49679,78.3709,bus_stop
miyapur metro station,17.49632,78.37213,bus_stop
mizaguda bus stop,17.40853,78.26344,bus_stop
mjcet bus stop,17.42726,78.44507,bus_stop
mmr garden bus stop,17.48009,78.47312,bus_stop
modern bakery,17.40113,78.54976,bus_stop
modern bakery,17.40136,78.54998,bus_stop
moghal engineering college,17.31451,78.46234,bus_stop
moghal engineering college,17.31437,78.46191,bus_stop
"moghal nagar,ring road",17.37737,78.42928,bus_stop
mohan nagar,17.37391,78.55013,bus_stop
mohan nagar,17.37373,78.54965,bus_stop
moinabad,17.32857,78.27292,bus_stop
moinabad,17.32889,78.27311,bus_stop
moinabad bus stop,17.32923,78.27346,bus_stop
moinabad ps,17.33056,78.28753,bus_stop
moinabad ps,17.33098,78.28792,bus_stop
mollegudam bus stop,17.69836,78.44006,bus_stop
mondi gowrelly bus stop,17.03721,78.70222,bus_stop
mookedpally bus stop,17.72735,78.48225,bus_stop
moosa bowli,17.36415,78.46666,bus_stop
moosa bowli bus stop,17.36423,78.46666,bus_stop
moosapet,17.46956,78.42757,bus_stop
moosapet,17.47024,78.42697,bus_stop
moosapet,17.47162,78.42641,bus_stop
moosapet,17.4736,78.42496,bus_stop
moosapet,17.4756,78.42364,bus_stop
moosapet bus depot,17.47159,78.42651,bus_stop
moosapet bus stop,17.46883,78.42828,bus_stop
moosapet bus stop,17.47177,78.42632,bus_stop
moosarambagh,17.37111,78.51481,bus_stop
moosarambagh,17.37079,78.51502,bus_stop
moosarambagh bus stop,17.37656,78.51467,bus_stop
more bus stop,17.51659,78.39629,bus_stop
mosarambagh bus stop,17.3687,78.52278,bus_stop
mother teresa,17.43713,78.50481,bus_stop
mother teresa,17.43711,78.50512,bus_stop
mothi nagar,17.45454,78.42248,bus_stop
mothi nagar,17.45393,78.42243,bus_stop
mothi nagar,17.45444,78.42263,bus_stop
mothi nagar,17.45376,78.42266,bus_stop
mothi nagar,17.45417,78.42287,bus_stop
mothkupally,17.37704,78.24278,bus_stop
mothkupally,17.3769,78.24285,bus_stop
moula ali railway colony,17.44296,78.54726,bus_stop
moula ali railway colony,17.44312,78.54711,bus_stop
moula-ali,17.45231,78.56575,bus_stop
moulali unani dispensary,17.46253,78.56147,bus_stop
moulali unani dispensary,17.46261,78.56093,bus_stop
mount opera,17.3067,78.71954,bus_stop
mount opera,17.30653,78.71949,bus_stop
mozamjahi market,17.3842,78.4756,bus_stop
mozamjahi market,17.3841,78.4752,bus_stop
mozamjahi market,17.38401,78.47501,bus_stop
mozamjahi market,17.38358,78.47491,bus_stop
ms maqta-bus stop,17.42279,78.46175,bus_stop
mud fort,17.4569,78.49499,bus_stop
mud fort,17.45691,78.49511,bus_stop
mudiraj colony bus stop,17.31536,78.59304,bus_stop
mukalapur x road,17.3588,78.80918,bus_stop
mukkanur,17.20657,78.75093,bus_stop
mulugu x road,17.73628,78.63758,bus_stop
munaganoor,17.30344,78.60859,bus_stop
munaganoor 2,17.30323,78.60855,bus_stop
muppireddypally bus stop,17.73416,78.4891,bus_stop
murali shyam bus stop,17.49215,78.39734,bus_stop
musheerabad police station,17.42024,78.50023,bus_stop
musheerabad police station,17.4188,78.49986,bus_stop
musheerabad x road,17.42078,78.50044,bus_stop
musheerabad-2 depot,17.40684,78.50325,bus_stop
muttangi,17.54209,78.22861,bus_stop
muttangi,17.54249,78.2266,bus_stop
mvsr engineering college,17.28174,78.53748,bus_stop
mvsr engineering college,17.28211,78.53734,bus_stop
my sweet home,17.48266,78.4118,bus_stop
mylardevpally,17.31613,78.44922,bus_stop
mylardevpally,17.31606,78.44955,bus_stop
mythrivanam,17.43612,78.44401,bus_stop
mythrivanam,17.43809,78.4436,bus_stop
mytrivanam bus stop,17.4375,78.44375,bus_stop
n.b.t. nagar,17.41209,78.43173,bus_stop
n.b.t. nagar,17.41214,78.432,bus_stop
n.c.l. north avenue,17.52593,78.4844,bus_stop
n.c.l. north avenue,17.5254,78.48436,bus_stop
n.f.c. bridge circle,17.44637,78.57469,bus_stop
n.f.c. nagar,17.45275,78.7058,bus_stop
n.f.c. x road,17.44837,78.57531,bus_stop
n.f.c. x road,17.44823,78.57544,bus_stop
n.f.c. x road,17.44839,78.57577,bus_stop
n.t.r market,17.35489,78.54588,bus_stop
n.t.r market lb nager,17.35573,78.5453,bus_stop
nacharam,17.42915,78.55204,bus_stop
nacharam bus stop,17.82429,78.53521,bus_stop
nacharam esi hospital,17.43091,78.55329,bus_stop
nacharam village,17.42921,78.55192,bus_stop
nacharam village,17.42856,78.55168,bus_stop
nacharam x road,17.43314,78.55466,bus_stop
nacharam x road,17.43319,78.55442,bus_stop
nadergul,17.27389,78.53929,bus_stop
nagaram,17.48783,78.60096,bus_stop
nagaram,17.48774,78.60072,bus_stop
nagaram road,17.49941,78.59302,bus_stop
nagaram road,17.49939,78.59293,bus_stop
nagaram road,17.48128,78.59214,bus_stop
nagaram road,17.48066,78.59122,bus_stop
nagaram water tank,17.49102,78.59917,bus_stop
nagaram water tank bus stop,17.49115,78.59922,bus_stop
nagarguda bus stop,17.23404,78.13643,bus_stop
nagarjuna colony,17.4799,78.58186,bus_stop
nagarjuna colony,17.48008,78.58205,bus_stop
nagireddypally,17.73614,78.61001,bus_stop
nagmandir,17.48886,78.51688,bus_stop
nagmandir,17.48902,78.51711,bus_stop
nagole,17.37649,78.55782,bus_stop
nagole,17.37549,78.55793,bus_stop
nagole,17.37624,78.55678,bus_stop
nagole,17.36768,78.55715,bus_stop
nagole / nagole ring road,17.37851,78.55815,bus_stop
nagole / nagole ring road,17.3786,78.55782,bus_stop
nagole bus depot,17.38956,78.55337,bus_stop
nagole bus stop,17.37746,78.55778,bus_stop
nagole x road,17.37623,78.5574,bus_stop
nagole x road,17.37634,78.55714,bus_stop
nakkagutta thanda,17.02235,78.67861,bus_stop
nakkertha medipally bus stop,16.99899,78.64748,bus_stop
nala nagar,17.39533,78.42751,bus_stop
nala nagar bus stop,17.39641,78.42695,bus_stop
nalgonda x road,17.37537,78.49861,bus_stop
nalgonda x road,17.37552,78.49694,bus_stop
nallagandla huda,17.47666,78.30481,bus_stop
nallakunta,17.39873,78.50586,bus_stop
namalagundu,17.42474,78.51554,bus_stop
namalagundu,17.42528,78.51488,bus_stop
nampally,17.38777,78.47175,bus_stop
nampally,17.38869,78.47138,bus_stop
nampally,17.40142,78.46244,bus_stop
nampally,17.39632,78.47122,bus_stop
nampally,17.39278,78.47027,bus_stop
nampally,17.40282,78.46681,bus_stop
nampally,17.3992,78.47105,bus_stop
nampally,17.39808,78.47194,bus_stop
nampally,17.39866,78.47184,bus_stop
nampally,17.38817,78.47692,bus_stop
nampally,17.38915,78.47314,bus_stop
nampally,17.4009,78.47563,bus_stop
nampally (pickup van/bus),17.39496,78.4705,bus_stop
nampally (pickup van/bus),17.39846,78.47264,bus_stop
nampally grand plaza,17.39775,78.4707,bus_stop
nampally haj house,17.39433,78.47047,bus_stop
nampally public garden,17.39658,78.47087,bus_stop
nampally railway station,17.39233,78.46996,bus_stop
nampally railway station,17.3921,78.47025,bus_stop
nampally railway station bus stop,17.39505,78.4703,bus_stop
nampally-latha takies,17.39024,78.46931,bus_stop
nampally(van pickup),17.40105,78.47292,bus_stop
nanakram guda,17.44387,78.35407,bus_stop
nanakramguda bus stop,17.42037,78.35034,bus_stop
nanal nagar,17.42693,78.3763,bus_stop
nanal nagar,17.39592,78.42725,bus_stop
nanal nagar,17.39513,78.42714,bus_stop
nanal nagar / rethibowli,17.3963,78.42713,bus_stop
nanalnagar,17.3478,78.4708,bus_stop
nandamuri basavatarakam cancer hospital,17.41758,78.429,bus_stop
nandamuri basavatarakam cancer hospital,17.41755,78.42929,bus_stop
nandana nagar tukaram gate,17.44292,78.5187,bus_stop
nandana nagar tukaram gate,17.44306,78.51882,bus_stop
nandi hills bus stop,17.31546,78.54177,bus_stop
nandi nagar,17.41932,78.42907,bus_stop
nandi nagar,17.41911,78.4294,bus_stop
nandi nagar bus stop,17.41992,78.43092,bus_stop
narayana ias academy,17.30388,78.6478,bus_stop
narayana ias academy,17.30375,78.6478,bus_stop
narayanaguda,17.39553,78.48972,bus_stop
narayanaguda,17.39536,78.49012,bus_stop
narayanaguda,17.3975,78.49224,bus_stop
narayanaguda,17.39894,78.49242,bus_stop
narayanaguda,17.40023,78.49006,bus_stop
narayanaguda,17.39882,78.4941,bus_stop
narayanaguda (pickup van/bus),17.39841,78.49335,bus_stop
narayanamma college bus stop,17.40999,78.39808,bus_stop
narayanamma engineering college,17.40962,78.3985,bus_stop
narayanamma engineering college,17.41024,78.39828,bus_stop
narayanguda bus stop,17.40039,78.49038,bus_stop
narayanguda bus stop,17.40059,78.48922,bus_stop
narayannamma engg bus stop,17.41015,78.3983,bus_stop
narmada restaurant bus stop,17.39978,78.47884,bus_stop
narsapur bus stop,17.72919,78.5644,bus_stop
narsing,17.3844,78.36152,bus_stop
narsing,17.38424,78.3614,bus_stop
narsingi,18.04669,78.42934,bus_stop
narsingi,18.04611,78.42903,bus_stop
narsingi kalpana kennels bus stop,17.39561,78.36268,bus_stop
national darbar,17.39398,78.48366,bus_stop
national geophysical research institute (ngri),17.41418,78.54678,bus_stop
national geophysical research institute (ngri),17.41543,78.54589,bus_stop
navabarath college,17.5182,78.52133,bus_stop
navabarath college,17.5181,78.52155,bus_stop
navapan,17.53164,78.25457,bus_stop
navapan,17.53167,78.25474,bus_stop
navata road transport,17.39604,78.46498,bus_stop
nayapul,17.37022,78.47719,bus_stop
nayapul,17.37037,78.47559,bus_stop
ncc / o.u. andhra mahila sabha,17.40619,78.51705,bus_stop
ncc / o.u. andhra mahila sabha,17.40669,78.51747,bus_stop
ncl balaji hospital,17.5186,78.48152,bus_stop
ncl balaji hospital,17.5185,78.48192,bus_stop
nddc / gachibowli stadium,17.45079,78.34606,bus_stop
nddc / gachibowli stadium,17.44936,78.34839,bus_stop
near bagga wines( putli bowli),17.38116,78.48353,bus_stop
necklace road bus stop,17.42017,78.46547,bus_stop
nedunur bus stop,17.03544,78.44981,bus_stop
nehru zoological park,17.35065,78.45253,bus_stop
nehru zoological park,17.35161,78.45251,bus_stop
neredmet,17.48188,78.53665,bus_stop
neredmet pickup van/bus,17.4821,78.5372,bus_stop
neredmet x road,17.48201,78.53731,bus_stop
neredmet x road,17.48135,78.53677,bus_stop
neredmet x road,17.48232,78.53723,bus_stop
neredmet x road,17.48155,78.5366,bus_stop
neredmet x road bus stop,17.48227,78.53712,bus_stop
new allapur,17.45586,78.40902,bus_stop
new bowenpally bus stop,17.46522,78.47266,bus_stop
new bowenpally bus stop,17.46296,78.4721,bus_stop
new bridge,17.43935,78.52584,bus_stop
new bridge,17.43948,78.52565,bus_stop
new gayatri nagar bus stop,17.33307,78.53189,bus_stop
new gayatri nagar colony bus shelter,17.33299,78.53185,bus_stop
new nagole,17.37463,78.55279,bus_stop
new nagole bus stop,17.37501,78.5537,bus_stop
new science,17.39578,78.48636,bus_stop
new science,17.39597,78.48696,bus_stop
nexus college,17.06267,78.66598,bus_stop
ngo colony x road bus stop,17.32129,78.5652,bus_stop
