ac_num,bkng_cancel_rate,cancel_ride,city,date,day_of_week,demand_level,done_ride,granularity,hour,is_peak_hour,is_weekend,month,reg_driver,reg_rider,rider_to_driver_ratio,srch_rqst
,,,HYD,2024-09-14,5,Medium,,daily,,,1,9,70.0,458.0,6.542857142857143,
,,,HYD,2024-09-15,6,Medium,,daily,,,1,9,28.0,402.0,14.357142857142858,
,,,HYD,2024-09-16,0,Medium,,daily,,,0,9,97.0,377.0,3.88659793814433,
,,,HYD,2024-09-17,1,Medium,,daily,,,0,9,69.0,319.0,4.6231884057971016,
,,,HYD,2024-09-18,2,Medium,,daily,,,0,9,50.0,407.0,8.14,
,,,HYD,2024-09-19,3,Medium,,daily,,,0,9,115.0,353.0,3.0695652173913044,
,,,HYD,2024-09-20,4,Medium,,daily,,,0,9,94.0,357.0,3.797872340425532,
,,,HYD,2024-09-21,5,Medium,,daily,,,1,9,80.0,446.0,5.575,
,,,HYD,2024-09-22,6,Medium,,daily,,,1,9,35.0,311.0,8.885714285714286,
,,,HYD,2024-09-23,0,Medium,,daily,,,0,9,70.0,400.0,5.714285714285714,
,,,HYD,2024-09-24,1,Medium,,daily,,,0,9,101.0,336.0,3.3267326732673266,
,,,HYD,2024-09-25,2,Medium,,daily,,,0,9,112.0,314.0,2.8035714285714284,
,,,HYD,2024-09-26,3,Medium,,daily,,,0,9,158.0,332.0,2.1012658227848102,
,,,HYD,2024-09-27,4,Medium,,daily,,,0,9,172.0,310.0,1.802325581395349,
,,,HYD,2024-09-28,5,High,,daily,,,1,9,170.0,914.0,5.376470588235295,
,,,HYD,2024-09-29,6,High,,daily,,,1,9,75.0,1116.0,14.88,
,,,HYD,2024-09-30,0,High,,daily,,,0,9,270.0,743.0,2.751851851851852,
,,,HYD,2024-10-01,1,High,,daily,,,0,10,298.0,953.0,3.197986577181208,
,,,HYD,2024-10-02,2,High,,daily,,,0,10,198.0,919.0,4.641414141414141,
,,,HYD,2024-10-03,3,High,,daily,,,0,10,210.0,762.0,3.628571428571429,
,,,HYD,2024-10-04,4,Medium,,daily,,,0,10,220.0,469.0,2.131818181818182,
,,,HYD,2024-10-05,5,High,,daily,,,1,10,318.0,603.0,1.8962264150943395,
,,,HYD,2024-10-06,6,High,,daily,,,1,10,146.0,742.0,5.082191780821918,
,,,HYD,2024-10-07,0,High,,daily,,,0,10,257.0,1175.0,4.571984435797665,
,,,HYD,2024-10-08,1,High,,daily,,,0,10,280.0,756.0,2.7,
,,,HYD,2024-10-09,2,Medium,,daily,,,0,10,227.0,536.0,2.361233480176212,
,,,HYD,2024-10-10,3,Medium,,daily,,,0,10,155.0,428.0,2.761290322580645,
,,,HYD,2024-10-11,4,Medium,,daily,,,0,10,163.0,537.0,3.294478527607362,
,,,HYD,2024-10-12,5,High,,daily,,,1,10,57.0,580.0,10.175438596491228,
,,,HYD,2024-10-13,6,High,,daily,,,1,10,66.0,720.0,10.909090909090908,
,,,HYD,2024-10-14,0,High,,daily,,,0,10,112.0,817.0,7.294642857142857,
,,,HYD,2024-10-15,1,High,,daily,,,0,10,141.0,630.0,4.468085106382978,
,,,HYD,2024-10-16,2,High,,daily,,,0,10,248.0,617.0,2.4879032258064515,
,,,HYD,2024-10-17,3,Medium,,daily,,,0,10,186.0,509.0,2.736559139784946,
,,,HYD,2024-10-18,4,Medium,,daily,,,0,10,145.0,422.0,2.910344827586207,
,,,HYD,2024-10-19,5,High,,daily,,,1,10,134.0,763.0,5.6940298507462686,
,,,HYD,2024-10-20,6,High,,daily,,,1,10,58.0,636.0,10.96551724137931,
,,,HYD,2024-10-21,0,High,,daily,,,0,10,121.0,547.0,4.520661157024794,
,,,HYD,2024-10-22,1,Medium,,daily,,,0,10,136.0,453.0,3.3308823529411766,
,,,HYD,2024-10-23,2,Medium,,daily,,,0,10,131.0,425.0,3.2442748091603053,
,,,HYD,2024-10-24,3,Medium,,daily,,,0,10,163.0,363.0,2.226993865030675,
,,,HYD,2024-10-25,4,Medium,,daily,,,0,10,165.0,516.0,3.1272727272727274,
,,,HYD,2024-10-26,5,High,,daily,,,1,10,148.0,543.0,3.668918918918919,
,,,HYD,2024-10-27,6,High,,daily,,,1,10,57.0,622.0,10.912280701754383,
,,,HYD,2024-10-28,0,High,,daily,,,0,10,98.0,658.0,6.714285714285714,
,,,HYD,2024-10-29,1,High,,daily,,,0,10,302.0,553.0,1.8311258278145688,
,,,HYD,2024-10-30,2,Medium,,daily,,,0,10,452.0,451.0,0.9977876106194692,
,,,HYD,2024-10-31,3,Medium,,daily,,,0,10,54.0,344.0,6.37037037037037,
,,,HYD,2024-11-01,4,Medium,,daily,,,0,11,39.0,410.0,10.512820512820513,
,,,HYD,2024-11-02,5,Medium,,daily,,,1,11,73.0,431.0,5.904109589041096,
,,,HYD,2024-11-03,6,Medium,,daily,,,1,11,84.0,493.0,5.869047619047619,
,,,HYD,2024-11-04,0,High,,daily,,,0,11,233.0,564.0,2.4206008583690988,
,,,HYD,2024-11-05,1,Medium,,daily,,,0,11,359.0,351.0,0.977715877437326,
,,,HYD,2024-11-06,2,Medium,,daily,,,0,11,440.0,358.0,0.8136363636363636,
,,,HYD,2024-11-07,3,Medium,,daily,,,0,11,333.0,338.0,1.015015015015015,
,,,HYD,2024-11-08,4,Medium,,daily,,,0,11,361.0,493.0,1.365650969529086,
,,,HYD,2024-11-09,5,Medium,,daily,,,1,11,128.0,477.0,3.7265625,
,,,HYD,2024-11-10,6,Medium,,daily,,,1,11,58.0,503.0,8.672413793103448,
,,,HYD,2024-11-11,0,Medium,,daily,,,0,11,300.0,457.0,1.5233333333333334,
,,,HYD,2024-11-12,1,Medium,,daily,,,0,11,271.0,427.0,1.5756457564575646,
,,,HYD,2024-11-13,2,Medium,,daily,,,0,11,179.0,501.0,2.798882681564246,
,,,HYD,2024-11-14,3,Medium,,daily,,,0,11,197.0,469.0,2.3807106598984773,
,,,HYD,2024-11-15,4,High,,daily,,,0,11,295.0,877.0,2.972881355932204,
,,,HYD,2024-11-16,5,High,,daily,,,1,11,182.0,1150.0,6.318681318681318,
,,,HYD,2024-11-17,6,High,,daily,,,1,11,84.0,1007.0,11.988095238095235,
,,,HYD,2024-11-18,0,High,,daily,,,0,11,187.0,689.0,3.6844919786096257,
,,,HYD,2024-11-19,1,High,,daily,,,0,11,227.0,1271.0,5.599118942731278,
,,,HYD,2024-11-20,2,High,,daily,,,0,11,222.0,1389.0,6.256756756756757,
,,,HYD,2024-11-21,3,High,,daily,,,0,11,164.0,1311.0,7.9939024390243905,
,,,HYD,2024-11-22,4,High,,daily,,,0,11,162.0,572.0,3.5308641975308643,
,,,HYD,2024-11-23,5,High,,daily,,,1,11,180.0,545.0,3.0277777777777777,
,,,HYD,2024-11-24,6,High,,daily,,,1,11,66.0,857.0,12.984848484848484,
,,,HYD,2024-11-25,0,High,,daily,,,0,11,144.0,1209.0,8.395833333333334,
,,,HYD,2024-11-26,1,High,,daily,,,0,11,111.0,1173.0,10.567567567567568,
,,,HYD,2024-11-27,2,High,,daily,,,0,11,190.0,959.0,5.047368421052632,
,,,HYD,2024-11-28,3,Medium,,daily,,,0,11,188.0,478.0,2.542553191489361,
,,,HYD,2024-11-29,4,Medium,,daily,,,0,11,151.0,505.0,3.3443708609271523,
,,,HYD,2024-11-30,5,High,,daily,,,1,11,172.0,576.0,3.3488372093023258,
,,,HYD,2024-12-01,6,Medium,,daily,,,1,12,63.0,492.0,7.809523809523809,
,,,HYD,2024-12-02,0,High,,daily,,,0,12,177.0,550.0,3.1073446327683616,
,,,HYD,2024-12-03,1,Medium,,daily,,,0,12,198.0,524.0,2.646464646464646,
,,,HYD,2024-12-04,2,Medium,,daily,,,0,12,169.0,505.0,2.9881656804733727,
,,,HYD,2024-12-05,3,Medium,,daily,,,0,12,108.0,502.0,4.648148148148148,
,,,HYD,2024-12-06,4,Medium,,daily,,,0,12,105.0,481.0,4.580952380952381,
,,,HYD,2024-12-07,5,High,,daily,,,1,12,128.0,575.0,4.4921875,
,,,HYD,2024-12-08,6,High,,daily,,,1,12,49.0,560.0,11.428571428571429,
,,,HYD,2024-12-09,0,High,,daily,,,0,12,125.0,547.0,4.376,
,,,HYD,2024-12-10,1,Medium,,daily,,,0,12,52.0,434.0,8.346153846153847,
,,,HYD,2024-12-11,2,Medium,,daily,,,0,12,76.0,453.0,5.9605263157894735,
,,,HYD,2024-12-12,3,Medium,,daily,,,0,12,41.0,457.0,11.146341463414634,
,,,HYD,2024-12-13,4,Medium,,daily,,,0,12,62.0,478.0,7.709677419354839,
,,,HYD,2024-12-14,5,Medium,,daily,,,1,12,68.0,476.0,7.0,
,,,HYD,2024-12-15,6,Medium,,daily,,,1,12,36.0,472.0,13.11111111111111,
,,,HYD,2024-12-16,0,Medium,,daily,,,0,12,92.0,448.0,4.869565217391305,
,,,HYD,2024-12-17,1,Medium,,daily,,,0,12,115.0,355.0,3.0869565217391304,
,,,HYD,2024-12-18,2,Medium,,daily,,,0,12,122.0,304.0,2.4918032786885247,
,,,HYD,2024-12-19,3,Medium,,daily,,,0,12,135.0,302.0,2.237037037037037,
,,,HYD,2024-12-20,4,Medium,,daily,,,0,12,125.0,326.0,2.608,
,,,HYD,2024-12-21,5,Medium,,daily,,,1,12,94.0,402.0,4.276595744680851,
,,,HYD,2024-12-22,6,Medium,,daily,,,1,12,31.0,372.0,12.0,
,,,HYD,2024-12-23,0,Medium,,daily,,,0,12,86.0,298.0,3.4651162790697674,
,,,HYD,2024-12-24,1,Medium,,daily,,,0,12,63.0,259.0,4.111111111111111,
,,,HYD,2024-12-25,2,Medium,,daily,,,0,12,37.0,262.0,7.081081081081081,
,,,HYD,2024-12-26,3,Medium,,daily,,,0,12,40.0,361.0,9.025,
,,,HYD,2024-12-27,4,Medium,,daily,,,0,12,60.0,304.0,5.066666666666666,
,,,HYD,2024-12-28,5,Medium,,daily,,,1,12,61.0,429.0,7.032786885245901,
,,,HYD,2024-12-29,6,High,,daily,,,1,12,63.0,921.0,14.61904761904762,
,,,HYD,2024-12-30,0,High,,daily,,,0,12,67.0,780.0,11.64179104477612,
,,,HYD,2024-12-31,1,Medium,,daily,,,0,12,51.0,456.0,8.941176470588236,
,,,HYD,2025-01-01,2,High,,daily,,,0,1,21.0,560.0,26.666666666666668,
,,,HYD,2025-01-02,3,Medium,,daily,,,0,1,50.0,478.0,9.56,
,,,HYD,2025-01-03,4,Medium,,daily,,,0,1,55.0,418.0,7.6,
,,,HYD,2025-01-04,5,Medium,,daily,,,1,1,60.0,433.0,7.216666666666667,
,,,HYD,2025-01-05,6,Medium,,daily,,,1,1,51.0,350.0,6.862745098039215,
,,,HYD,2025-01-06,0,Medium,,daily,,,0,1,41.0,309.0,7.536585365853658,
,,,HYD,2025-01-07,1,Medium,,daily,,,0,1,65.0,261.0,4.015384615384615,
,,,HYD,2025-01-08,2,Medium,,daily,,,0,1,40.0,254.0,6.35,
,,,HYD,2025-01-09,3,Medium,,daily,,,0,1,40.0,242.0,6.05,
,,,HYD,2025-01-10,4,Medium,,daily,,,0,1,41.0,303.0,7.390243902439025,
,,,HYD,2025-01-11,5,Medium,,daily,,,1,1,37.0,304.0,8.216216216216216,
,,,HYD,2025-01-12,6,Medium,,daily,,,1,1,24.0,211.0,8.791666666666666,
,,,HYD,2025-01-13,0,Medium,,daily,,,0,1,23.0,191.0,8.304347826086957,
,,,HYD,2025-01-14,1,Medium,,daily,,,0,1,14.0,198.0,14.142857142857142,
,,,HYD,2025-01-15,2,Medium,,daily,,,0,1,21.0,261.0,12.428571428571429,
,,,HYD,2025-01-16,3,Medium,,daily,,,0,1,22.0,289.0,13.136363636363637,
,,,HYD,2025-01-17,4,Medium,,daily,,,0,1,41.0,224.0,5.463414634146342,
,,,HYD,2025-01-18,5,Medium,,daily,,,1,1,48.0,324.0,6.75,
,,,HYD,2025-01-19,6,Medium,,daily,,,1,1,38.0,291.0,7.657894736842105,
,,,HYD,2025-01-20,0,Medium,,daily,,,0,1,31.0,280.0,9.03225806451613,
,,,HYD,2025-01-21,1,Medium,,daily,,,0,1,32.0,211.0,6.59375,
,,,HYD,2025-01-22,2,Medium,,daily,,,0,1,33.0,229.0,6.9393939393939394,
,,,HYD,2025-01-23,3,Medium,,daily,,,0,1,48.0,185.0,3.8541666666666665,
,,,HYD,2025-01-24,4,Medium,,daily,,,0,1,39.0,237.0,6.076923076923077,
,,,HYD,2025-01-25,5,Medium,,daily,,,1,1,52.0,237.0,4.557692307692308,
,,,HYD,2025-01-26,6,Medium,,daily,,,1,1,41.0,247.0,6.024390243902439,
,,,HYD,2025-01-27,0,Medium,,daily,,,0,1,45.0,229.0,5.088888888888889,
,,,HYD,2025-01-28,1,Medium,,daily,,,0,1,23.0,188.0,8.173913043478262,
,,,HYD,2025-01-29,2,Medium,,daily,,,0,1,45.0,219.0,4.866666666666666,
,,,HYD,2025-01-30,3,Medium,,daily,,,0,1,39.0,314.0,8.051282051282051,
,,,HYD,2025-01-31,4,Medium,,daily,,,0,1,46.0,326.0,7.086956521739131,
,,,HYD,2025-02-01,5,Medium,,daily,,,1,2,34.0,364.0,10.705882352941176,
,,,HYD,2025-02-02,6,Medium,,daily,,,1,2,31.0,369.0,11.903225806451612,
,,,HYD,2025-02-03,0,Medium,,daily,,,0,2,26.0,325.0,12.5,
,,,HYD,2025-02-04,1,Medium,,daily,,,0,2,24.0,284.0,11.833333333333334,
,,,HYD,2025-02-05,2,Medium,,daily,,,0,2,44.0,259.0,5.886363636363637,
,,,HYD,2025-02-06,3,Medium,,daily,,,0,2,30.0,279.0,9.3,
,,,HYD,2025-02-07,4,Medium,,daily,,,0,2,29.0,260.0,8.96551724137931,
,,,HYD,2025-02-08,5,Medium,,daily,,,1,2,30.0,285.0,9.5,
,,,HYD,2025-02-09,6,Medium,,daily,,,1,2,30.0,275.0,9.166666666666666,
,,,HYD,2025-02-10,0,Medium,,daily,,,0,2,15.0,248.0,16.533333333333335,
,,,HYD,2025-02-11,1,Medium,,daily,,,0,2,33.0,229.0,6.9393939393939394,
,,,HYD,2025-02-12,2,Medium,,daily,,,0,2,23.0,238.0,10.347826086956522,
,,,HYD,2025-02-13,3,Medium,,daily,,,0,2,31.0,207.0,6.67741935483871,
,,,HYD,2025-02-14,4,Medium,,daily,,,0,2,15.0,227.0,15.133333333333333,
,,,HYD,2025-02-15,5,Medium,,daily,,,1,2,23.0,244.0,10.608695652173912,
,,,HYD,2025-02-16,6,Medium,,daily,,,1,2,16.0,271.0,16.9375,
,,,HYD,2025-02-17,0,Medium,,daily,,,0,2,16.0,260.0,16.25,
,,,HYD,2025-02-18,1,Medium,,daily,,,0,2,15.0,196.0,13.066666666666666,
,,,HYD,2025-02-19,2,Medium,,daily,,,0,2,17.0,177.0,10.411764705882351,
,,,HYD,2025-02-20,3,Medium,,daily,,,0,2,22.0,198.0,9.0,
,,,HYD,2025-02-21,4,Medium,,daily,,,0,2,30.0,231.0,7.7,
,,,HYD,2025-02-22,5,Medium,,daily,,,1,2,34.0,234.0,6.882352941176471,
,,,HYD,2025-02-23,6,Medium,,daily,,,1,2,14.0,248.0,17.714285714285715,
,,,HYD,2025-02-24,0,Medium,,daily,,,0,2,28.0,233.0,8.321428571428571,
,,,HYD,2025-02-25,1,Medium,,daily,,,0,2,23.0,184.0,8.0,
,,,HYD,2025-02-26,2,Low,,daily,,,0,2,26.0,133.0,5.115384615384615,
,,,HYD,2025-02-27,3,Low,,daily,,,0,2,28.0,151.0,5.392857142857143,
,,,HYD,2025-02-28,4,Low,,daily,,,0,2,24.0,161.0,6.708333333333333,
,,,HYD,2025-03-01,5,Medium,,daily,,,1,3,8.0,193.0,24.125,
,,,HYD,2025-03-02,6,Low,,daily,,,1,3,9.0,167.0,18.55555555555556,
,,,HYD,2025-03-03,0,Medium,,daily,,,0,3,8.0,196.0,24.5,
,,,HYD,2025-03-04,1,Low,,daily,,,0,3,9.0,157.0,17.444444444444443,
,,,HYD,2025-03-05,2,Low,,daily,,,0,3,11.0,161.0,14.636363636363637,
,,,HYD,2025-03-06,3,Low,,daily,,,0,3,4.0,167.0,41.75,
,,,HYD,2025-03-07,4,Medium,,daily,,,0,3,15.0,328.0,21.866666666666667,
,,,HYD,2025-03-08,5,Medium,,daily,,,1,3,8.0,230.0,28.75,
,,,HYD,2025-03-09,6,Medium,,daily,,,1,3,8.0,196.0,24.5,
,,,HYD,2025-03-10,0,Medium,,daily,,,0,3,6.0,274.0,45.66666666666666,
,,,HYD,2025-03-11,1,Medium,,daily,,,0,3,16.0,309.0,19.3125,
,,,HYD,2025-03-12,2,Medium,,daily,,,0,3,18.0,384.0,21.33333333333333,
,,,HYD,2025-03-13,3,Medium,,daily,,,0,3,15.0,364.0,24.266666666666666,
,,,HYD,2025-03-14,4,Medium,,daily,,,0,3,7.0,190.0,27.142857142857142,
,,,HYD,2025-03-15,5,Low,,daily,,,1,3,7.0,176.0,25.142857142857142,
,,,HYD,2025-03-16,6,Medium,,daily,,,1,3,9.0,195.0,21.666666666666668,
,,,HYD,2025-03-17,0,Medium,,daily,,,0,3,12.0,232.0,19.33333333333333,
,,,HYD,2025-03-18,1,Medium,,daily,,,0,3,9.0,178.0,19.77777777777778,
,,,HYD,2025-03-19,2,Medium,,daily,,,0,3,12.0,199.0,16.583333333333332,
,,,HYD,2025-03-20,3,Low,,daily,,,0,3,12.0,147.0,12.25,
,,,HYD,2025-03-21,4,Low,,daily,,,0,3,17.0,147.0,8.647058823529411,
,,,HYD,2025-03-22,5,Medium,,daily,,,1,3,10.0,187.0,18.7,
,,,HYD,2025-03-23,6,Medium,,daily,,,1,3,16.0,189.0,11.8125,
,,,HYD,2025-03-24,0,Medium,,daily,,,0,3,12.0,177.0,14.75,
,,,HYD,2025-03-25,1,Low,,daily,,,0,3,10.0,160.0,16.0,
,,,HYD,2025-03-26,2,Low,,daily,,,0,3,24.0,158.0,6.583333333333333,
,,,HYD,2025-03-27,3,Medium,,daily,,,0,3,13.0,178.0,13.692307692307692,
,,,HYD,2025-03-28,4,Medium,,daily,,,0,3,8.0,197.0,24.625,
,,,HYD,2025-03-29,5,Medium,,daily,,,1,3,29.0,180.0,6.206896551724138,
,,,HYD,2025-03-30,6,Low,,daily,,,1,3,19.0,170.0,8.947368421052632,
,,,HYD,2025-03-31,0,Medium,,daily,,,0,3,26.0,187.0,7.1923076923076925,
,,,HYD,2025-04-01,1,Medium,,daily,,,0,4,13.0,217.0,16.692307692307693,
,,,HYD,2025-04-02,2,Medium,,daily,,,0,4,13.0,241.0,18.53846153846154,
,,,HYD,2025-04-03,3,Medium,,daily,,,0,4,8.0,422.0,52.75,
,,,HYD,2025-04-04,4,Medium,,daily,,,0,4,18.0,215.0,11.944444444444445,
,,,HYD,2025-04-05,5,Medium,,daily,,,1,4,21.0,182.0,8.666666666666666,
,,,HYD,2025-04-06,6,Medium,,daily,,,1,4,40.0,190.0,4.75,
,,,HYD,2025-04-07,0,Medium,,daily,,,0,4,19.0,223.0,11.736842105263158,
,,,HYD,2025-04-08,1,Medium,,daily,,,0,4,18.0,181.0,10.055555555555555,
,,,HYD,2025-04-09,2,Medium,,daily,,,0,4,21.0,199.0,9.476190476190476,
,,,HYD,2025-04-10,3,Medium,,daily,,,0,4,23.0,228.0,9.91304347826087,
,,,HYD,2025-04-11,4,Medium,,daily,,,0,4,28.0,207.0,7.392857142857143,
,,,HYD,2025-04-12,5,Medium,,daily,,,1,4,22.0,189.0,8.590909090909092,
,,,HYD,2025-04-13,6,Medium,,daily,,,1,4,15.0,187.0,12.466666666666669,
,,,HYD,2025-04-14,0,Low,,daily,,,0,4,32.0,175.0,5.46875,
,,,HYD,2025-04-15,1,Medium,,daily,,,0,4,27.0,196.0,7.2592592592592595,
,,,HYD,2025-04-16,2,Medium,,daily,,,0,4,23.0,211.0,9.173913043478262,
,,,HYD,2025-04-17,3,Medium,,daily,,,0,4,21.0,178.0,8.476190476190476,
,,,HYD,2025-04-18,4,Medium,,daily,,,0,4,18.0,250.0,13.88888888888889,
,,,HYD,2025-04-19,5,Medium,,daily,,,1,4,17.0,186.0,10.941176470588236,
,,,HYD,2025-04-20,6,Medium,,daily,,,1,4,14.0,208.0,14.857142857142858,
,,,HYD,2025-04-21,0,Medium,,daily,,,0,4,8.0,198.0,24.75,
,,,HYD,2025-04-22,1,Low,,daily,,,0,4,10.0,154.0,15.4,
,,,HYD,2025-04-23,2,Medium,,daily,,,0,4,19.0,233.0,12.263157894736842,
,,,HYD,2025-04-24,3,Low,,daily,,,0,4,25.0,171.0,6.84,
,,,HYD,2025-04-25,4,Low,,daily,,,0,4,10.0,161.0,16.1,
,,,HYD,2025-04-26,5,Low,,daily,,,1,4,13.0,135.0,10.384615384615383,
,,,HYD,2025-04-27,6,Low,,daily,,,1,4,20.0,146.0,7.3,
,,,HYD,2025-04-28,0,Medium,,daily,,,0,4,19.0,179.0,9.421052631578949,
,,,HYD,2025-04-29,1,Low,,daily,,,0,4,18.0,166.0,9.22222222222222,
,,,HYD,2025-04-30,2,Medium,,daily,,,0,4,11.0,210.0,19.09090909090909,
,,,HYD,2025-05-01,3,Low,,daily,,,0,5,9.0,168.0,18.666666666666668,
,,,HYD,2025-05-02,4,Low,,daily,,,0,5,15.0,168.0,11.2,
,,,HYD,2025-05-03,5,Medium,,daily,,,1,5,18.0,212.0,11.77777777777778,
,,,HYD,2025-05-04,6,Low,,daily,,,1,5,12.0,173.0,14.416666666666666,
,,,HYD,2025-05-05,0,Medium,,daily,,,0,5,13.0,215.0,16.53846153846154,
,,,HYD,2025-05-06,1,Low,,daily,,,0,5,14.0,173.0,12.357142857142858,
,,,HYD,2025-05-07,2,Low,,daily,,,0,5,15.0,158.0,10.533333333333331,
,,,HYD,2025-05-08,3,Low,,daily,,,0,5,10.0,175.0,17.5,
,,,HYD,2025-05-09,4,Medium,,daily,,,0,5,15.0,192.0,12.8,
,,,HYD,2025-05-10,5,Low,,daily,,,1,5,16.0,162.0,10.125,
,,,HYD,2025-05-11,6,Medium,,daily,,,1,5,9.0,188.0,20.88888888888889,
,,,HYD,2025-05-12,0,Medium,,daily,,,0,5,14.0,178.0,12.714285714285714,
,,,HYD,2025-05-13,1,Low,,daily,,,0,5,11.0,175.0,15.909090909090908,
,,,HYD,2025-05-14,2,Medium,,daily,,,0,5,17.0,190.0,11.176470588235292,
,,,HYD,2025-05-15,3,Medium,,daily,,,0,5,13.0,189.0,14.538461538461538,
,,,HYD,2025-05-16,4,Medium,,daily,,,0,5,13.0,187.0,14.384615384615383,
,,,HYD,2025-05-17,5,Medium,,daily,,,1,5,21.0,197.0,9.38095238095238,
,,,HYD,2025-05-18,6,Medium,,daily,,,1,5,16.0,188.0,11.75,
,,,HYD,2025-05-19,0,Medium,,daily,,,0,5,16.0,201.0,12.5625,
,,,HYD,2025-05-20,1,Low,,daily,,,0,5,7.0,163.0,23.285714285714285,
,,,HYD,2025-05-21,2,Medium,,daily,,,0,5,12.0,234.0,19.5,
,,,HYD,2025-05-22,3,Medium,,daily,,,0,5,14.0,199.0,14.214285714285714,
,,,HYD,2025-05-23,4,Low,,daily,,,0,5,13.0,164.0,12.615384615384617,
,,,HYD,2025-05-24,5,Medium,,daily,,,1,5,15.0,208.0,13.866666666666667,
,,,HYD,2025-05-25,6,Medium,,daily,,,1,5,11.0,200.0,18.181818181818183,
,,,HYD,2025-05-26,0,Medium,,daily,,,0,5,14.0,197.0,14.071428571428571,
,,,HYD,2025-05-27,1,Medium,,daily,,,0,5,20.0,188.0,9.4,
,,,HYD,2025-05-28,2,Medium,,daily,,,0,5,17.0,178.0,10.470588235294118,
,,,HYD,2025-05-29,3,Low,,daily,,,0,5,9.0,173.0,19.22222222222222,
,,,HYD,2025-05-30,4,Low,,daily,,,0,5,12.0,133.0,11.083333333333334,
,,,HYD,2025-05-31,5,Low,,daily,,,1,5,15.0,160.0,10.666666666666666,
,,,HYD,2025-06-01,6,Low,,daily,,,1,6,10.0,154.0,15.4,
,,,HYD,2025-06-02,0,Medium,,daily,,,0,6,18.0,194.0,10.77777777777778,
,,,HYD,2025-06-03,1,Low,,daily,,,0,6,17.0,145.0,8.529411764705882,
,,,HYD,2025-06-04,2,Low,,daily,,,0,6,13.0,163.0,12.538461538461538,
,,,HYD,2025-06-05,3,Medium,,daily,,,0,6,10.0,193.0,19.3,
,,,HYD,2025-06-06,4,Medium,,daily,,,0,6,7.0,206.0,29.428571428571427,
,,,HYD,2025-06-07,5,Medium,,daily,,,1,6,10.0,203.0,20.3,
,,,HYD,2025-06-08,6,Medium,,daily,,,1,6,10.0,206.0,20.6,
,,,HYD,2025-06-09,0,Medium,,daily,,,0,6,13.0,255.0,19.615384615384617,
,,,HYD,2025-06-10,1,Medium,,daily,,,0,6,19.0,186.0,9.789473684210526,
,,,HYD,2025-06-11,2,Medium,,daily,,,0,6,16.0,213.0,13.3125,
,,,HYD,2025-06-12,3,Medium,,daily,,,0,6,19.0,186.0,9.789473684210526,
,,,HYD,2025-06-13,4,Low,,daily,,,0,6,10.0,150.0,15.0,
,,,HYD,2025-06-14,5,Low,,daily,,,1,6,24.0,176.0,7.333333333333333,
,,,HYD,2025-06-15,6,Low,,daily,,,1,6,20.0,164.0,8.2,
,,,HYD,2025-06-16,0,Medium,,daily,,,0,6,16.0,198.0,12.375,
,,,HYD,2025-06-17,1,Low,,daily,,,0,6,25.0,168.0,6.72,
,,,HYD,2025-06-18,2,Low,,daily,,,0,6,24.0,175.0,7.291666666666667,
,,,HYD,2025-06-19,3,Low,,daily,,,0,6,16.0,160.0,10.0,
,,,HYD,2025-06-20,4,Low,,daily,,,0,6,21.0,165.0,7.857142857142857,
,,,HYD,2025-06-21,5,Medium,,daily,,,1,6,11.0,196.0,17.818181818181817,
,,,HYD,2025-06-22,6,Low,,daily,,,1,6,27.0,170.0,6.296296296296297,
,,,HYD,2025-06-23,0,Medium,,daily,,,0,6,13.0,181.0,13.923076923076923,
,,,HYD,2025-06-24,1,Low,,daily,,,0,6,31.0,144.0,4.645161290322581,
,,,HYD,2025-06-25,2,Medium,,daily,,,0,6,70.0,189.0,2.7,
,,,HYD,2025-06-26,3,Low,,daily,,,0,6,25.0,153.0,6.12,
,,,HYD,2025-06-27,4,Low,,daily,,,0,6,20.0,153.0,7.65,
,,,HYD,2025-06-28,5,Low,,daily,,,1,6,24.0,160.0,6.666666666666667,
,,,HYD,2025-06-29,6,Low,,daily,,,1,6,32.0,156.0,4.875,
,,,HYD,2025-06-30,0,Medium,,daily,,,0,6,7.0,260.0,37.142857142857146,
,,,HYD,2025-07-01,1,Medium,,daily,,,0,7,21.0,255.0,12.142857142857142,
,,,HYD,2025-07-02,2,Medium,,daily,,,0,7,5.0,226.0,45.2,
,,,HYD,2025-07-03,3,Low,,daily,,,0,7,21.0,147.0,7.0,
,,,HYD,2025-07-04,4,Low,,daily,,,0,7,14.0,148.0,10.571428571428571,
,,,HYD,2025-07-05,5,Low,,daily,,,1,7,14.0,148.0,10.571428571428571,
,,,HYD,2025-07-06,6,Low,,daily,,,1,7,11.0,156.0,14.181818181818182,
,,,HYD,2025-07-07,0,Low,,daily,,,0,7,13.0,165.0,12.692307692307692,
,,,HYD,2025-07-08,1,Low,,daily,,,0,7,14.0,147.0,10.5,
,,,HYD,2025-07-09,2,Low,,daily,,,0,7,14.0,149.0,10.642857142857142,
,,,HYD,2025-07-10,3,Low,,daily,,,0,7,16.0,130.0,8.125,
,,,HYD,2025-07-11,4,Low,,daily,,,0,7,15.0,160.0,10.666666666666666,
,,,HYD,2025-07-12,5,Low,,daily,,,1,7,13.0,152.0,11.692307692307692,
,,,HYD,2025-07-13,6,Low,,daily,,,1,7,11.0,158.0,14.363636363636363,
