date,day_of_week,month,is_weekend,city,demand_level,reg_rider,reg_driver,rider_to_driver_ratio,done_ride,cancel_ride,bkng_cancel_rate
2023-03-14,1,3,0,BLR,Low,,,,5,0,0.0
2023-03-15,2,3,0,BLR,Medium,,,,7,5,0.4167
2023-03-16,3,3,0,BLR,Low,,,,5,4,0.4444
2023-03-17,4,3,0,BLR,Low,,,,3,2,0.4
2023-03-18,5,3,1,BLR,Low,,,,4,8,0.6667
2023-03-19,6,3,1,BLR,Low,,,,5,1,0.1667
2023-03-20,0,3,0,BLR,Low,,,,5,3,0.375
2023-03-21,1,3,0,BLR,Medium,,,,8,5,0.3846
2023-03-22,2,3,0,BLR,Low,,,,2,3,0.6
2023-03-23,3,3,0,BLR,Low,,,,4,2,0.3333
2023-03-24,4,3,0,BLR,Medium,,,,7,9,0.5625
2023-03-25,5,3,1,BLR,Medium,,,,9,3,0.25
2023-03-26,6,3,1,BLR,Low,,,,3,2,0.4
2023-03-27,0,3,0,BLR,Medium,,,,12,3,0.2
2023-03-28,1,3,0,BLR,Medium,,,,10,3,0.2308
2023-03-29,2,3,0,BLR,Low,,,,5,9,0.6429
2023-03-30,3,3,0,BLR,Medium,,,,6,6,0.5
2023-03-31,4,3,0,BLR,Low,,,,5,7,0.5833
2023-04-01,5,4,1,BLR,Medium,,,,8,7,0.4667
2023-04-02,6,4,1,BLR,Low,,,,3,3,0.5
2023-04-03,0,4,0,BLR,Medium,,,,8,7,0.4667
2023-04-04,1,4,0,BLR,Low,,,,4,2,0.3333
2023-04-05,2,4,0,BLR,Medium,,,,11,2,0.1538
2023-04-06,3,4,0,BLR,Medium,,,,7,1,0.125
2023-04-07,4,4,0,BLR,Medium,,,,10,4,0.2857
2023-04-08,5,4,1,BLR,Medium,,,,6,4,0.4
2023-04-09,6,4,1,BLR,Medium,,,,11,4,0.2667
2023-04-10,0,4,0,BLR,Medium,,,,9,0,0.0
2023-04-11,1,4,0,BLR,Medium,,,,16,2,0.1111
2023-04-12,2,4,0,BLR,Medium,,,,7,1,0.125
2023-04-13,3,4,0,BLR,Medium,,,,12,4,0.25
2023-04-14,4,4,0,BLR,Medium,,,,8,3,0.2727
2023-04-15,5,4,1,BLR,Medium,,,,9,4,0.3077
2023-04-16,6,4,1,BLR,Medium,,,,10,2,0.1667
2023-04-17,0,4,0,BLR,Medium,,,,8,5,0.3846
2023-04-18,1,4,0,BLR,Low,,,,5,0,0.0
2023-04-19,2,4,0,BLR,Medium,,,,7,6,0.4615
2023-04-20,3,4,0,BLR,Medium,,,,10,2,0.1667
2023-04-21,4,4,0,BLR,Medium,,,,8,6,0.4286
2023-04-22,5,4,1,BLR,Medium,,,,19,8,0.2963
2023-04-23,6,4,1,BLR,Medium,,,,12,12,0.5
2023-04-24,0,4,0,BLR,Medium,,,,10,5,0.3333
2023-04-25,1,4,0,BLR,Medium,,,,14,15,0.5172
2023-04-26,2,4,0,BLR,Medium,,,,15,12,0.4444
2023-04-27,3,4,0,BLR,Medium,,,,17,8,0.32
2023-04-28,4,4,0,BLR,Medium,,,,19,9,0.3214
2023-04-29,5,4,1,BLR,Medium,,,,16,16,0.5
2023-04-30,6,4,1,BLR,Medium,,,,10,14,0.5833
2023-05-01,0,5,0,BLR,Medium,,,,14,16,0.5333
2023-05-02,1,5,0,BLR,Medium,,,,26,7,0.2121
2023-05-03,2,5,0,BLR,Medium,,,,23,11,0.3235
2023-05-04,3,5,0,BLR,Medium,,,,17,8,0.32
2023-05-05,4,5,0,BLR,Medium,,,,20,9,0.3103
2023-05-06,5,5,1,BLR,Medium,,,,28,10,0.2632
2023-05-07,6,5,1,BLR,Medium,,,,18,8,0.3077
2023-05-08,0,5,0,BLR,Medium,,,,16,14,0.4667
2023-05-09,1,5,0,BLR,Medium,,,,20,16,0.4444
2023-05-10,2,5,0,BLR,Medium,,,,24,7,0.2258
2023-05-11,3,5,0,BLR,Medium,,,,18,12,0.4
2023-05-12,4,5,0,BLR,Medium,,,,18,11,0.3793
2023-05-13,5,5,1,BLR,Medium,,,,13,3,0.1875
2023-05-14,6,5,1,BLR,Medium,,,,25,6,0.1935
2023-05-15,0,5,0,BLR,Medium,,,,27,15,0.3571
2023-05-16,1,5,0,BLR,Medium,,,,23,10,0.303
2023-05-17,2,5,0,BLR,Medium,,,,26,10,0.2778
2023-05-18,3,5,0,BLR,Medium,,,,29,15,0.3409
2023-05-19,4,5,0,BLR,Medium,,,,30,12,0.2857
2023-05-20,5,5,1,BLR,Medium,,,,28,14,0.3333
2023-05-21,6,5,1,BLR,Medium,,,,28,19,0.4043
2023-05-22,0,5,0,BLR,Medium,,,,28,18,0.3913
2023-05-23,1,5,0,BLR,Medium,,,,20,15,0.4286
2023-05-24,2,5,0,BLR,Medium,,,,23,19,0.4524
2023-05-25,3,5,0,BLR,Medium,,,,21,14,0.4
2023-05-26,4,5,0,BLR,Medium,,,,32,17,0.3469
2023-05-27,5,5,1,BLR,Medium,,,,34,13,0.2766
2023-05-28,6,5,1,BLR,Medium,,,,24,22,0.4783
2023-05-29,0,5,0,BLR,Medium,,,,36,30,0.4545
2023-05-30,1,5,0,BLR,Medium,,,,29,13,0.3095
2023-05-31,2,5,0,BLR,Medium,,,,32,17,0.3469
2023-06-01,3,6,0,BLR,Medium,,,,33,9,0.2143
2023-06-02,4,6,0,BLR,Medium,,,,37,10,0.2128
2023-06-03,5,6,1,BLR,Medium,,,,25,12,0.3243
2023-06-04,6,6,1,BLR,Medium,,,,27,12,0.3077
2023-06-05,0,6,0,BLR,Medium,,,,36,13,0.2653
2022-10-10,0,10,0,BLR,Low,,,,0,0,0.0
2022-10-11,1,10,0,BLR,Low,,,,0,0,0.0
2022-10-12,2,10,0,BLR,Low,,,,4,18,0.8182
2022-10-13,3,10,0,BLR,Low,,,,3,10,0.7692
2022-10-14,4,10,0,BLR,Medium,,,,8,19,0.7037
2022-10-15,5,10,1,BLR,Low,,,,5,7,0.5833
2022-10-16,6,10,1,BLR,Low,,,,5,1,0.1667
2022-10-17,0,10,0,BLR,Low,,,,4,6,0.6
2022-10-18,1,10,0,BLR,Low,,,,2,4,0.6667
2022-10-19,2,10,0,BLR,Low,,,,0,10,1.0
2022-10-20,3,10,0,BLR,Low,,,,1,8,0.8889
2022-10-21,4,10,0,BLR,Low,,,,1,4,0.8
2022-10-22,5,10,1,BLR,Low,,,,2,2,0.5
2022-10-23,6,10,1,BLR,Low,,,,2,0,0.0
2022-10-24,0,10,0,BLR,Low,,,,1,1,0.5
2022-10-25,1,10,0,BLR,Low,,,,0,3,1.0
2022-10-26,2,10,0,BLR,Low,,,,1,2,0.6667
2022-10-27,3,10,0,BLR,Low,,,,1,3,0.75
2022-10-28,4,10,0,BLR,Low,,,,1,6,0.8571
2022-10-29,5,10,1,BLR,Low,,,,5,6,0.5455
2022-10-30,6,10,1,BLR,Low,,,,1,3,0.75
2022-10-31,0,10,0,BLR,Low,,,,2,4,0.6667
2022-11-01,1,11,0,BLR,Low,,,,1,4,0.8
2022-11-02,2,11,0,BLR,Low,,,,2,1,0.3333
2022-11-03,3,11,0,BLR,Low,,,,3,6,0.6667
2022-11-04,4,11,0,BLR,Low,,,,2,1,0.3333
2022-11-05,5,11,1,BLR,Low,,,,2,4,0.6667
2022-11-06,6,11,1,BLR,Medium,,,,7,3,0.3
2022-11-07,0,11,0,BLR,Low,,,,0,3,1.0
2022-11-08,1,11,0,BLR,Low,,,,0,7,1.0
2022-11-09,2,11,0,BLR,Low,,,,1,1,0.5
2022-11-10,3,11,0,BLR,Medium,,,,7,2,0.2222
2022-11-11,4,11,0,BLR,Low,,,,3,4,0.5714
2022-11-12,5,11,1,BLR,Medium,,,,6,11,0.6471
2022-11-13,6,11,1,BLR,Low,,,,3,1,0.25
2022-11-14,0,11,0,BLR,Low,,,,2,4,0.6667
2022-11-15,1,11,0,BLR,Low,,,,5,2,0.2857
2022-11-16,2,11,0,BLR,Low,,,,3,2,0.4
2022-11-17,3,11,0,BLR,Low,,,,2,5,0.7143
2022-11-18,4,11,0,BLR,Low,,,,3,1,0.25
2022-11-19,5,11,1,BLR,Low,,,,3,4,0.5714
2022-11-20,6,11,1,BLR,Low,,,,1,4,0.8
2022-11-21,0,11,0,BLR,Medium,,,,6,6,0.5
2022-11-22,1,11,0,BLR,Medium,,,,7,14,0.6667
2022-11-23,2,11,0,BLR,Low,,,,4,6,0.6
2022-11-24,3,11,0,BLR,Low,,,,4,5,0.5556
2022-11-25,4,11,0,BLR,Low,,,,1,1,0.5
2022-11-26,5,11,1,BLR,Medium,,,,6,4,0.4
2022-11-27,6,11,1,BLR,Low,,,,2,4,0.6667
2022-11-28,0,11,0,BLR,Low,,,,2,6,0.75
2022-11-29,1,11,0,BLR,Low,,,,3,2,0.4
2022-11-30,2,11,0,BLR,Low,,,,3,2,0.4
2022-12-01,3,12,0,BLR,Low,,,,2,2,0.5
2022-12-02,4,12,0,BLR,Low,,,,3,2,0.4
2022-12-03,5,12,1,BLR,Low,,,,2,5,0.7143
2022-12-04,6,12,1,BLR,Low,,,,3,5,0.625
2022-12-05,0,12,0,BLR,Low,,,,2,1,0.3333
2022-12-06,1,12,0,BLR,Low,,,,0,1,1.0
2022-12-07,2,12,0,BLR,Low,,,,3,1,0.25
2022-12-08,3,12,0,BLR,Low,,,,2,2,0.5
2022-12-09,4,12,0,BLR,Low,,,,0,0,0.0
2022-12-10,5,12,1,BLR,Low,,,,2,1,0.3333
2022-12-11,6,12,1,BLR,Low,,,,1,3,0.75
2022-12-12,0,12,0,BLR,Low,,,,5,4,0.4444
2022-12-13,1,12,0,BLR,Low,,,,4,1,0.2
2022-12-14,2,12,0,BLR,Low,,,,5,0,0.0
2022-12-15,3,12,0,BLR,Low,,,,0,1,1.0
2022-12-16,4,12,0,BLR,Low,,,,2,3,0.6
2022-12-17,5,12,1,BLR,Low,,,,0,1,1.0
2022-12-18,6,12,1,BLR,Low,,,,4,1,0.2
2022-12-19,0,12,0,BLR,Low,,,,1,3,0.75
2022-12-20,1,12,0,BLR,Low,,,,1,1,0.5
2022-12-21,2,12,0,BLR,Low,,,,2,0,0.0
2022-12-22,3,12,0,BLR,Low,,,,2,1,0.3333
2022-12-23,4,12,0,BLR,Low,,,,1,3,0.75
2022-12-24,5,12,1,BLR,Low,,,,2,0,0.0
2022-12-25,6,12,1,BLR,Low,,,,3,4,0.5714
2022-12-26,0,12,0,BLR,Medium,,,,6,4,0.4
2022-12-27,1,12,0,BLR,Low,,,,5,0,0.0
2022-12-28,2,12,0,BLR,Low,,,,3,1,0.25
2022-12-29,3,12,0,BLR,Low,,,,1,0,0.0
2022-12-30,4,12,0,BLR,Low,,,,2,4,0.6667
2022-12-31,5,12,1,BLR,Low,,,,5,3,0.375
2023-01-01,6,1,1,BLR,Low,,,,3,4,0.5714
2023-01-02,0,1,0,BLR,Low,,,,4,8,0.6667
2023-01-03,1,1,0,BLR,Low,,,,2,2,0.5
2023-01-04,2,1,0,BLR,Low,,,,3,4,0.5714
2023-01-05,3,1,0,BLR,Low,,,,2,2,0.5
2023-01-06,4,1,0,BLR,Low,,,,4,3,0.4286
2023-01-07,5,1,1,BLR,Medium,,,,7,13,0.65
2023-01-08,6,1,1,BLR,Low,,,,4,8,0.6667
2023-01-09,0,1,0,BLR,Low,,,,3,2,0.4
2023-01-10,1,1,0,BLR,Low,,,,1,3,0.75
2023-01-11,2,1,0,BLR,Low,,,,3,4,0.5714
2023-01-12,3,1,0,BLR,Low,,,,3,8,0.7273
2023-01-13,4,1,0,BLR,Low,,,,0,2,1.0
2023-01-14,5,1,1,BLR,Low,,,,1,0,0.0
2023-01-15,6,1,1,BLR,Low,,,,3,0,0.0
2023-01-16,0,1,0,BLR,Low,,,,4,2,0.3333
2023-01-17,1,1,0,BLR,Low,,,,1,2,0.6667
2023-01-18,2,1,0,BLR,Low,,,,2,3,0.6
2023-01-19,3,1,0,BLR,Low,,,,4,4,0.5
2023-01-20,4,1,0,BLR,Low,,,,1,1,0.5
2023-01-21,5,1,1,BLR,Medium,,,,7,3,0.3
2023-01-22,6,1,1,BLR,Medium,,,,6,1,0.1429
2023-01-23,0,1,0,BLR,Low,,,,0,4,1.0
2023-01-24,1,1,0,BLR,Low,,,,3,2,0.4
2023-01-25,2,1,0,BLR,Low,,,,3,5,0.625
2023-01-26,3,1,0,BLR,Low,,,,5,3,0.375
2023-01-27,4,1,0,BLR,Low,,,,1,4,0.8
2023-01-28,5,1,1,BLR,Low,,,,4,2,0.3333
2023-01-29,6,1,1,BLR,Low,,,,1,6,0.8571
2023-01-30,0,1,0,BLR,Low,,,,1,1,0.5
2023-01-31,1,1,0,BLR,Low,,,,4,4,0.5
2023-02-01,2,2,0,BLR,Low,,,,2,2,0.5
2023-02-02,3,2,0,BLR,Low,,,,3,5,0.625
2023-02-03,4,2,0,BLR,Low,,,,4,5,0.5556
2023-02-04,5,2,1,BLR,Low,,,,0,3,1.0
2023-02-05,6,2,1,BLR,Low,,,,1,2,0.6667
2023-02-06,0,2,0,BLR,Low,,,,1,2,0.6667
2023-02-07,1,2,0,BLR,Low,,,,1,5,0.8333
2023-02-08,2,2,0,BLR,Low,,,,3,1,0.25
2023-02-09,3,2,0,BLR,Low,,,,4,5,0.5556
2023-02-10,4,2,0,BLR,Low,,,,2,1,0.3333
2023-02-11,5,2,1,BLR,Low,,,,5,0,0.0
2023-02-12,6,2,1,BLR,Medium,,,,9,4,0.3077
2023-02-13,0,2,0,BLR,Low,,,,2,2,0.5
2023-02-14,1,2,0,BLR,Low,,,,4,7,0.6364
2023-02-15,2,2,0,BLR,Medium,,,,6,0,0.0
2023-02-16,3,2,0,BLR,Low,,,,1,0,0.0
2023-02-17,4,2,0,BLR,Low,,,,4,2,0.3333
2023-02-18,5,2,1,BLR,Low,,,,1,3,0.75
2023-02-19,6,2,1,BLR,Low,,,,2,1,0.3333
2023-02-20,0,2,0,BLR,Low,,,,5,2,0.2857
2023-02-21,1,2,0,BLR,Low,,,,1,1,0.5
2023-02-22,2,2,0,BLR,Low,,,,4,4,0.5
2023-02-23,3,2,0,BLR,Low,,,,2,1,0.3333
2023-02-24,4,2,0,BLR,Low,,,,5,3,0.375
2023-02-25,5,2,1,BLR,Medium,,,,6,5,0.4545
2023-02-26,6,2,1,BLR,Medium,,,,6,4,0.4
2023-02-27,0,2,0,BLR,Low,,,,4,7,0.6364
2023-02-28,1,2,0,BLR,Low,,,,4,3,0.4286
2023-03-01,2,3,0,BLR,Medium,,,,6,6,0.5
2023-03-02,3,3,0,BLR,Low,,,,2,0,0.0
2023-03-03,4,3,0,BLR,Medium,,,,7,3,0.3
2023-03-04,5,3,1,BLR,Medium,,,,7,7,0.5
2023-03-05,6,3,1,BLR,Low,,,,3,5,0.625
2023-03-06,0,3,0,BLR,Low,,,,5,5,0.5
2023-03-07,1,3,0,BLR,Low,,,,5,6,0.5455
2023-03-08,2,3,0,BLR,Medium,,,,7,3,0.3
2023-03-09,3,3,0,BLR,Medium,,,,6,2,0.25
2023-03-10,4,3,0,BLR,Medium,,,,13,1,0.0714
2023-03-11,5,3,1,BLR,Medium,,,,17,7,0.2917
2023-03-12,6,3,1,BLR,Medium,,,,8,7,0.4667
2023-03-13,0,3,0,BLR,Low,,,,5,4,0.4444
2023-03-14,1,3,0,BLR,Medium,,,,9,7,0.4375
2023-03-15,2,3,0,BLR,Medium,,,,10,4,0.2857
2023-03-16,3,3,0,BLR,Medium,,,,12,1,0.0769
2023-03-17,4,3,0,BLR,Medium,,,,10,6,0.375
2023-03-18,5,3,1,BLR,Medium,,,,12,2,0.1429
2023-03-19,6,3,1,BLR,Medium,,,,13,9,0.4091
2023-03-20,0,3,0,BLR,Medium,,,,9,8,0.4706
2023-03-21,1,3,0,BLR,Low,,,,5,1,0.1667
2023-03-22,2,3,0,BLR,Medium,,,,8,10,0.5556
2023-03-23,3,3,0,BLR,Medium,,,,8,3,0.2727
2023-03-24,4,3,0,BLR,Medium,,,,12,11,0.4783
2023-03-25,5,3,1,BLR,Medium,,,,19,7,0.2692
2023-03-26,6,3,1,BLR,Medium,,,,9,6,0.4
2023-03-27,0,3,0,BLR,Medium,,,,9,7,0.4375
2023-03-28,1,3,0,BLR,Medium,,,,6,6,0.5
2023-03-29,2,3,0,BLR,Low,,,,5,7,0.5833
2023-03-30,3,3,0,BLR,Medium,,,,10,9,0.4737
2023-03-31,4,3,0,BLR,Medium,,,,11,8,0.4211
2023-04-01,5,4,1,BLR,Medium,,,,18,7,0.28
2023-04-02,6,4,1,BLR,Medium,,,,24,22,0.4783
2023-04-03,0,4,0,BLR,Medium,,,,12,2,0.1429
2023-04-04,1,4,0,BLR,Medium,,,,8,2,0.2
2023-04-05,2,4,0,BLR,Medium,,,,16,9,0.36
2023-04-06,3,4,0,BLR,Medium,,,,19,13,0.4062
2023-04-07,4,4,0,BLR,Medium,,,,24,8,0.25
2023-04-08,5,4,1,BLR,Medium,,,,29,20,0.4082
2023-04-09,6,4,1,BLR,Medium,,,,26,13,0.3333
2023-04-10,0,4,0,BLR,Medium,,,,18,11,0.3793
2023-04-11,1,4,0,BLR,Medium,,,,18,8,0.3077
2023-04-12,2,4,0,BLR,Medium,,,,18,2,0.1
2023-04-13,3,4,0,BLR,Medium,,,,24,6,0.2
2023-04-14,4,4,0,BLR,Medium,,,,18,5,0.2174
2023-04-15,5,4,1,BLR,Medium,,,,28,16,0.3636
2023-04-16,6,4,1,BLR,Medium,,,,22,13,0.3714
2023-04-17,0,4,0,BLR,Medium,,,,34,13,0.2766
2023-04-18,1,4,0,BLR,Medium,,,,29,12,0.2927
2023-04-19,2,4,0,BLR,Medium,,,,12,6,0.3333
2023-04-20,3,4,0,BLR,Medium,,,,22,14,0.3889
2023-04-21,4,4,0,BLR,Medium,,,,15,10,0.4
2023-04-22,5,4,1,BLR,Medium,,,,28,14,0.3333
2023-04-23,6,4,1,BLR,Medium,,,,32,22,0.4074
2023-04-24,0,4,0,BLR,Medium,,,,28,11,0.2821
2023-04-25,1,4,0,BLR,Medium,,,,31,15,0.3261
2023-04-26,2,4,0,BLR,Medium,,,,26,13,0.3333
2023-04-27,3,4,0,BLR,Medium,,,,41,17,0.2931
2023-04-28,4,4,0,BLR,Medium,,,,44,24,0.3529
2023-04-29,5,4,1,BLR,Medium,,,,33,33,0.5
2023-04-30,6,4,1,BLR,Medium,,,,39,39,0.5
2023-05-01,0,5,0,BLR,Medium,,,,25,23,0.4792
2023-05-02,1,5,0,BLR,Medium,,,,43,12,0.2182
2023-05-03,2,5,0,BLR,Medium,,,,41,17,0.2931
2023-05-04,3,5,0,BLR,Medium,,,,32,20,0.3846
2023-05-05,4,5,0,BLR,Medium,,,,48,54,0.5294
2023-05-06,5,5,1,BLR,Medium,,,,46,21,0.3134
2023-05-07,6,5,1,BLR,Medium,,,,59,35,0.3723
2023-05-08,0,5,0,BLR,Medium,,,,46,35,0.4321
2023-05-09,1,5,0,BLR,Medium,,,,42,18,0.3
2023-05-10,2,5,0,BLR,Medium,,,,33,17,0.34
2023-05-11,3,5,0,BLR,Medium,,,,34,25,0.4237
2023-05-12,4,5,0,BLR,Medium,,,,48,28,0.3684
2023-05-13,5,5,1,BLR,Medium,,,,46,19,0.2923
2023-05-14,6,5,1,BLR,Medium,,,,48,23,0.3239
2023-05-15,0,5,0,BLR,Medium,,,,45,31,0.4079
2023-05-16,1,5,0,BLR,Medium,,,,44,29,0.3973
2023-05-17,2,5,0,BLR,Medium,,,,44,15,0.2542
2023-05-18,3,5,0,BLR,Medium,,,,43,14,0.2456
2023-05-19,4,5,0,BLR,Medium,,,,35,14,0.2857
2023-05-20,5,5,1,BLR,Medium,,,,60,38,0.3878
2023-05-21,6,5,1,BLR,Medium,,,,49,61,0.5545
2023-05-22,0,5,0,BLR,Medium,,,,56,46,0.451
2023-05-23,1,5,0,BLR,Medium,,,,43,9,0.1731
2023-05-24,2,5,0,BLR,Medium,,,,47,16,0.254
2023-05-25,3,5,0,BLR,Medium,,,,37,17,0.3148
2023-05-26,4,5,0,BLR,Medium,,,,35,24,0.4068
2023-05-27,5,5,1,BLR,Medium,,,,44,43,0.4943
2023-05-28,6,5,1,BLR,Medium,,,,51,43,0.4574
2023-05-29,0,5,0,BLR,Medium,,,,59,24,0.2892
2023-05-30,1,5,0,BLR,Medium,,,,42,15,0.2632
2023-05-31,2,5,0,BLR,Medium,,,,51,15,0.2273
2023-06-01,3,6,0,BLR,Medium,,,,46,27,0.3699
2023-06-02,4,6,0,BLR,Medium,,,,44,19,0.3016
2023-06-03,5,6,1,BLR,Medium,,,,60,28,0.3182
2023-06-04,6,6,1,BLR,Medium,,,,52,24,0.3158
2023-06-05,0,6,0,BLR,Medium,,,,48,30,0.3846
2022-10-10,0,10,0,BLR,Low,,,,0,0,0.0
2022-10-11,1,10,0,BLR,Low,,,,0,0,0.0
2022-10-12,2,10,0,BLR,Medium,,,,12,57,0.8261
2022-10-13,3,10,0,BLR,Medium,,,,14,42,0.75
2022-10-14,4,10,0,BLR,Medium,,,,15,47,0.7581
2022-10-15,5,10,1,BLR,Medium,,,,6,20,0.7692
2022-10-16,6,10,1,BLR,Low,,,,3,6,0.6667
2022-10-17,0,10,0,BLR,Low,,,,1,5,0.8333
2022-10-18,1,10,0,BLR,Low,,,,4,8,0.6667
2022-10-19,2,10,0,BLR,Low,,,,1,6,0.8571
2022-10-20,3,10,0,BLR,Low,,,,5,3,0.375
2022-10-21,4,10,0,BLR,Medium,,,,7,22,0.7586
2022-10-22,5,10,1,BLR,Low,,,,3,5,0.625
2022-10-23,6,10,1,BLR,Low,,,,0,4,1.0
2022-10-24,0,10,0,BLR,Low,,,,1,5,0.8333
2022-10-25,1,10,0,BLR,Low,,,,1,5,0.8333
2022-10-26,2,10,0,BLR,Low,,,,3,6,0.6667
2022-10-27,3,10,0,BLR,Medium,,,,7,5,0.4167
2022-10-28,4,10,0,BLR,Low,,,,1,4,0.8
2022-10-29,5,10,1,BLR,Medium,,,,8,9,0.5294
2022-10-30,6,10,1,BLR,Low,,,,2,3,0.6
2022-10-31,0,10,0,BLR,Low,,,,4,4,0.5
2022-11-01,1,11,0,BLR,Low,,,,1,14,0.9333
2022-11-02,2,11,0,BLR,Low,,,,2,14,0.875
2022-11-03,3,11,0,BLR,Medium,,,,8,7,0.4667
2022-11-04,4,11,0,BLR,Low,,,,4,3,0.4286
2022-11-05,5,11,1,BLR,Medium,,,,6,8,0.5714
2022-11-06,6,11,1,BLR,Medium,,,,7,7,0.5
2022-11-07,0,11,0,BLR,Medium,,,,9,13,0.5909
2022-11-08,1,11,0,BLR,Medium,,,,9,10,0.5263
2022-11-09,2,11,0,BLR,Low,,,,4,13,0.7647
2022-11-10,3,11,0,BLR,Medium,,,,11,9,0.45
2022-11-11,4,11,0,BLR,Low,,,,5,8,0.6154
2022-11-12,5,11,1,BLR,Medium,,,,8,10,0.5556
2022-11-13,6,11,1,BLR,Medium,,,,6,5,0.4545
2022-11-14,0,11,0,BLR,Low,,,,5,6,0.5455
2022-11-15,1,11,0,BLR,Medium,,,,7,6,0.4615
2022-11-16,2,11,0,BLR,Medium,,,,11,8,0.4211
2022-11-17,3,11,0,BLR,Medium,,,,8,7,0.4667
2022-11-18,4,11,0,BLR,Low,,,,5,7,0.5833
2022-11-19,5,11,1,BLR,Medium,,,,7,16,0.6957
2022-11-20,6,11,1,BLR,Low,,,,3,10,0.7692
2022-11-21,0,11,0,BLR,Medium,,,,11,10,0.4762
2022-11-22,1,11,0,BLR,Low,,,,3,18,0.8571
2022-11-23,2,11,0,BLR,Medium,,,,7,5,0.4167
2022-11-24,3,11,0,BLR,Low,,,,2,14,0.875
2022-11-25,4,11,0,BLR,Medium,,,,7,4,0.3636
2022-11-26,5,11,1,BLR,Medium,,,,15,13,0.4643
2022-11-27,6,11,1,BLR,Low,,,,5,2,0.2857
2022-11-28,0,11,0,BLR,Medium,,,,9,6,0.4
2022-11-29,1,11,0,BLR,Medium,,,,9,9,0.5
2022-11-30,2,11,0,BLR,Medium,,,,9,5,0.3571
2022-12-01,3,12,0,BLR,Low,,,,5,8,0.6154
2022-12-02,4,12,0,BLR,Medium,,,,9,8,0.4706
2022-12-03,5,12,1,BLR,Medium,,,,8,13,0.619
2022-12-04,6,12,1,BLR,Low,,,,2,2,0.5
2022-12-05,0,12,0,BLR,Medium,,,,6,8,0.5714
2022-12-06,1,12,0,BLR,Medium,,,,11,5,0.3125
2022-12-07,2,12,0,BLR,Low,,,,5,2,0.2857
2022-12-08,3,12,0,BLR,Low,,,,3,4,0.5714
2022-12-09,4,12,0,BLR,Medium,,,,6,12,0.6667
2022-12-10,5,12,1,BLR,Medium,,,,10,10,0.5
2022-12-11,6,12,1,BLR,Medium,,,,9,9,0.5
2022-12-12,0,12,0,BLR,Low,,,,2,2,0.5
2022-12-13,1,12,0,BLR,Medium,,,,6,8,0.5714
2022-12-14,2,12,0,BLR,Low,,,,5,6,0.5455
2022-12-15,3,12,0,BLR,Medium,,,,6,10,0.625
2022-12-16,4,12,0,BLR,Medium,,,,8,3,0.2727
2022-12-17,5,12,1,BLR,Medium,,,,8,5,0.3846
2022-12-18,6,12,1,BLR,Low,,,,0,5,1.0
2022-12-19,0,12,0,BLR,Low,,,,4,12,0.75
2022-12-20,1,12,0,BLR,Medium,,,,7,1,0.125
2022-12-21,2,12,0,BLR,Low,,,,4,4,0.5
2022-12-22,3,12,0,BLR,Medium,,,,6,6,0.5
2022-12-23,4,12,0,BLR,Medium,,,,7,5,0.4167
2022-12-24,5,12,1,BLR,Low,,,,4,11,0.7333
2022-12-25,6,12,1,BLR,Low,,,,5,13,0.7222
2022-12-26,0,12,0,BLR,Medium,,,,11,6,0.3529
2022-12-27,1,12,0,BLR,Medium,,,,11,10,0.4762
2022-12-28,2,12,0,BLR,Low,,,,4,5,0.5556
2022-12-29,3,12,0,BLR,Medium,,,,9,3,0.25
2022-12-30,4,12,0,BLR,Low,,,,5,6,0.5455
2022-12-31,5,12,1,BLR,Medium,,,,7,7,0.5
2023-01-01,6,1,1,BLR,Low,,,,1,13,0.9286
2023-01-02,0,1,0,BLR,Medium,,,,8,2,0.2
2023-01-03,1,1,0,BLR,Medium,,,,9,3,0.25
2023-01-04,2,1,0,BLR,Medium,,,,10,12,0.5455
2023-01-05,3,1,0,BLR,Medium,,,,9,7,0.4375
2023-01-06,4,1,0,BLR,Medium,,,,11,5,0.3125
2023-01-07,5,1,1,BLR,Medium,,,,9,10,0.5263
2023-01-08,6,1,1,BLR,Low,,,,2,3,0.6
2023-01-09,0,1,0,BLR,Medium,,,,10,7,0.4118
2023-01-10,1,1,0,BLR,Low,,,,5,5,0.5
2023-01-11,2,1,0,BLR,Low,,,,3,5,0.625
2023-01-12,3,1,0,BLR,Low,,,,5,6,0.5455
2023-01-13,4,1,0,BLR,Low,,,,4,5,0.5556
2023-01-14,5,1,1,BLR,Medium,,,,6,7,0.5385
2023-01-15,6,1,1,BLR,Low,,,,0,1,1.0
2023-01-16,0,1,0,BLR,Low,,,,4,2,0.3333
2023-01-17,1,1,0,BLR,Low,,,,5,4,0.4444
2023-01-18,2,1,0,BLR,Low,,,,5,8,0.6154
2023-01-19,3,1,0,BLR,Low,,,,5,4,0.4444
2023-01-20,4,1,0,BLR,Medium,,,,8,3,0.2727
2023-01-21,5,1,1,BLR,Medium,,,,10,8,0.4444
2023-01-22,6,1,1,BLR,Medium,,,,7,1,0.125
2023-01-23,0,1,0,BLR,Medium,,,,9,5,0.3571
2023-01-24,1,1,0,BLR,Medium,,,,8,11,0.5789
2023-01-25,2,1,0,BLR,Medium,,,,8,14,0.6364
2023-01-26,3,1,0,BLR,Medium,,,,13,10,0.4348
2023-01-27,4,1,0,BLR,Medium,,,,8,4,0.3333
