ac_num,date,hour,srch_rqst,srch_which_got_e,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,drvr_cancel,rider_cancel,cnvr_rate,bkng_cancel_rate,q_accept_rate
170,2025-06-03,9,734,734,551,382,381,273,39577,108,62,46,0.3719,0.2835,0.6933
170,2025-06-03,10,534,533,383,289,286,223,30128,63,37,26,0.4176,0.2203,0.7546
170,2025-06-03,11,395,395,292,242,241,169,20962,72,51,21,0.4278,0.2988,0.8288
170,2025-06-03,12,423,412,294,196,196,157,18639,39,19,20,0.3712,0.199,0.6667
170,2025-06-03,13,337,331,250,185,185,158,17708,27,14,13,0.4688,0.1459,0.74
170,2025-06-03,14,267,266,169,136,136,114,13097,22,13,9,0.427,0.1618,0.8047
170,2025-06-03,15,306,306,199,154,154,114,12807,40,23,17,0.3725,0.2597,0.7739
170,2025-06-03,16,370,368,264,231,228,173,19610,55,27,28,0.4676,0.2412,0.875
170,2025-06-03,17,499,496,362,285,285,224,26276,61,39,22,0.4489,0.214,0.7873
170,2025-06-03,18,967,966,719,343,336,240,32812,96,50,46,0.2482,0.2857,0.4771
170,2025-06-03,19,1448,1436,1140,283,278,180,28853,96,52,44,0.1243,0.3453,0.2482
170,2025-06-03,20,669,666,508,178,176,116,16635,60,28,32,0.1734,0.3409,0.3504
170,2025-06-03,21,198,197,147,76,76,56,6802,20,11,9,0.2828,0.2632,0.517
170,2025-06-03,22,46,45,23,17,16,14,2071,2,2,0,0.3043,0.125,0.7391
170,2025-06-03,23,54,52,32,20,20,14,3185,6,4,2,0.2593,0.3,0.625
170,2025-06-09,0,24,24,6,3,3,3,298,0,0,0,0.125,0.0,0.5
170,2025-06-09,1,9,9,7,3,3,1,320,2,1,1,0.1111,0.6667,0.4286
170,2025-06-09,2,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
170,2025-06-09,3,11,11,8,2,2,1,182,1,0,1,0.0909,0.5,0.25
170,2025-06-09,4,25,25,19,11,11,10,1969,1,1,0,0.4,0.0909,0.5789
170,2025-06-09,5,74,74,50,26,26,17,1894,9,8,1,0.2297,0.3462,0.52
170,2025-06-09,6,148,148,93,63,62,44,7693,18,9,9,0.2973,0.2903,0.6774
170,2025-06-09,7,347,347,226,130,129,98,15331,31,16,15,0.2824,0.2403,0.5752
170,2025-06-09,8,1152,1152,769,256,256,179,30906,77,48,29,0.1554,0.3008,0.3329
170,2025-06-09,9,1429,1424,992,311,311,207,37100,104,58,46,0.1449,0.3344,0.3135
170,2025-06-09,10,935,925,667,333,332,224,36448,108,68,40,0.2396,0.3253,0.4993
170,2025-06-09,11,515,501,365,261,260,183,22305,77,46,31,0.3553,0.2962,0.7151
170,2025-06-09,12,391,389,260,203,202,156,17386,46,21,25,0.399,0.2277,0.7808
170,2025-06-09,13,378,378,265,196,194,153,19307,41,22,19,0.4048,0.2113,0.7396
170,2025-06-09,14,415,414,284,194,194,142,18350,52,34,18,0.3422,0.268,0.6831
170,2025-06-09,15,403,402,265,185,184,137,16270,47,26,21,0.34,0.2554,0.6981
170,2025-06-09,16,570,568,374,225,223,176,23322,47,24,23,0.3088,0.2108,0.6016
170,2025-06-09,17,409,407,274,217,217,184,21489,33,21,12,0.4499,0.1521,0.792
170,2025-06-09,18,493,492,354,278,278,208,25494,70,43,27,0.4219,0.2518,0.7853
170,2025-06-09,19,456,455,320,234,233,172,18653,61,38,23,0.3772,0.2618,0.7312
170,2025-06-09,20,377,375,252,181,180,143,16984,37,19,18,0.3793,0.2056,0.7183
170,2025-06-09,21,185,183,130,87,87,62,7304,25,19,6,0.3351,0.2874,0.6692
170,2025-06-09,22,97,93,55,38,38,25,4289,13,6,7,0.2577,0.3421,0.6909
170,2025-06-09,23,16,16,4,3,3,3,351,0,0,0,0.1875,0.0,0.75
170,2025-06-10,0,13,12,4,3,3,3,237,0,0,0,0.2308,0.0,0.75
170,2025-06-10,1,3,3,1,1,1,1,164,0,0,0,0.3333,0.0,1.0
170,2025-06-10,2,8,8,3,1,1,1,787,0,0,0,0.125,0.0,0.3333
170,2025-06-10,3,8,8,4,3,3,1,821,2,0,2,0.125,0.6667,0.75
170,2025-06-10,4,15,15,8,8,8,7,1180,1,0,1,0.4667,0.125,1.0
170,2025-06-10,5,48,48,34,26,26,23,4103,3,3,0,0.4792,0.1154,0.7647
170,2025-06-10,6,73,73,48,45,45,35,5143,10,5,5,0.4795,0.2222,0.9375
170,2025-06-10,7,198,194,147,125,125,99,13539,26,13,13,0.5,0.208,0.8503
170,2025-06-10,8,669,669,470,302,302,196,30117,106,71,35,0.293,0.351,0.6426
170,2025-06-10,9,1117,1116,830,387,384,268,45511,116,72,44,0.2399,0.3021,0.4663
170,2025-06-10,10,681,669,495,307,307,224,31425,82,48,34,0.3289,0.2671,0.6202
170,2025-06-10,11,552,547,372,272,271,201,23756,70,45,25,0.3641,0.2583,0.7312
170,2025-06-10,12,369,368,258,195,192,157,20039,35,20,15,0.4255,0.1823,0.7558
170,2025-06-10,13,361,357,253,181,181,140,17215,41,23,18,0.3878,0.2265,0.7154
170,2025-06-10,14,339,335,226,151,150,118,16098,32,18,14,0.3481,0.2133,0.6681
170,2025-06-10,15,322,322,213,161,161,124,15367,37,19,18,0.3851,0.2298,0.7559
170,2025-06-10,16,317,315,188,169,155,119,12777,36,22,14,0.3754,0.2323,0.8989
170,2025-06-10,17,370,370,255,215,205,165,18192,40,27,13,0.4459,0.1951,0.8431
170,2025-06-10,18,470,465,326,254,250,159,16421,57,39,18,0.3383,0.228,0.7791
170,2025-06-10,19,197,196,145,95,95,3,222,27,13,10,0.0152,0.2842,0.6552
171,2025-06-03,0,28,28,16,11,11,6,747,5,4,1,0.2143,0.4545,0.6875
171,2025-06-03,1,18,18,12,5,5,1,330,4,4,0,0.0556,0.8,0.4167
171,2025-06-03,2,19,19,16,6,6,4,1271,2,1,1,0.2105,0.3333,0.375
171,2025-06-03,3,8,8,3,2,2,1,157,1,0,1,0.125,0.5,0.6667
171,2025-06-03,4,13,13,6,6,6,4,596,2,1,1,0.3077,0.3333,1.0
171,2025-06-03,5,43,43,27,23,22,18,1865,4,3,1,0.4186,0.1818,0.8519
171,2025-06-03,6,73,73,48,45,45,44,6548,1,0,1,0.6027,0.0222,0.9375
171,2025-06-03,7,286,286,190,157,157,118,18474,39,27,12,0.4126,0.2484,0.8263
171,2025-06-03,8,824,820,633,395,394,276,42701,118,75,41,0.335,0.2995,0.624
171,2025-06-03,9,1172,1170,878,492,492,340,50882,152,85,67,0.2901,0.3089,0.5604
171,2025-06-03,10,822,819,597,410,405,274,38548,131,86,44,0.3333,0.3235,0.6868
171,2025-06-03,11,704,702,511,360,359,256,31656,103,57,46,0.3636,0.2869,0.7045
171,2025-06-03,12,627,623,431,319,317,241,30452,76,43,33,0.3844,0.2397,0.7401
171,2025-06-03,13,670,668,483,321,318,244,28692,74,45,28,0.3642,0.2327,0.6646
171,2025-06-03,14,424,422,314,253,251,200,23143,51,28,23,0.4717,0.2032,0.8057
171,2025-06-03,15,477,472,290,243,241,177,18946,64,36,27,0.3711,0.2656,0.8379
171,2025-06-03,16,601,601,423,346,343,259,27645,84,51,33,0.4309,0.2449,0.818
171,2025-06-03,17,858,852,617,455,449,305,39138,144,87,57,0.3555,0.3207,0.7374
171,2025-06-03,18,1852,1844,1430,572,567,369,51969,198,108,90,0.1992,0.3492,0.4
171,2025-06-03,19,2879,2862,2337,424,419,267,42814,151,79,69,0.0927,0.3604,0.1814
171,2025-06-03,20,1050,1047,804,235,235,165,22778,70,44,25,0.1571,0.2979,0.2923
171,2025-06-03,21,289,280,211,115,115,82,9697,31,16,15,0.2837,0.2696,0.545
171,2025-06-03,22,118,116,71,43,42,27,3867,15,6,9,0.2288,0.3571,0.6056
171,2025-06-03,23,62,62,45,26,26,16,3645,10,3,2,0.2581,0.3846,0.5778
171,2025-06-09,0,30,30,10,7,7,4,1208,3,2,1,0.1333,0.4286,0.7
171,2025-06-09,1,17,17,4,2,2,1,827,1,0,1,0.0588,0.5,0.5
171,2025-06-09,2,3,3,1,1,1,1,129,0,0,0,0.3333,0.0,1.0
171,2025-06-09,3,10,10,9,4,4,1,64,3,1,1,0.1,0.75,0.4444
171,2025-06-09,4,29,29,16,13,13,7,1143,6,2,4,0.2414,0.4615,0.8125
171,2025-06-09,5,151,150,108,42,42,28,3579,14,9,5,0.1854,0.3333,0.3889
171,2025-06-09,6,142,141,92,68,68,58,9495,10,6,4,0.4085,0.1471,0.7391
171,2025-06-09,7,517,516,352,184,183,137,22363,46,21,23,0.265,0.2514,0.5227
171,2025-06-09,8,1758,1758,1209,371,370,250,42945,120,69,51,0.1422,0.3243,0.3069
171,2025-06-09,9,2195,2188,1596,402,401,270,48764,131,74,57,0.123,0.3267,0.2519
171,2025-06-09,10,1257,1254,892,376,375,272,40539,103,51,51,0.2164,0.2747,0.4215
171,2025-06-09,11,822,820,552,355,354,262,36469,92,65,27,0.3187,0.2599,0.6431
171,2025-06-09,12,639,634,436,305,305,237,29614,68,51,15,0.3709,0.223,0.6995
171,2025-06-09,13,591,591,415,320,319,237,29844,82,47,35,0.401,0.2571,0.7711
171,2025-06-09,14,608,608,433,286,284,202,21632,82,45,37,0.3322,0.2887,0.6605
171,2025-06-09,15,763,762,549,327,325,238,29501,87,53,34,0.3119,0.2677,0.5956
171,2025-06-09,16,1409,1403,966,490,486,318,43306,168,110,58,0.2257,0.3457,0.5072
171,2025-06-09,17,933,933,623,415,413,313,38227,100,63,37,0.3355,0.2421,0.6661
171,2025-06-09,18,973,968,683,412,409,291,34372,118,64,54,0.2991,0.2885,0.6032
171,2025-06-09,19,1097,1096,765,383,383,269,33485,114,63,51,0.2452,0.2977,0.5007
171,2025-06-09,20,555,554,392,254,252,182,22372,70,42,28,0.3279,0.2778,0.648
171,2025-06-09,21,253,253,177,124,122,92,11387,30,15,15,0.3636,0.2459,0.7006
171,2025-06-09,22,123,120,63,53,53,30,4089,23,12,11,0.2439,0.434,0.8413
171,2025-06-09,23,42,41,24,22,22,12,1855,10,5,4,0.2857,0.4545,0.9167
171,2025-06-10,0,26,26,14,6,6,3,1707,3,1,2,0.1154,0.5,0.4286
171,2025-06-10,1,9,9,5,3,3,3,975,0,0,0,0.3333,0.0,0.6
171,2025-06-10,2,22,22,22,5,5,3,417,2,0,2,0.1364,0.4,0.2273
171,2025-06-10,3,13,13,8,4,4,3,1768,1,1,0,0.2308,0.25,0.5
171,2025-06-10,4,13,13,4,4,4,3,983,1,0,1,0.2308,0.25,1.0
171,2025-06-10,5,37,37,28,23,23,18,2151,5,3,2,0.4865,0.2174,0.8214
171,2025-06-10,6,123,120,58,47,47,41,6836,6,1,5,0.3333,0.1277,0.8103
171,2025-06-10,7,357,357,253,177,177,140,18731,37,27,10,0.3922,0.209,0.6996
171,2025-06-10,8,1114,1113,772,394,394,278,45342,116,63,53,0.2496,0.2944,0.5104
171,2025-06-10,9,1616,1613,1143,482,480,316,53405,164,95,69,0.1955,0.3417,0.4217
171,2025-06-10,10,1087,1087,750,375,375,279,40457,95,61,34,0.2567,0.2533,0.5
171,2025-06-10,11,772,766,521,325,323,251,28806,72,47,25,0.3251,0.2229,0.6238
171,2025-06-10,12,674,672,456,315,314,232,25079,82,50,32,0.3442,0.2611,0.6908
171,2025-06-10,13,593,592,439,312,312,220,25344,92,57,35,0.371,0.2949,0.7107
171,2025-06-10,14,471,462,308,242,239,189,23222,50,25,25,0.4013,0.2092,0.7857
171,2025-06-10,15,681,681,466,310,307,229,25693,78,48,30,0.3363,0.2541,0.6652
171,2025-06-10,16,818,815,526,396,369,279,32905,90,58,32,0.3411,0.2439,0.7529
171,2025-06-10,17,1034,1030,692,489,474,331,41330,140,77,63,0.3201,0.2954,0.7066
171,2025-06-10,18,1160,1159,839,481,477,245,24759,163,109,54,0.2112,0.3417,0.5733
171,2025-06-10,19,430,430,290,133,131,12,737,42,24,10,0.0279,0.3206,0.4586
172,2025-06-03,0,174,170,100,85,85,50,8652,35,14,21,0.2874,0.4118,0.85
172,2025-06-03,1,101,101,58,54,54,39,9727,15,8,7,0.3861,0.2778,0.931
172,2025-06-03,2,61,61,27,17,17,12,3249,5,1,4,0.1967,0.2941,0.6296
172,2025-06-03,3,34,34,24,23,23,11,2655,12,4,8,0.3235,0.5217,0.9583
172,2025-06-03,4,81,77,40,35,35,21,6529,14,6,8,0.2593,0.4,0.875
172,2025-06-03,5,244,243,168,109,109,71,11571,38,19,19,0.291,0.3486,0.6488
172,2025-06-03,6,374,372,238,166,165,129,24292,36,17,19,0.3449,0.2182,0.6975
172,2025-06-03,7,900,900,690,404,402,295,47729,107,55,52,0.3278,0.2662,0.5855
172,2025-06-03,8,2548,2545,1997,909,903,608,106492,295,142,152,0.2386,0.3267,0.4552
172,2025-06-03,9,4491,4483,3637,1187,1182,722,123451,460,236,224,0.1608,0.3892,0.3264
172,2025-06-03,10,2986,2977,2325,1187,1179,744,112835,435,229,206,0.2492,0.369,0.5105
172,2025-06-03,11,1245,1235,935,757,755,537,68853,218,99,119,0.4313,0.2887,0.8096
172,2025-06-03,12,1024,1022,727,568,563,427,53716,136,74,62,0.417,0.2416,0.7813
172,2025-06-03,13,1360,1357,996,707,702,485,69151,217,111,105,0.3566,0.3091,0.7098
172,2025-06-03,14,1274,1268,912,607,605,408,56588,197,120,77,0.3203,0.3256,0.6656
172,2025-06-03,15,1974,1966,1481,797,794,531,78728,263,153,109,0.269,0.3312,0.5381
172,2025-06-03,16,2825,2817,2105,955,950,601,105582,349,163,186,0.2127,0.3674,0.4537
172,2025-06-03,17,5146,5140,4084,1008,1001,602,108328,399,223,176,0.117,0.3986,0.2468
172,2025-06-03,18,9582,9576,8144,1117,1115,661,125212,454,253,201,0.069,0.4072,0.1372
172,2025-06-03,19,10659,10650,9098,1116,1106,562,108519,533,286,245,0.0527,0.4819,0.1227
172,2025-06-03,20,2853,2849,2292,799,793,457,74910,336,161,172,0.1602,0.4237,0.3486
172,2025-06-03,21,957,955,749,512,505,317,41411,187,84,102,0.3312,0.3703,0.6836
172,2025-06-03,22,483,482,302,231,231,161,26989,70,31,39,0.3333,0.303,0.7649
172,2025-06-03,23,952,949,796,307,305,150,31378,155,64,67,0.1576,0.5082,0.3857
172,2025-06-09,0,513,512,357,222,221,120,25337,101,48,53,0.2339,0.457,0.6218
172,2025-06-09,1,425,424,305,173,172,91,21810,81,41,40,0.2141,0.4709,0.5672
172,2025-06-09,2,104,104,66,47,47,30,6496,17,7,10,0.2885,0.3617,0.7121
172,2025-06-09,3,106,106,60,42,42,25,4430,17,8,9,0.2358,0.4048,0.7
172,2025-06-09,4,244,244,146,80,78,58,13874,20,8,12,0.2377,0.2564,0.5479
172,2025-06-09,5,874,874,656,166,163,100,23026,63,40,23,0.1144,0.3865,0.253
172,2025-06-09,6,1843,1841,1470,347,346,216,47390,130,76,54,0.1172,0.3757,0.2361
172,2025-06-09,7,3598,3597,2914,632,628,382,67147,245,138,106,0.1062,0.3901,0.2169
172,2025-06-09,8,5342,5340,4196,825,822,501,100106,321,171,150,0.0938,0.3905,0.1966
172,2025-06-09,9,7999,7996,6531,1216,1210,748,139718,462,263,199,0.0935,0.3818,0.1862
172,2025-06-09,10,4561,4553,3498,1195,1186,710,115808,476,237,239,0.1557,0.4013,0.3416
172,2025-06-09,11,1678,1676,1200,839,835,550,75550,285,147,138,0.3278,0.3413,0.6992
172,2025-06-09,12,1227,1222,867,640,634,460,61386,174,79,95,0.3749,0.2744,0.7382
172,2025-06-09,13,1354,1354,967,653,645,460,63640,185,101,84,0.3397,0.2868,0.6753
172,2025-06-09,14,1537,1532,1090,621,618,416,58985,202,91,111,0.2707,0.3269,0.5697
172,2025-06-09,15,3060,3056,2313,815,809,548,82395,261,135,124,0.1791,0.3226,0.3524
172,2025-06-09,16,7953,7944,6270,978,968,600,113847,368,217,151,0.0754,0.3802,0.156
172,2025-06-09,17,8074,8067,6584,868,866,536,101069,330,195,135,0.0664,0.3811,0.1318
172,2025-06-09,18,8044,8036,6549,874,868,496,93596,372,233,138,0.0617,0.4286,0.1335
172,2025-06-09,19,6338,6335,5129,829,827,496,95879,331,185,145,0.0783,0.4002,0.1616
172,2025-06-09,20,2340,2335,1721,706,703,420,69051,283,140,143,0.1795,0.4026,0.4102
172,2025-06-09,21,1226,1223,913,506,502,321,44479,181,98,82,0.2618,0.3606,0.5542
172,2025-06-09,22,603,602,409,287,287,194,33112,93,37,56,0.3217,0.324,0.7017
172,2025-06-09,23,314,314,222,170,169,104,16524,65,32,32,0.3312,0.3846,0.7658
172,2025-06-10,0,206,206,123,90,90,55,10739,35,11,24,0.267,0.3889,0.7317
172,2025-06-10,1,155,153,96,65,64,44,10720,20,6,14,0.2839,0.3125,0.6771
172,2025-06-10,2,54,54,19,15,15,12,3875,3,2,1,0.2222,0.2,0.7895
172,2025-06-10,3,52,52,27,17,17,11,3267,6,1,5,0.2115,0.3529,0.6296
172,2025-06-10,4,140,140,73,56,55,36,8913,19,6,13,0.2571,0.3455,0.7671
172,2025-06-10,5,310,310,223,111,111,75,13022,36,25,11,0.2419,0.3243,0.4978
172,2025-06-10,6,477,477,319,184,184,130,21401,54,19,35,0.2725,0.2935,0.5768
172,2025-06-10,7,1401,1400,1042,532,530,357,57682,173,86,87,0.2548,0.3264,0.5106
172,2025-06-10,8,3968,3965,3016,925,923,571,110853,352,176,176,0.1439,0.3814,0.3067
172,2025-06-10,9,7782,7780,6171,1401,1394,802,145525,590,323,265,0.1031,0.4232,0.227
172,2025-06-10,10,5195,5179,3934,1365,1358,791,126338,566,297,269,0.1523,0.4168,0.347
172,2025-06-10,11,1903,1897,1376,896,885,555,74418,330,152,178,0.2916,0.3729,0.6512
172,2025-06-10,12,1167,1163,824,635,630,447,57786,183,101,82,0.383,0.2905,0.7706
172,2025-06-10,13,1453,1450,1041,672,670,468,63905,202,104,98,0.3221,0.3015,0.6455
172,2025-06-10,14,1383,1376,965,573,570,405,57528,165,84,81,0.2928,0.2895,0.5938
172,2025-06-10,15,2366,2362,1755,808,803,507,76867,296,167,128,0.2143,0.3686,0.4604
172,2025-06-10,16,4212,4209,3104,971,914,566,99731,347,195,152,0.1344,0.3796,0.3128
172,2025-06-10,17,6492,6488,5102,1127,1104,612,108413,466,264,201,0.0943,0.4221,0.2209
172,2025-06-10,18,7699,7694,6295,1033,1026,378,51093,409,215,194,0.0491,0.3986,0.1641
172,2025-06-10,19,2102,2100,1669,272,272,10,757,96,51,35,0.0048,0.3529,0.163
173,2025-06-03,0,52,50,32,20,20,16,3923,4,2,2,0.3077,0.2,0.625
173,2025-06-03,1,21,21,12,12,12,10,1715,2,1,1,0.4762,0.1667,1.0
173,2025-06-03,2,10,10,5,4,4,3,291,1,0,1,0.3,0.25,0.8
173,2025-06-03,3,21,20,10,6,6,2,219,4,1,3,0.0952,0.6667,0.6
173,2025-06-03,4,15,13,7,6,6,4,1451,2,0,2,0.2667,0.3333,0.8571
173,2025-06-03,5,44,44,22,18,18,12,1333,6,2,4,0.2727,0.3333,0.8182
173,2025-06-03,6,147,147,70,61,61,46,7214,15,10,5,0.3129,0.2459,0.8714
173,2025-06-03,7,300,300,187,157,157,126,18765,31,17,14,0.42,0.1975,0.8396
173,2025-06-03,8,907,903,612,400,398,266,41067,132,68,64,0.2933,0.3317,0.6536
173,2025-06-03,9,1269,1264,897,601,596,423,65697,173,90,83,0.3333,0.2903,0.67
173,2025-06-03,10,982,975,674,539,535,380,50462,155,81,74,0.387,0.2897,0.7997
173,2025-06-03,11,633,632,445,396,394,291,37693,103,64,39,0.4597,0.2614,0.8899
173,2025-06-03,12,579,578,405,333,331,265,31210,66,35,31,0.4577,0.1994,0.8222
173,2025-06-03,13,809,807,618,457,452,339,42752,113,56,57,0.419,0.25,0.7395
173,2025-06-03,14,670,668,469,371,371,287,33763,84,46,38,0.4284,0.2264,0.791
173,2025-06-03,15,833,833,616,427,421,311,37860,110,51,59,0.3733,0.2613,0.6932
173,2025-06-03,16,1182,1181,840,581,573,396,51001,177,102,75,0.335,0.3089,0.6917
173,2025-06-03,17,1610,1608,1169,670,664,457,62486,207,130,77,0.2839,0.3117,0.5731
173,2025-06-03,18,4148,4146,3298,766,766,484,73455,282,159,121,0.1167,0.3681,0.2323
173,2025-06-03,19,5651,5649,4742,638,624,365,56452,256,147,108,0.0646,0.4103,0.1345
173,2025-06-03,20,1929,1926,1518,435,433,278,41138,155,69,84,0.1441,0.358,0.2866
173,2025-06-03,21,548,548,421,220,219,150,17773,69,40,28,0.2737,0.3151,0.5226
173,2025-06-03,22,238,237,161,112,112,74,12950,38,15,23,0.3109,0.3393,0.6957
173,2025-06-03,23,379,377,315,111,111,53,9849,58,22,27,0.1398,0.5225,0.3524
173,2025-06-09,0,81,81,49,38,38,25,5013,13,3,10,0.3086,0.3421,0.7755
173,2025-06-09,1,36,36,20,17,17,12,1726,5,3,2,0.3333,0.2941,0.85
173,2025-06-09,2,11,10,6,4,4,2,264,2,2,0,0.1818,0.5,0.6667
173,2025-06-09,3,22,22,9,9,9,5,788,4,1,3,0.2273,0.4444,1.0
173,2025-06-09,4,44,44,11,8,8,8,1996,0,0,0,0.1818,0.0,0.7273
173,2025-06-09,5,208,208,139,35,35,25,4422,10,6,4,0.1202,0.2857,0.2518
173,2025-06-09,6,224,224,136,79,79,50,7256,29,20,9,0.2232,0.3671,0.5809
173,2025-06-09,7,760,757,544,218,217,162,23567,55,32,23,0.2132,0.2535,0.4007
173,2025-06-09,8,1746,1741,1187,467,467,330,52122,137,74,63,0.189,0.2934,0.3934
173,2025-06-09,9,2281,2279,1564,587,586,388,60829,198,101,97,0.1701,0.3379,0.3753
173,2025-06-09,10,1252,1244,819,500,499,357,47546,142,80,62,0.2851,0.2846,0.6105
173,2025-06-09,11,714,706,443,373,370,282,34255,88,50,38,0.395,0.2378,0.842
173,2025-06-09,12,677,672,458,386,383,296,34677,87,49,38,0.4372,0.2272,0.8428
173,2025-06-09,13,806,802,534,386,384,288,37816,96,62,34,0.3573,0.25,0.7228
173,2025-06-09,14,911,902,643,444,440,329,43343,111,64,46,0.3611,0.2523,0.6905
173,2025-06-09,15,1300,1288,929,461,460,315,41399,145,91,54,0.2423,0.3152,0.4962
173,2025-06-09,16,2393,2390,1684,570,566,395,62206,171,97,73,0.1651,0.3021,0.3385
173,2025-06-09,17,2453,2453,1710,623,618,399,59530,219,134,83,0.1627,0.3544,0.3643
173,2025-06-09,18,3047,3046,2267,669,667,415,66802,251,141,110,0.1362,0.3763,0.2951
173,2025-06-09,19,2507,2507,1897,598,595,361,55694,234,120,114,0.144,0.3933,0.3152
173,2025-06-09,20,1157,1152,830,418,415,258,37700,157,84,71,0.223,0.3783,0.5036
173,2025-06-09,21,689,688,528,275,275,164,23518,111,64,47,0.238,0.4036,0.5208
173,2025-06-09,22,298,298,176,104,102,70,11718,32,13,19,0.2349,0.3137,0.5909
173,2025-06-09,23,116,113,62,41,40,27,3678,13,6,7,0.2328,0.325,0.6613
173,2025-06-10,0,60,60,32,24,24,16,2887,8,4,4,0.2667,0.3333,0.75
173,2025-06-10,1,26,26,6,5,5,3,464,2,1,1,0.1154,0.4,0.8333
173,2025-06-10,2,18,18,9,3,3,2,469,1,0,1,0.1111,0.3333,0.3333
173,2025-06-10,3,15,15,15,3,3,2,967,1,1,0,0.1333,0.3333,0.2
173,2025-06-10,4,9,9,4,4,4,4,1237,0,0,0,0.4444,0.0,1.0
173,2025-06-10,5,53,53,37,27,27,22,2467,5,2,3,0.4151,0.1852,0.7297
173,2025-06-10,6,164,164,101,79,79,52,6065,27,18,9,0.3171,0.3418,0.7822
173,2025-06-10,7,338,338,221,165,161,127,17634,34,16,18,0.3757,0.2112,0.7466
173,2025-06-10,8,1109,1109,744,411,410,285,46813,125,64,61,0.257,0.3049,0.5524
173,2025-06-10,9,1627,1627,1123,560,555,393,58832,162,90,72,0.2415,0.2919,0.4987
173,2025-06-10,10,1096,1093,684,504,502,363,47574,139,76,63,0.3312,0.2769,0.7368
173,2025-06-10,11,648,648,433,385,383,291,35499,92,66,25,0.4491,0.2402,0.8891
173,2025-06-10,12,709,706,495,390,389,288,36004,101,62,39,0.4062,0.2596,0.7879
173,2025-06-10,13,743,742,525,389,389,278,30720,111,53,58,0.3742,0.2853,0.741
173,2025-06-10,14,898,892,614,425,424,309,38614,115,67,47,0.3441,0.2712,0.6922
173,2025-06-10,15,1219,1216,898,514,512,369,50307,143,74,69,0.3027,0.2793,0.5724
173,2025-06-10,16,1466,1466,1011,551,521,370,53726,151,82,69,0.2524,0.2898,0.545
173,2025-06-10,17,1976,1973,1373,653,638,414,57290,219,106,113,0.2095,0.3433,0.4756
173,2025-06-10,18,2600,2600,1962,706,706,348,41492,241,140,100,0.1338,0.3414,0.3598
173,2025-06-10,19,905,904,656,206,206,12,784,69,34,22,0.0133,0.335,0.314
174,2025-06-03,0,277,274,160,86,86,63,12985,23,11,12,0.2274,0.2674,0.5375
174,2025-06-03,1,176,172,74,48,48,35,10450,13,8,5,0.1989,0.2708,0.6486
174,2025-06-03,2,116,116,60,27,26,16,5049,10,5,5,0.1379,0.3846,0.45
174,2025-06-03,3,82,82,42,27,26,15,7173,11,4,7,0.1829,0.4231,0.6429
174,2025-06-03,4,150,150,85,49,48,30,11936,18,6,12,0.2,0.375,0.5765
174,2025-06-03,5,347,347,207,113,113,74,19739,39,22,17,0.2133,0.3451,0.5459
174,2025-06-03,6,784,782,535,310,309,216,48441,93,57,36,0.2755,0.301,0.5794
174,2025-06-03,7,2976,2974,2373,1001,999,651,136553,348,190,158,0.2188,0.3483,0.4218
174,2025-06-03,8,8497,8483,6969,1694,1687,1040,246187,647,377,270,0.1224,0.3835,0.2431
174,2025-06-03,9,13113,13101,10963,2072,2064,1169,258239,895,513,380,0.0891,0.4336,0.189
174,2025-06-03,10,11377,11354,9397,1995,1989,1194,234330,795,416,379,0.1049,0.3997,0.2123
174,2025-06-03,11,5943,5935,4535,1645,1643,1049,187240,594,300,294,0.1765,0.3615,0.3627
174,2025-06-03,12,4116,4105,3117,1600,1592,1094,175433,498,261,237,0.2658,0.3128,0.5133
174,2025-06-03,13,3386,3379,2501,1552,1544,1134,189757,410,230,180,0.3349,0.2655,0.6206
174,2025-06-03,14,3103,3096,2202,1600,1592,1153,201877,439,242,195,0.3716,0.2758,0.7266
174,2025-06-03,15,5311,5289,4131,2111,2097,1361,255535,736,442,294,0.2563,0.351,0.511
174,2025-06-03,16,9261,9238,7369,2290,2279,1390,295305,888,517,371,0.1501,0.3896,0.3108
174,2025-06-03,17,13536,13514,10923,2006,1993,1198,267653,795,470,324,0.0885,0.3989,0.1836
174,2025-06-03,18,18048,18033,15405,1902,1897,1085,245597,812,499,313,0.0601,0.428,0.1235
174,2025-06-03,19,20718,20715,17739,1695,1673,907,202734,757,409,342,0.0438,0.4525,0.0956
174,2025-06-03,20,9289,9283,7711,1207,1202,711,154009,491,252,239,0.0765,0.4085,0.1565
174,2025-06-03,21,2843,2838,2235,850,844,499,90442,345,185,157,0.1755,0.4088,0.3803
174,2025-06-03,22,980,976,659,425,424,267,52948,157,66,91,0.2724,0.3703,0.6449
174,2025-06-03,23,2133,2130,1758,447,444,206,48912,238,92,108,0.0966,0.536,0.2543
174,2025-06-09,0,386,385,219,147,145,92,22622,53,23,30,0.2383,0.3655,0.6712
174,2025-06-09,1,217,213,110,66,66,44,14013,22,6,16,0.2028,0.3333,0.6
174,2025-06-09,2,194,188,99,57,56,37,14669,19,8,11,0.1907,0.3393,0.5758
174,2025-06-09,3,124,123,72,39,39,21,7901,18,4,14,0.1694,0.4615,0.5417
174,2025-06-09,4,223,223,108,69,69,49,17434,20,9,11,0.2197,0.2899,0.6389
