name,latitude,longitude,zone_type
,17.50371255,78.30845049999998,commercial_zone
,17.503882,78.30864860000001,commercial_zone
,17.50334005,78.30827230000001,commercial_zone
,17.50259397761765,78.3089175756232,commercial_zone
,17.502427844872944,78.30893175110113,commercial_zone
,17.50224482023779,78.30889193837591,commercial_zone
,17.50202772279333,78.30889154257677,commercial_zone
,17.50185334571741,78.30890752537366,commercial_zone
,17.50164459089125,78.30891375117238,commercial_zone
,17.50168163865863,78.30933170041703,commercial_zone
,17.501890470737038,78.30936073994903,commercial_zone
,17.502248474212696,78.309306687304,commercial_zone
,17.5024416,78.3092811,commercial_zone
,17.502670224264524,78.30926388624697,commercial_zone
,17.502707694878417,78.31017507591801,commercial_zone
,17.50268668264343,78.30976749840157,commercial_zone
,17.502654245049875,78.30834887592368,commercial_zone
,17.50226761967668,78.30843338796228,commercial_zone
,17.50259305541052,78.30805362410341,commercial_zone
,17.501990805816693,78.30842807464916,commercial_zone
,17.50244237123148,78.3097607531341,commercial_zone
,17.50219309204436,78.30980666839807,commercial_zone
,17.50245725433617,78.31010047452784,commercial_zone
,17.50283485,78.30641195000001,commercial_zone
,17.50242404515349,78.30646173510058,commercial_zone
,17.5024633,78.30680335,commercial_zone
,17.50246615,78.30725265,commercial_zone
,17.502471824015384,78.30755629550522,commercial_zone
,17.501882,78.30970939999999,commercial_zone
,17.5018353,78.3099595,commercial_zone
iQi Solutions Pvt.Ltd,17.43016586140146,78.4302335299096,commercial_zone
,17.4741549,78.38770715000001,commercial_zone
,17.487552486019478,78.38684239399498,commercial_zone
,17.47645955,78.2853432,commercial_zone
,17.48068244728387,78.28850366918081,commercial_zone
,17.48112365,78.2878809,commercial_zone
,17.481066275356948,78.28738256147685,commercial_zone
,17.420265072269935,78.33940516563679,commercial_zone
,17.42149901715433,78.33955275105023,commercial_zone
,17.421193137245737,78.34438287117997,commercial_zone
,17.422069008447597,78.34642991083875,commercial_zone
,17.42163141138792,78.34632596295188,commercial_zone
,17.42121409908986,78.3461735028711,commercial_zone
,17.420970462851493,78.3464886287911,commercial_zone
,17.42091711002137,78.34690592540935,commercial_zone
,17.421318086305476,78.34706946158136,commercial_zone
,17.42170317282173,78.34732951625037,commercial_zone
,17.416070917048778,78.34530335776508,commercial_zone
,17.41559164462147,78.3440512944273,commercial_zone
