ac_num,date,srch_rqst,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,cnvr_rate,bkng_cancel_rate,q_accept_rate
181,2023-05-19,73,33,20,16,6,2697,10,0.0822,0.625,0.6061
181,2023-05-20,44,20,12,12,5,1182,7,0.1136,0.5833,0.6
181,2023-05-21,88,31,15,15,10,3519,5,0.1136,0.3333,0.4839
181,2023-05-22,93,29,19,19,13,2732,6,0.1398,0.3158,0.6552
181,2023-05-23,66,29,17,15,8,2728,7,0.1212,0.4667,0.5862
181,2023-05-24,79,23,18,18,13,3523,5,0.1646,0.2778,0.7826
181,2023-05-25,87,42,16,15,9,2810,6,0.1034,0.4,0.381
181,2023-05-26,96,41,20,19,11,2812,8,0.1146,0.4211,0.4878
181,2023-05-27,76,27,19,19,14,3744,5,0.1842,0.2632,0.7037
181,2023-05-28,79,25,17,16,8,2341,8,0.1013,0.5,0.68
181,2023-05-29,43,20,16,16,12,2937,4,0.2791,0.25,0.8
181,2023-05-30,71,34,14,13,9,2931,4,0.1268,0.3077,0.4118
181,2023-05-31,72,31,24,23,11,3006,12,0.1528,0.5217,0.7742
181,2023-06-01,73,37,21,20,15,3369,5,0.2055,0.25,0.5676
181,2023-06-02,617,21,15,15,11,2958,4,0.0178,0.2667,0.7143
181,2023-06-03,431,43,26,21,11,2542,10,0.0255,0.4762,0.6047
181,2023-06-04,157,16,10,10,8,2412,2,0.051,0.2,0.625
181,2023-06-05,59,19,14,13,7,1342,6,0.1186,0.4615,0.7368
182,2022-10-10,5,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-14,8,4,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-17,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-18,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-19,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-20,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-21,8,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-22,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-23,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-24,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-26,3,2,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-28,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-29,9,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-30,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-10-31,5,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-01,9,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-02,9,1,1,0,0,0,0,0.0,0.0,1.0
182,2022-11-03,5,5,3,1,1,40,0,0.2,0.0,0.6
182,2022-11-04,2,1,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-05,8,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-06,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-07,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-08,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-09,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-10,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-11,3,1,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-12,5,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-13,11,9,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-14,4,1,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-16,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-17,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-18,1,1,1,1,1,60,0,1.0,0.0,1.0
182,2022-11-19,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-20,2,1,1,1,1,297,0,0.5,0.0,1.0
182,2022-11-21,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-22,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-24,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-11-25,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-02,5,4,1,1,0,0,1,0.0,1.0,0.25
182,2022-12-03,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-05,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-07,4,2,1,1,0,0,1,0.0,1.0,0.5
182,2022-12-08,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-11,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-13,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-16,1,1,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-17,7,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-18,7,2,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-19,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-24,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-25,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2022-12-26,1,1,1,1,0,0,1,0.0,1.0,1.0
182,2022-12-27,4,2,2,2,0,0,2,0.0,1.0,1.0
182,2022-12-30,8,4,2,2,0,0,2,0.0,1.0,0.5
182,2023-01-01,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-02,1,1,1,1,1,210,0,1.0,0.0,1.0
182,2023-01-03,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-04,8,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-05,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-06,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-08,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-09,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-12,4,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-13,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-14,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-16,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-18,3,1,1,1,0,0,1,0.0,1.0,1.0
182,2023-01-20,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-21,3,1,1,1,1,40,0,0.3333,0.0,1.0
182,2023-01-22,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-23,5,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-24,5,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-25,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-26,5,3,1,1,0,0,1,0.0,1.0,0.3333
182,2023-01-27,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-28,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-01-29,3,2,1,1,0,0,1,0.0,1.0,0.5
182,2023-01-30,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-01,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-02,2,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-03,4,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-05,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-06,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-07,6,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-08,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-09,5,1,1,0,0,0,0,0.0,0.0,1.0
182,2023-02-10,1,1,1,0,0,0,0,0.0,0.0,1.0
182,2023-02-11,16,6,2,2,2,100,0,0.125,0.0,0.3333
182,2023-02-12,4,1,1,1,1,45,0,0.25,0.0,1.0
182,2023-02-13,10,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-15,12,5,2,2,1,60,1,0.0833,0.5,0.4
182,2023-02-17,13,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-18,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-19,12,1,1,1,1,459,0,0.0833,0.0,1.0
182,2023-02-20,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-21,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-22,7,1,1,1,1,54,0,0.1429,0.0,1.0
182,2023-02-23,1,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-24,8,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-25,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-26,11,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-27,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-02-28,8,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-01,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-02,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-03,6,1,1,1,1,244,0,0.1667,0.0,1.0
182,2023-03-04,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-05,6,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-06,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-07,8,2,2,2,1,399,1,0.125,0.5,1.0
182,2023-03-08,9,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-09,9,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-10,8,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-11,10,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-12,12,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-13,11,5,3,3,3,407,0,0.2727,0.0,0.6
182,2023-03-14,7,4,2,2,1,110,1,0.1429,0.5,0.5
182,2023-03-15,15,4,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-16,8,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-17,11,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-18,9,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-19,9,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-20,19,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-21,7,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-22,13,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-23,3,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-24,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-25,17,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-26,10,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-27,8,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-28,18,3,1,1,0,0,1,0.0,1.0,0.3333
182,2023-03-29,12,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-03-30,28,4,2,2,2,732,0,0.0714,0.0,0.5
182,2023-03-31,23,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-01,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-02,6,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-03,5,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-04,30,8,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-05,15,5,1,1,1,100,0,0.0667,0.0,0.2
182,2023-04-06,11,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-07,15,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-08,8,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-09,10,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-10,17,5,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-11,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-12,23,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-13,6,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-14,17,5,5,5,1,430,4,0.0588,0.8,1.0
182,2023-04-15,17,1,1,1,0,0,1,0.0,1.0,1.0
182,2023-04-16,9,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-17,9,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-18,4,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-19,5,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-20,7,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-21,11,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-22,2,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-23,22,8,1,1,0,0,1,0.0,1.0,0.125
182,2023-04-24,17,2,1,1,0,0,1,0.0,1.0,0.5
182,2023-04-25,26,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-26,71,5,5,5,0,0,5,0.0,1.0,1.0
182,2023-04-27,293,3,1,1,0,0,1,0.0,1.0,0.3333
182,2023-04-28,202,9,5,5,3,1294,2,0.0149,0.4,0.5556
182,2023-04-29,501,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-04-30,533,6,4,4,1,500,3,0.0019,0.75,0.6667
182,2023-05-01,438,3,3,3,2,985,1,0.0046,0.3333,1.0
182,2023-05-02,439,9,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-03,266,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-04,9,5,3,3,0,0,3,0.0,1.0,0.6
182,2023-05-05,18,1,1,1,1,90,0,0.0556,0.0,1.0
182,2023-05-06,145,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-07,394,3,2,2,1,191,1,0.0025,0.5,0.6667
182,2023-05-08,285,4,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-09,416,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-10,251,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-11,434,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-12,272,1,1,1,1,536,0,0.0037,0.0,1.0
182,2023-05-13,31,4,3,3,1,639,2,0.0323,0.6667,0.75
182,2023-05-14,45,4,1,1,1,238,0,0.0222,0.0,0.25
182,2023-05-15,19,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-16,19,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-17,36,6,2,2,1,90,1,0.0278,0.5,0.3333
182,2023-05-18,29,4,2,2,0,0,2,0.0,1.0,0.5
182,2023-05-19,13,7,5,5,0,0,5,0.0,1.0,0.7143
182,2023-05-20,39,29,14,14,1,427,13,0.0256,0.9286,0.4828
182,2023-05-21,39,18,8,8,3,525,5,0.0769,0.625,0.4444
182,2023-05-22,14,4,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-23,21,6,3,3,1,189,2,0.0476,0.6667,0.5
182,2023-05-24,23,3,2,2,1,174,1,0.0435,0.5,0.6667
182,2023-05-25,15,4,1,1,1,436,0,0.0667,0.0,0.25
182,2023-05-26,11,1,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-27,15,0,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-28,25,3,0,0,0,0,0,0.0,0.0,0.0
182,2023-05-29,33,9,3,3,0,0,3,0.0,1.0,0.3333
182,2023-05-30,42,7,5,5,0,0,5,0.0,1.0,0.7143
182,2023-05-31,16,2,1,1,0,0,1,0.0,1.0,0.5
182,2023-06-01,35,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-06-02,547,2,0,0,0,0,0,0.0,0.0,0.0
182,2023-06-03,369,8,6,6,1,532,5,0.0027,0.8333,0.75
182,2023-06-04,87,10,5,5,2,1187,3,0.023,0.6,0.5
182,2023-06-05,33,12,2,2,1,226,1,0.0303,0.5,0.1667
183,2022-10-10,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-13,25,6,2,1,0,0,1,0.0,1.0,0.3333
183,2022-10-14,4,1,1,1,0,0,1,0.0,1.0,1.0
183,2022-10-15,5,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-16,5,4,2,1,1,325,0,0.2,0.0,0.5
183,2022-10-17,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-18,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-20,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-21,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-22,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-24,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-27,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-28,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-29,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-10-30,7,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-01,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-02,9,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-03,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-04,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-05,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-06,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-07,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-08,3,3,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-09,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-11,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-12,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-13,3,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-14,10,6,1,0,0,0,0,0.0,0.0,0.1667
183,2022-11-17,5,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-18,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-20,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-22,4,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-25,2,2,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-26,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-28,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-29,1,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-11-30,3,2,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-03,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-04,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-06,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-10,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-13,2,1,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-16,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-19,1,1,1,1,1,1744,0,1.0,0.0,1.0
183,2022-12-23,3,1,1,1,1,60,0,0.3333,0.0,1.0
183,2022-12-29,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-30,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2022-12-31,2,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-01,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-04,1,1,1,1,0,0,1,0.0,1.0,1.0
183,2023-01-06,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-07,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-08,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-09,3,1,1,1,1,60,0,0.3333,0.0,1.0
183,2023-01-10,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-12,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-13,3,2,1,1,0,0,1,0.0,1.0,0.5
183,2023-01-14,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-16,4,1,1,1,1,40,0,0.25,0.0,1.0
183,2023-01-17,4,2,2,2,1,145,1,0.25,0.5,1.0
183,2023-01-18,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-19,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-22,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-24,4,1,1,1,1,40,0,0.25,0.0,1.0
183,2023-01-25,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-26,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-27,11,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-28,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-29,1,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-01-30,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-01,1,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-02,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-03,1,1,1,1,1,254,0,1.0,0.0,1.0
183,2023-02-04,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-05,6,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-07,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-08,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-11,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-12,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-14,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-15,2,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-18,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-19,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-21,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-22,10,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-24,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-25,7,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-26,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-27,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-02-28,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-01,10,4,1,1,0,0,1,0.0,1.0,0.25
183,2023-03-03,9,3,2,1,0,0,1,0.0,1.0,0.6667
183,2023-03-04,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-05,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-07,8,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-08,9,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-10,6,3,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-12,11,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-13,15,5,3,3,3,569,0,0.2,0.0,0.6
183,2023-03-14,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-15,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-16,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-17,9,2,1,1,0,0,1,0.0,1.0,0.5
183,2023-03-18,12,4,3,3,3,1497,0,0.25,0.0,0.75
183,2023-03-19,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-20,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-21,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-22,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-23,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-24,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-25,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-26,8,1,1,1,1,538,0,0.125,0.0,1.0
183,2023-03-27,8,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-28,12,1,1,1,1,537,0,0.0833,0.0,1.0
183,2023-03-29,11,2,1,1,1,476,0,0.0909,0.0,0.5
183,2023-03-30,7,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-03-31,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-01,9,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-02,14,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-03,17,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-04,12,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-05,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-06,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-07,7,4,1,1,1,105,0,0.1429,0.0,0.25
183,2023-04-08,13,2,1,1,0,0,1,0.0,1.0,0.5
183,2023-04-09,11,1,1,1,1,281,0,0.0909,0.0,1.0
183,2023-04-10,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-11,4,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-12,3,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-13,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-14,1,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-15,6,5,1,1,0,0,1,0.0,1.0,0.2
183,2023-04-16,25,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-17,11,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-18,4,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-19,5,2,1,1,0,0,1,0.0,1.0,0.5
183,2023-04-20,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-21,17,2,1,1,0,0,1,0.0,1.0,0.5
183,2023-04-22,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-23,23,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-24,14,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-25,13,2,2,2,1,750,1,0.0769,0.5,1.0
183,2023-04-26,13,6,6,6,2,180,4,0.1538,0.6667,1.0
183,2023-04-27,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-28,5,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-29,16,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-04-30,31,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-01,17,4,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-02,9,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-03,2,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-04,16,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-05,23,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-06,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-07,7,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-08,3,1,1,1,0,0,1,0.0,1.0,1.0
183,2023-05-09,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-10,5,2,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-11,4,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-12,10,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-13,19,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-14,27,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-15,13,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-16,6,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-17,3,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-18,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-19,20,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-20,20,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-21,32,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-22,10,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-23,6,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-24,11,3,1,1,0,0,1,0.0,1.0,0.3333
183,2023-05-25,9,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-26,6,1,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-27,11,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-28,12,0,0,0,0,0,0,0.0,0.0,0.0
183,2023-05-29,18,5,1,1,0,0,1,0.0,1.0,0.2
