date,hour,day_of_week,month,is_weekend,is_peak_hour,city,demand_level,srch_rqst,done_ride,cancel_ride,bkng_cancel_rate,ac_num
2025-06-03,9,1,6,0,1,BLR,High,13113,1169,895,0.4336,174
2025-06-03,10,1,6,0,1,BLR,High,11377,1194,795,0.3997,174
2025-06-03,11,1,6,0,1,BLR,High,5943,1049,594,0.3615,174
2025-06-03,12,1,6,0,0,BLR,High,4116,1094,498,0.3128,174
2025-06-03,13,1,6,0,0,BLR,High,3386,1134,410,0.2655,174
2025-06-03,14,1,6,0,0,BLR,High,3103,1153,439,0.2758,174
2025-06-03,15,1,6,0,0,BLR,High,5311,1361,736,0.351,174
2025-06-03,16,1,6,0,0,BLR,High,9261,1390,888,0.3896,174
2025-06-03,17,1,6,0,1,BLR,High,13536,1198,795,0.3989,174
2025-06-03,18,1,6,0,1,BLR,High,18048,1085,812,0.428,174
2025-06-03,19,1,6,0,1,BLR,High,20718,907,757,0.4525,174
2025-06-03,20,1,6,0,1,BLR,High,9289,711,491,0.4085,174
2025-06-03,21,1,6,0,1,BLR,High,2843,499,345,0.4088,174
2025-06-03,22,1,6,0,0,BLR,High,980,267,157,0.3703,174
2025-06-03,23,1,6,0,0,BLR,High,2133,206,238,0.536,174
2025-06-09,0,0,6,0,0,BLR,Medium,386,92,53,0.3655,174
2025-06-09,1,0,6,0,0,BLR,Medium,217,44,22,0.3333,174
2025-06-09,2,0,6,0,0,BLR,Medium,194,37,19,0.3393,174
2025-06-09,3,0,6,0,0,BLR,Medium,124,21,18,0.4615,174
2025-06-09,4,0,6,0,0,BLR,Medium,223,49,20,0.2899,174
2025-06-09,5,0,6,0,0,BLR,High,662,139,71,0.3381,174
2025-06-09,6,0,6,0,0,BLR,High,1492,328,133,0.2885,174
2025-06-09,7,0,6,0,0,BLR,High,4491,707,383,0.3511,174
2025-06-09,8,0,6,0,1,BLR,High,10408,1032,602,0.3684,174
2025-06-09,9,0,6,0,1,BLR,High,13410,1139,806,0.4144,174
2025-06-09,10,0,6,0,1,BLR,High,9896,1208,747,0.3821,174
2025-06-09,11,0,6,0,1,BLR,High,5087,1101,536,0.3274,174
2025-06-09,12,0,6,0,0,BLR,High,3858,1020,449,0.3057,174
2025-06-09,13,0,6,0,0,BLR,High,3070,997,390,0.2812,174
2025-06-09,14,0,6,0,0,BLR,High,3139,1002,411,0.2909,174
2025-06-09,15,0,6,0,0,BLR,High,5851,1277,746,0.3688,174
2025-06-09,16,0,6,0,0,BLR,High,18741,1220,1009,0.4527,174
2025-06-09,17,0,6,0,1,BLR,High,24006,930,696,0.428,174
2025-06-09,18,0,6,0,1,BLR,High,16685,836,620,0.4258,174
2025-06-09,19,0,6,0,1,BLR,High,10378,827,641,0.4366,174
2025-06-09,20,0,6,0,1,BLR,High,4585,645,457,0.4147,174
2025-06-09,21,0,6,0,1,BLR,High,1817,471,256,0.3521,174
2025-06-09,22,0,6,0,0,BLR,High,1082,247,139,0.3601,174
2025-06-09,23,0,6,0,0,BLR,Medium,490,88,72,0.45,174
2025-06-10,0,1,6,0,0,BLR,Medium,304,50,35,0.4118,174
2025-06-10,1,1,6,0,0,BLR,Medium,154,27,13,0.325,174
2025-06-10,2,1,6,0,0,BLR,Medium,102,16,5,0.2381,174
2025-06-10,3,1,6,0,0,BLR,Medium,92,10,5,0.3333,174
2025-06-10,4,1,6,0,0,BLR,Medium,143,22,10,0.3125,174
2025-06-10,5,1,6,0,0,BLR,Medium,393,87,42,0.3256,174
2025-06-10,6,1,6,0,0,BLR,High,1121,239,100,0.295,174
2025-06-10,7,1,6,0,0,BLR,High,4044,676,353,0.3431,174
2025-06-10,8,1,6,0,1,BLR,High,11446,1123,637,0.3619,174
2025-06-10,9,1,6,0,1,BLR,High,17860,1184,893,0.4299,174
2025-06-10,10,1,6,0,1,BLR,High,16075,1181,990,0.456,174
2025-06-10,11,1,6,0,1,BLR,High,8576,1131,735,0.3939,174
2025-06-10,12,1,6,0,0,BLR,High,5572,1034,588,0.3625,174
2025-06-10,13,1,6,0,0,BLR,High,4219,1058,500,0.3209,174
2025-06-10,14,1,6,0,0,BLR,High,3678,1107,508,0.3146,174
2025-06-10,15,1,6,0,0,BLR,High,7075,1287,839,0.3946,174
2025-06-10,16,1,6,0,0,BLR,High,10600,1238,871,0.4124,174
2025-06-10,17,1,6,0,1,BLR,High,10995,1036,783,0.4156,174
2025-06-10,18,1,6,0,1,BLR,High,9846,610,735,0.405,174
2025-06-10,19,1,6,0,1,BLR,High,2653,22,202,0.3741,174
2025-06-03,0,1,6,0,0,BLR,Medium,178,38,21,0.3559,175
2025-06-03,1,1,6,0,0,BLR,Medium,72,19,14,0.4242,175
2025-06-03,2,1,6,0,0,BLR,Low,48,15,6,0.2857,175
2025-06-03,3,1,6,0,0,BLR,Low,41,7,9,0.5625,175
2025-06-03,4,1,6,0,0,BLR,Medium,102,32,14,0.3043,175
2025-06-03,5,1,6,0,0,BLR,Medium,191,58,25,0.3012,175
2025-06-03,6,1,6,0,0,BLR,Medium,300,116,32,0.2162,175
2025-06-03,7,1,6,0,0,BLR,High,1297,360,176,0.3284,175
2025-06-03,8,1,6,0,1,BLR,High,3980,514,342,0.3995,175
2025-06-03,9,1,6,0,1,BLR,High,5540,596,408,0.4064,175
2025-06-03,10,1,6,0,1,BLR,High,4067,667,392,0.3702,175
2025-06-03,11,1,6,0,1,BLR,High,2059,525,280,0.3478,175
2025-06-03,12,1,6,0,0,BLR,High,1411,447,202,0.3112,175
2025-06-03,13,1,6,0,0,BLR,High,1349,464,199,0.3002,175
2025-06-03,14,1,6,0,0,BLR,High,978,396,128,0.2443,175
2025-06-03,15,1,6,0,0,BLR,High,1009,407,143,0.26,175
2025-06-03,16,1,6,0,0,BLR,High,1595,633,290,0.3142,175
2025-06-03,17,1,6,0,1,BLR,High,2730,789,428,0.3514,175
2025-06-03,18,1,6,0,1,BLR,High,5993,801,520,0.3936,175
2025-06-03,19,1,6,0,1,BLR,High,10663,608,484,0.442,175
2025-06-03,20,1,6,0,1,BLR,High,4410,420,295,0.4126,175
2025-06-03,21,1,6,0,1,BLR,High,943,226,163,0.4169,175
2025-06-03,22,1,6,0,0,BLR,Medium,517,161,85,0.3455,175
2025-06-03,23,1,6,0,0,BLR,High,682,116,76,0.3958,175
2025-06-09,0,0,6,0,0,BLR,Medium,186,59,20,0.2532,175
2025-06-09,1,0,6,0,0,BLR,Medium,162,42,32,0.4324,175
2025-06-09,2,0,6,0,0,BLR,Medium,72,17,6,0.2609,175
2025-06-09,3,0,6,0,0,BLR,Medium,89,18,15,0.4545,175
2025-06-09,4,0,6,0,0,BLR,Medium,223,42,25,0.3731,175
2025-06-09,5,0,6,0,0,BLR,High,715,86,62,0.4189,175
2025-06-09,6,0,6,0,0,BLR,High,1549,176,100,0.3623,175
2025-06-09,7,0,6,0,0,BLR,High,3148,413,177,0.3,175
2025-06-09,8,0,6,0,1,BLR,High,6466,513,259,0.3355,175
2025-06-09,9,0,6,0,1,BLR,High,7481,587,313,0.3478,175
2025-06-09,10,0,6,0,1,BLR,High,4760,639,351,0.3545,175
2025-06-09,11,0,6,0,1,BLR,High,2364,566,295,0.3426,175
2025-06-09,12,0,6,0,0,BLR,High,1384,435,192,0.3062,175
2025-06-09,13,0,6,0,0,BLR,High,1078,419,140,0.2504,175
2025-06-09,14,0,6,0,0,BLR,High,966,379,126,0.2495,175
2025-06-09,15,0,6,0,0,BLR,High,1385,432,188,0.3032,175
2025-06-09,16,0,6,0,0,BLR,High,2566,615,342,0.3574,175
2025-06-09,17,0,6,0,1,BLR,High,3216,675,366,0.3516,175
2025-06-09,18,0,6,0,1,BLR,High,4709,621,427,0.4074,175
2025-06-09,19,0,6,0,1,BLR,High,4030,576,417,0.4195,175
2025-06-09,20,0,6,0,1,BLR,High,1737,464,268,0.3661,175
2025-06-09,21,0,6,0,1,BLR,High,873,245,152,0.3829,175
2025-06-09,22,0,6,0,0,BLR,Medium,518,146,62,0.2981,175
2025-06-09,23,0,6,0,0,BLR,Medium,245,71,38,0.3486,175
2025-06-10,0,1,6,0,0,BLR,Medium,103,26,10,0.2778,175
2025-06-10,1,1,6,0,0,BLR,Medium,80,20,11,0.3548,175
2025-06-10,2,1,6,0,0,BLR,Medium,61,18,11,0.3793,175
2025-06-10,3,1,6,0,0,BLR,Low,31,6,7,0.5385,175
2025-06-10,4,1,6,0,0,BLR,Medium,100,21,14,0.4,175
2025-06-10,5,1,6,0,0,BLR,Medium,311,72,19,0.2088,175
2025-06-10,6,1,6,0,0,BLR,Medium,429,135,45,0.25,175
2025-06-10,7,1,6,0,0,BLR,High,2025,409,172,0.296,175
2025-06-10,8,1,6,0,1,BLR,High,5314,526,322,0.3797,175
2025-06-10,9,1,6,0,1,BLR,High,7243,638,410,0.3912,175
2025-06-10,10,1,6,0,1,BLR,High,6210,715,456,0.3891,175
2025-06-10,11,1,6,0,1,BLR,High,3036,562,331,0.3707,175
2025-06-10,12,1,6,0,0,BLR,High,1862,449,211,0.3197,175
2025-06-10,13,1,6,0,0,BLR,High,1426,428,174,0.2886,175
2025-06-10,14,1,6,0,0,BLR,High,1048,396,150,0.2747,175
2025-06-10,15,1,6,0,0,BLR,High,1207,416,139,0.2505,175
2025-06-10,16,1,6,0,0,BLR,High,1568,532,208,0.2811,175
2025-06-10,17,1,6,0,1,BLR,High,2524,735,400,0.3439,175
2025-06-10,18,1,6,0,1,BLR,High,3455,501,438,0.3753,175
2025-06-10,19,1,6,0,1,BLR,High,1120,21,105,0.3172,175
2025-06-03,0,1,6,0,0,BLR,Low,53,9,0,0.0,176
2025-06-03,1,1,6,0,0,BLR,Low,52,6,14,0.7,176
2025-06-03,2,1,6,0,0,BLR,Low,33,5,3,0.375,176
2025-06-03,3,1,6,0,0,BLR,Low,28,7,2,0.2222,176
2025-06-03,4,1,6,0,0,BLR,Medium,76,15,2,0.1176,176
2025-06-03,5,1,6,0,0,BLR,Medium,120,36,8,0.1818,176
2025-06-03,6,1,6,0,0,BLR,Medium,338,133,31,0.189,176
2025-06-03,7,1,6,0,0,BLR,High,1291,435,172,0.2834,176
2025-06-03,8,1,6,0,1,BLR,High,3461,725,396,0.3529,176
2025-06-03,9,1,6,0,1,BLR,High,4461,704,418,0.3725,176
2025-06-03,10,1,6,0,1,BLR,High,3116,565,284,0.3345,176
2025-06-03,11,1,6,0,1,BLR,High,1991,518,220,0.2981,176
2025-06-03,12,1,6,0,0,BLR,High,1513,435,180,0.2927,176
2025-06-03,13,1,6,0,0,BLR,High,1326,407,147,0.2653,176
2025-06-03,14,1,6,0,0,BLR,High,1039,345,151,0.3044,176
2025-06-03,15,1,6,0,0,BLR,High,1013,381,121,0.241,176
2025-06-03,16,1,6,0,0,BLR,High,1475,535,218,0.2895,176
2025-06-03,17,1,6,0,1,BLR,High,2012,598,241,0.2872,176
2025-06-03,18,1,6,0,1,BLR,High,2565,647,317,0.3288,176
2025-06-03,19,1,6,0,1,BLR,High,2948,466,341,0.421,176
2025-06-03,20,1,6,0,1,BLR,High,1166,272,113,0.2935,176
2025-06-03,21,1,6,0,1,BLR,Medium,574,172,70,0.2881,176
2025-06-03,22,1,6,0,0,BLR,Medium,310,71,37,0.3426,176
2025-06-03,23,1,6,0,0,BLR,Medium,387,55,34,0.382,176
2025-06-09,0,0,6,0,0,BLR,Medium,114,27,19,0.413,176
2025-06-09,1,0,6,0,0,BLR,Medium,87,12,8,0.4,176
2025-06-09,2,0,6,0,0,BLR,Medium,58,10,4,0.2857,176
2025-06-09,3,0,6,0,0,BLR,Medium,88,10,5,0.3333,176
2025-06-09,4,0,6,0,0,BLR,Medium,149,21,12,0.3636,176
2025-06-09,5,0,6,0,0,BLR,Medium,313,66,32,0.3265,176
2025-06-09,6,0,6,0,0,BLR,High,756,197,73,0.2704,176
2025-06-09,7,0,6,0,0,BLR,High,2680,464,253,0.3529,176
2025-06-09,8,0,6,0,1,BLR,High,6071,586,342,0.3685,176
2025-06-09,9,0,6,0,1,BLR,High,6491,619,328,0.3464,176
2025-06-09,10,0,6,0,1,BLR,High,4196,538,279,0.3415,176
2025-06-09,11,0,6,0,1,BLR,High,2523,511,208,0.2893,176
2025-06-09,12,0,6,0,0,BLR,High,1593,409,182,0.308,176
2025-06-09,13,0,6,0,0,BLR,High,1116,349,128,0.2683,176
2025-06-09,14,0,6,0,0,BLR,High,1080,361,123,0.2541,176
2025-06-09,15,0,6,0,0,BLR,High,1205,367,155,0.2969,176
2025-06-09,16,0,6,0,0,BLR,High,2319,554,266,0.324,176
2025-06-09,17,0,6,0,1,BLR,High,2089,540,254,0.3199,176
2025-06-09,18,0,6,0,1,BLR,High,1767,520,254,0.3282,176
2025-06-09,19,0,6,0,1,BLR,High,1245,427,177,0.293,176
2025-06-09,20,0,6,0,1,BLR,High,812,285,96,0.252,176
2025-06-09,21,0,6,0,1,BLR,Medium,549,167,61,0.2675,176
2025-06-09,22,0,6,0,0,BLR,Medium,348,80,37,0.3162,176
2025-06-09,23,0,6,0,0,BLR,Medium,147,25,9,0.2647,176
2025-06-10,0,1,6,0,0,BLR,Medium,93,14,5,0.2632,176
2025-06-10,1,1,6,0,0,BLR,Low,37,9,2,0.1818,176
2025-06-10,2,1,6,0,0,BLR,Low,22,5,2,0.2857,176
2025-06-10,3,1,6,0,0,BLR,Low,46,8,4,0.3333,176
2025-06-10,4,1,6,0,0,BLR,Medium,89,18,6,0.25,176
2025-06-10,5,1,6,0,0,BLR,Medium,163,48,20,0.2941,176
2025-06-10,6,1,6,0,0,BLR,Medium,412,138,47,0.2541,176
2025-06-10,7,1,6,0,0,BLR,High,1787,406,208,0.3388,176
2025-06-10,8,1,6,0,1,BLR,High,4008,696,362,0.3422,176
2025-06-10,9,1,6,0,1,BLR,High,5108,692,369,0.3475,176
2025-06-10,10,1,6,0,1,BLR,High,4008,566,280,0.3306,176
2025-06-10,11,1,6,0,1,BLR,High,2544,511,236,0.3159,176
2025-06-10,12,1,6,0,0,BLR,High,1708,403,165,0.2905,176
2025-06-10,13,1,6,0,0,BLR,High,1146,363,149,0.291,176
2025-06-10,14,1,6,0,0,BLR,High,1051,329,101,0.2349,176
2025-06-10,15,1,6,0,0,BLR,High,1154,338,142,0.2958,176
2025-06-10,16,1,6,0,0,BLR,High,1603,521,202,0.2794,176
2025-06-10,17,1,6,0,1,BLR,High,1962,530,227,0.2963,176
2025-06-10,18,1,6,0,1,BLR,High,1729,435,223,0.295,176
2025-06-10,19,1,6,0,1,BLR,Medium,480,20,60,0.2804,176
2025-06-03,0,1,6,0,0,BLR,Low,13,0,2,1.0,177
2025-06-03,1,1,6,0,0,BLR,Low,11,2,0,0.0,177
2025-06-03,2,1,6,0,0,BLR,Low,11,0,0,0.0,177
2025-06-03,3,1,6,0,0,BLR,Low,19,0,2,1.0,177
2025-06-03,4,1,6,0,0,BLR,Low,25,0,0,0.0,177
2025-06-03,5,1,6,0,0,BLR,Medium,57,6,3,0.3333,177
2025-06-03,6,1,6,0,0,BLR,Medium,147,34,8,0.1905,177
2025-06-03,7,1,6,0,0,BLR,Medium,588,88,47,0.3481,177
2025-06-03,8,1,6,0,1,BLR,High,1169,118,78,0.398,177
2025-06-03,9,1,6,0,1,BLR,High,1306,124,66,0.3474,177
2025-06-03,10,1,6,0,1,BLR,High,948,98,51,0.3423,177
2025-06-03,11,1,6,0,1,BLR,High,636,88,43,0.3282,177
2025-06-03,12,1,6,0,0,BLR,Medium,552,94,48,0.338,177
2025-06-03,13,1,6,0,0,BLR,Medium,369,61,35,0.3646,177
2025-06-03,14,1,6,0,0,BLR,Medium,302,66,40,0.3774,177
2025-06-03,15,1,6,0,0,BLR,Medium,277,75,23,0.2347,177
2025-06-03,16,1,6,0,0,BLR,Medium,526,102,52,0.3377,177
2025-06-03,17,1,6,0,1,BLR,High,617,113,64,0.3616,177
2025-06-03,18,1,6,0,1,BLR,Medium,599,93,57,0.38,177
2025-06-03,19,1,6,0,1,BLR,High,623,62,56,0.4746,177
2025-06-03,20,1,6,0,1,BLR,Medium,334,44,23,0.3433,177
2025-06-03,21,1,6,0,1,BLR,Medium,159,31,21,0.4038,177
2025-06-03,22,1,6,0,0,BLR,Medium,78,16,10,0.3846,177
2025-06-03,23,1,6,0,0,BLR,Medium,68,5,1,0.1667,177
2025-06-09,0,0,6,0,0,BLR,Medium,82,6,3,0.3333,177
2025-06-09,1,0,6,0,0,BLR,Low,29,5,4,0.4444,177
2025-06-09,2,0,6,0,0,BLR,Low,23,1,1,0.5,177
2025-06-09,3,0,6,0,0,BLR,Low,27,1,2,0.6667,177
2025-06-09,4,0,6,0,0,BLR,Medium,67,3,3,0.5,177
2025-06-09,5,0,6,0,0,BLR,Medium,159,14,6,0.3,177
2025-06-09,6,0,6,0,0,BLR,Medium,297,82,23,0.219,177
2025-06-09,7,0,6,0,0,BLR,High,871,82,71,0.4641,177
2025-06-09,8,0,6,0,1,BLR,High,1815,123,93,0.4306,177
2025-06-09,9,0,6,0,1,BLR,High,1697,99,71,0.4176,177
2025-06-09,10,0,6,0,1,BLR,High,1158,104,63,0.3772,177
2025-06-09,11,0,6,0,1,BLR,High,697,95,50,0.3448,177
2025-06-09,12,0,6,0,0,BLR,Medium,559,112,50,0.3086,177
2025-06-09,13,0,6,0,0,BLR,Medium,419,95,39,0.291,177
2025-06-09,14,0,6,0,0,BLR,Medium,344,79,31,0.2818,177
2025-06-09,15,0,6,0,0,BLR,Medium,344,76,34,0.3091,177
2025-06-09,16,0,6,0,0,BLR,High,731,118,87,0.4244,177
2025-06-09,17,0,6,0,1,BLR,High,923,112,78,0.4105,177
2025-06-09,18,0,6,0,1,BLR,High,661,90,65,0.4194,177
2025-06-09,19,0,6,0,1,BLR,Medium,411,52,59,0.5315,177
2025-06-09,20,0,6,0,1,BLR,Medium,309,51,25,0.3289,177
2025-06-09,21,0,6,0,1,BLR,Medium,181,31,13,0.2955,177
2025-06-09,22,0,6,0,0,BLR,Medium,105,19,10,0.3448,177
2025-06-09,23,0,6,0,0,BLR,Medium,59,7,6,0.4615,177
2025-06-10,0,1,6,0,0,BLR,Low,31,3,0,0.0,177
2025-06-10,1,1,6,0,0,BLR,Low,20,2,2,0.5,177
2025-06-10,2,1,6,0,0,BLR,Low,15,1,0,0.0,177
2025-06-10,3,1,6,0,0,BLR,Low,10,0,0,0.0,177
2025-06-10,4,1,6,0,0,BLR,Low,10,4,0,0.0,177
2025-06-10,5,1,6,0,0,BLR,Low,53,10,5,0.3333,177
2025-06-10,6,1,6,0,0,BLR,Medium,143,31,8,0.2051,177
2025-06-10,7,1,6,0,0,BLR,High,682,74,35,0.3211,177
2025-06-10,8,1,6,0,1,BLR,High,1601,120,61,0.337,177
2025-06-10,9,1,6,0,1,BLR,High,1566,100,58,0.3671,177
2025-06-10,10,1,6,0,1,BLR,High,1407,91,63,0.4091,177
2025-06-10,11,1,6,0,1,BLR,High,1018,78,43,0.3554,177
2025-06-10,12,1,6,0,0,BLR,Medium,605,77,41,0.3475,177
2025-06-10,13,1,6,0,0,BLR,Medium,382,65,34,0.3434,177
2025-06-10,14,1,6,0,0,BLR,Medium,413,89,28,0.2393,177
2025-06-10,15,1,6,0,0,BLR,Medium,393,86,37,0.3008,177
2025-06-10,16,1,6,0,0,BLR,Medium,496,83,55,0.3957,177
2025-06-10,17,1,6,0,1,BLR,Medium,580,103,50,0.3125,177
2025-06-10,18,1,6,0,1,BLR,Medium,500,66,73,0.4345,177
2025-06-10,19,1,6,0,1,BLR,Medium,144,1,15,0.4412,177
2025-06-03,0,1,6,0,0,BLR,Low,3,0,1,1.0,178
2025-06-03,1,1,6,0,0,BLR,Low,2,0,0,0.0,178
2025-06-03,2,1,6,0,0,BLR,Low,2,0,0,0.0,178
2025-06-03,3,1,6,0,0,BLR,Low,10,2,0,0.0,178
2025-06-03,4,1,6,0,0,BLR,Low,3,1,0,0.0,178
2025-06-03,5,1,6,0,0,BLR,Low,1,0,0,0.0,178
2025-06-03,6,1,6,0,0,BLR,Low,23,1,0,0.0,178
2025-06-03,7,1,6,0,0,BLR,Low,36,6,3,0.3333,178
2025-06-03,8,1,6,0,1,BLR,Medium,82,16,10,0.3846,178
2025-06-03,9,1,6,0,1,BLR,Medium,91,11,3,0.2143,178
2025-06-03,10,1,6,0,1,BLR,Medium,112,14,6,0.3,178
2025-06-03,11,1,6,0,1,BLR,Medium,94,13,2,0.1333,178
2025-06-03,12,1,6,0,0,BLR,Medium,55,10,5,0.3333,178
2025-06-03,13,1,6,0,0,BLR,Medium,63,12,5,0.2941,178
2025-06-03,14,1,6,0,0,BLR,Medium,58,15,2,0.1176,178
2025-06-03,15,1,6,0,0,BLR,Medium,77,10,8,0.4444,178
2025-06-03,16,1,6,0,0,BLR,Medium,82,14,6,0.3,178
2025-06-03,17,1,6,0,1,BLR,Medium,61,8,1,0.1111,178
2025-06-03,18,1,6,0,1,BLR,Low,48,5,2,0.2857,178
2025-06-03,19,1,6,0,1,BLR,Medium,54,8,4,0.3333,178
2025-06-03,20,1,6,0,1,BLR,Medium,57,5,3,0.375,178
2025-06-03,21,1,6,0,1,BLR,Low,25,5,2,0.2857,178
2025-06-03,22,1,6,0,0,BLR,Low,26,1,0,0.0,178
2025-06-03,23,1,6,0,0,BLR,Low,6,0,0,0.0,178
2025-06-09,0,0,6,0,0,BLR,Low,6,1,0,0.0,178
2025-06-09,1,0,6,0,0,BLR,Low,5,0,0,0.0,178
2025-06-09,2,0,6,0,0,BLR,Low,2,1,0,0.0,178
2025-06-09,3,0,6,0,0,BLR,Low,3,0,0,0.0,178
2025-06-09,4,0,6,0,0,BLR,Low,6,0,0,0.0,178
2025-06-09,5,0,6,0,0,BLR,Low,10,2,0,0.0,178
2025-06-09,6,0,6,0,0,BLR,Medium,69,7,4,0.3636,178
2025-06-09,7,0,6,0,0,BLR,Medium,60,11,4,0.2667,178
2025-06-09,8,0,6,0,1,BLR,Medium,92,18,9,0.3333,178
2025-06-09,9,0,6,0,1,BLR,Medium,125,15,16,0.5161,178
2025-06-09,10,0,6,0,1,BLR,Medium,66,12,4,0.25,178
2025-06-09,11,0,6,0,1,BLR,Medium,69,12,7,0.3684,178
2025-06-09,12,0,6,0,0,BLR,Low,49,11,5,0.3125,178
2025-06-09,13,0,6,0,0,BLR,Medium,59,9,9,0.5,178
2025-06-09,14,0,6,0,0,BLR,Low,47,6,4,0.4,178
2025-06-09,15,0,6,0,0,BLR,Medium,79,10,7,0.4118,178
2025-06-09,16,0,6,0,0,BLR,Medium,163,20,14,0.4118,178
2025-06-09,17,0,6,0,1,BLR,Medium,117,18,15,0.4545,178
2025-06-09,18,0,6,0,1,BLR,Medium,85,12,6,0.3333,178
2025-06-09,19,0,6,0,1,BLR,Low,45,11,6,0.3529,178
2025-06-09,20,0,6,0,1,BLR,Low,37,6,2,0.25,178
2025-06-09,21,0,6,0,1,BLR,Low,30,3,1,0.25,178
2025-06-09,22,0,6,0,0,BLR,Low,34,1,4,0.8,178
2025-06-09,23,0,6,0,0,BLR,Low,11,1,1,0.5,178
2025-06-10,0,1,6,0,0,BLR,Low,8,0,0,0.0,178
2025-06-10,1,1,6,0,0,BLR,Low,0,0,0,0.0,178
2025-06-10,2,1,6,0,0,BLR,Low,2,1,0,0.0,178
2025-06-10,3,1,6,0,0,BLR,Low,2,0,0,0.0,178
2025-06-10,4,1,6,0,0,BLR,Low,12,2,0,0.0,178
2025-06-10,5,1,6,0,0,BLR,Low,6,1,1,0.5,178
2025-06-10,6,1,6,0,0,BLR,Low,18,3,1,0.25,178
2025-06-10,7,1,6,0,0,BLR,Medium,56,10,4,0.2857,178
2025-06-10,8,1,6,0,1,BLR,Medium,69,9,8,0.4706,178
2025-06-10,9,1,6,0,1,BLR,Medium,111,15,7,0.3182,178
2025-06-10,10,1,6,0,1,BLR,Medium,92,14,5,0.2632,178
2025-06-10,11,1,6,0,1,BLR,Medium,107,5,10,0.6667,178
2025-06-10,12,1,6,0,0,BLR,Medium,97,10,5,0.3333,178
2025-06-10,13,1,6,0,0,BLR,Low,41,8,5,0.3846,178
2025-06-10,14,1,6,0,0,BLR,Low,49,9,4,0.3077,178
2025-06-10,15,1,6,0,0,BLR,Medium,65,10,7,0.4118,178
2025-06-10,16,1,6,0,0,BLR,Medium,61,10,6,0.375,178
2025-06-10,17,1,6,0,1,BLR,Medium,77,13,6,0.3,178
2025-06-10,18,1,6,0,1,BLR,Medium,64,7,4,0.2353,178
2025-06-10,19,1,6,0,1,BLR,Low,29,0,6,0.6,178
2025-06-03,0,1,6,0,0,BLR,Medium,210,52,60,0.5357,179
2025-06-03,1,1,6,0,0,BLR,Medium,193,42,52,0.5532,179
2025-06-03,2,1,6,0,0,BLR,Medium,95,20,16,0.4444,179
2025-06-03,3,1,6,0,0,BLR,Low,35,8,5,0.3846,179
2025-06-03,4,1,6,0,0,BLR,Low,32,6,8,0.5714,179
2025-06-03,5,1,6,0,0,BLR,Low,27,2,6,0.75,179
2025-06-03,6,1,6,0,0,BLR,Low,31,4,3,0.4286,179
2025-06-03,7,1,6,0,0,BLR,Low,31,8,3,0.2727,179
2025-06-03,8,1,6,0,1,BLR,Medium,111,15,7,0.3182,179
2025-06-03,9,1,6,0,1,BLR,Medium,116,18,16,0.4706,179
2025-06-03,10,1,6,0,1,BLR,Medium,109,28,8,0.2222,179
2025-06-03,11,1,6,0,1,BLR,Medium,104,16,11,0.4074,179
2025-06-03,12,1,6,0,0,BLR,Medium,135,30,19,0.3878,179
2025-06-03,13,1,6,0,0,BLR,Medium,108,22,13,0.3714,179
2025-06-03,14,1,6,0,0,BLR,Medium,113,27,9,0.25,179
2025-06-03,15,1,6,0,0,BLR,Medium,100,22,10,0.3125,179
2025-06-03,16,1,6,0,0,BLR,Medium,130,20,6,0.2308,179
2025-06-03,17,1,6,0,1,BLR,Medium,167,34,35,0.5072,179
2025-06-03,18,1,6,0,1,BLR,Medium,193,39,26,0.4,179
2025-06-03,19,1,6,0,1,BLR,Medium,229,44,55,0.5556,179
2025-06-03,20,1,6,0,1,BLR,Medium,250,58,37,0.3895,179
2025-06-03,21,1,6,0,1,BLR,Medium,157,33,28,0.459,179
2025-06-03,22,1,6,0,0,BLR,Medium,160,28,23,0.451,179
2025-06-03,23,1,6,0,0,BLR,Medium,155,36,25,0.4098,179
2025-06-09,0,0,6,0,0,BLR,Medium,467,65,82,0.5578,179
2025-06-09,1,0,6,0,0,BLR,High,714,62,105,0.6287,179
2025-06-09,2,0,6,0,0,BLR,Medium,547,86,119,0.5805,179
2025-06-09,3,0,6,0,0,BLR,Low,45,10,2,0.1667,179
2025-06-09,4,0,6,0,0,BLR,Medium,61,15,5,0.25,179
2025-06-09,5,0,6,0,0,BLR,Low,26,4,1,0.2,179
2025-06-09,6,0,6,0,0,BLR,Low,47,12,9,0.4286,179
2025-06-09,7,0,6,0,0,BLR,Medium,67,9,8,0.4706,179
2025-06-09,8,0,6,0,1,BLR,Medium,88,20,8,0.2857,179
2025-06-09,9,0,6,0,1,BLR,Medium,143,33,26,0.4407,179
2025-06-09,10,0,6,0,1,BLR,Medium,98,18,13,0.4194,179
2025-06-09,11,0,6,0,1,BLR,Medium,112,19,11,0.3667,179
2025-06-09,12,0,6,0,0,BLR,Medium,174,44,32,0.4211,179
2025-06-09,13,0,6,0,0,BLR,Medium,111,22,26,0.5417,179
2025-06-09,14,0,6,0,0,BLR,Medium,149,32,23,0.4182,179
2025-06-09,15,0,6,0,0,BLR,Medium,159,27,24,0.4706,179
2025-06-09,16,0,6,0,0,BLR,Medium,144,27,21,0.4375,179
2025-06-09,17,0,6,0,1,BLR,Medium,175,23,39,0.629,179
2025-06-09,18,0,6,0,1,BLR,Medium,218,50,47,0.4845,179
