date,city_code,reg_rider,reg_driver
2024-04-21,HYD,1057,69
2024-04-21,MAA,2216,75
2024-04-21,MYQ,122,14
2024-04-21,TRT,159,2
2024-04-22,BLR,6345,640
2024-04-22,CCU,5019,22
2024-04-22,COK,236,5
2024-04-22,HYD,1169,201
2024-04-22,MAA,2053,146
2024-04-22,MYQ,94,21
2024-04-22,TRT,143,9
2024-04-23,BLR,5896,693
2024-04-23,CCU,4552,21
2024-04-23,COK,173,11
2024-04-23,HYD,926,219
2024-04-23,MAA,1542,165
2024-04-23,MYQ,97,10
2024-04-23,TRT,130,11
2024-04-24,BLR,6029,782
2024-04-24,CCU,4427,20
2024-04-24,COK,210,12
2024-04-24,HYD,1152,220
2024-04-24,MAA,1615,242
2024-04-24,MYQ,85,7
2024-04-24,TRT,139,4
2024-04-25,BLR,7395,799
2024-04-25,CCU,4163,14
2024-04-25,COK,187,10
2024-04-25,HYD,1120,248
2024-04-25,MAA,1775,236
2024-04-25,MYQ,126,12
2024-04-25,TRT,123,5
2024-04-26,BLR,5791,374
2024-04-26,CCU,4856,19
2024-04-26,COK,171,5
2024-04-26,HYD,1048,177
2024-04-26,MAA,1832,247
2024-04-26,MYQ,91,14
2024-04-26,TRT,123,3
2024-04-27,BLR,6033,663
2024-04-27,CCU,5088,13
2024-04-27,COK,204,6
2024-04-27,HYD,950,151
2024-04-27,MAA,2136,202
2024-04-27,MYQ,98,14
2024-04-27,TRT,127,7
2024-04-28,BLR,5722,330
2024-04-28,CCU,5200,18
2024-04-28,COK,238,7
2024-04-28,HYD,1050,66
2024-04-28,MAA,1901,75
2024-04-28,MYQ,111,14
2024-04-28,TRT,150,7
2024-04-29,BLR,6214,631
2024-04-29,CCU,4669,17
2024-04-29,COK,224,15
2024-04-29,HYD,1126,119
2024-04-29,MAA,1756,169
2024-04-29,MYQ,103,14
2024-04-29,TRT,147,5
2024-04-30,BLR,5984,555
2024-04-30,CCU,4383,20
2024-04-30,COK,225,11
2024-04-30,HYD,1014,213
2024-04-30,MAA,1712,175
2024-04-30,MYQ,85,14
2024-04-30,TRT,155,14
2024-05-01,BLR,6095,493
2024-05-01,CCU,4165,23
2024-05-01,COK,228,14
2024-05-01,HYD,979,69
2024-05-01,MAA,1925,151
2024-05-01,MYQ,105,10
2024-05-01,TRT,153,12
2024-05-02,BLR,7960,531
2024-05-02,CCU,4011,24
2024-05-02,COK,217,12
2024-05-02,HYD,1511,204
2024-05-02,MAA,2034,136
2024-05-02,MYQ,123,14
2024-05-02,TRT,147,9
2024-05-03,BLR,7743,752
2024-05-03,CCU,4113,73
2024-05-03,COK,240,15
2024-05-03,HYD,1471,232
2024-05-03,MAA,3112,220
2024-05-03,MYQ,138,17
2024-05-03,TRT,150,12
2024-05-04,BLR,7669,666
2024-05-04,CCU,4138,69
2024-05-04,COK,273,14
2024-05-04,HYD,1380,190
2024-05-04,MAA,2272,160
2024-05-04,MYQ,105,16
2024-05-04,TRT,164,6
2024-05-05,BLR,7202,344
2024-05-05,CCU,4564,56
2024-05-05,COK,278,5
2024-05-05,HYD,1202,101
2024-05-05,MAA,2145,92
2024-05-05,MYQ,111,8
2024-05-05,TRT,178,2
2024-05-06,BLR,8193,482
2024-05-06,CCU,5042,62
2024-05-06,COK,241,14
2024-05-06,HYD,1230,201
2024-05-06,MAA,1806,127
2024-05-06,MYQ,140,12
2024-05-06,TRT,176,9
2024-05-07,BLR,6237,552
2024-05-07,CCU,3807,76
2024-05-07,COK,227,11
2024-05-07,HYD,1892,156
2024-05-07,MAA,1724,156
2024-05-07,MYQ,125,19
2024-05-07,TRT,112,5
2024-05-08,BLR,7646,634
2024-05-08,CCU,3949,87
2024-05-08,COK,248,21
2024-05-08,HYD,1191,214
2024-05-08,MAA,1657,146
2024-05-08,MYQ,117,21
2024-05-08,TRT,145,5
2024-05-09,BLR,9167,563
2024-05-09,CCU,4575,64
2024-05-09,COK,202,21
2024-05-09,HYD,1103,238
2024-05-09,MAA,1568,123
2024-05-09,MYQ,141,11
2024-05-09,TRT,188,6
2024-05-10,BLR,7543,517
2024-05-10,CCU,4491,51
2024-05-10,COK,263,15
2024-05-10,HYD,1122,242
2024-05-10,MAA,1553,123
2024-05-10,MYQ,126,11
2024-05-10,TRT,166,8
2024-05-11,BLR,7366,600
2024-05-11,CCU,4685,64
2024-05-11,COK,288,12
2024-05-11,HYD,1138,256
2024-05-11,MAA,1749,122
2024-05-11,MYQ,131,16
2024-05-11,TRT,179,8
2024-05-12,BLR,8487,258
2024-05-12,CCU,4787,61
2024-05-12,COK,284,11
2024-05-12,HYD,899,89
2024-05-12,MAA,1809,73
2024-05-12,MYQ,132,7
2024-05-12,TRT,161,1
2024-05-13,BLR,8580,545
2024-05-13,CCU,4210,65
2024-05-13,COK,292,14
2024-05-13,HYD,699,76
2024-05-13,MAA,1632,94
2024-05-13,MYQ,115,18
2024-05-13,TRT,201,7
2024-05-14,BLR,8673,587
2024-05-14,CCU,4237,90
2024-05-14,COK,268,13
2024-05-14,HYD,1109,164
2024-05-14,MAA,1564,87
2024-05-14,MYQ,145,19
2024-05-14,TRT,141,7
2024-05-15,BLR,9044,458
2024-05-15,CCU,4422,83
2024-05-15,COK,271,18
2024-05-15,HYD,1115,196
2024-05-15,MAA,1557,76
2024-05-15,MYQ,133,10
2024-05-15,TRT,161,6
2024-05-16,BLR,8609,565
2024-05-16,CCU,4282,93
2024-05-16,COK,290,45
2024-05-16,HYD,1061,212
2024-05-16,MAA,1881,129
2024-05-16,MYQ,130,21
2024-05-16,TRT,189,5
2024-05-17,BLR,8961,538
2024-05-17,CCU,4588,68
2024-05-17,COK,238,27
2024-05-17,HYD,902,226
2024-05-17,MAA,1617,138
2024-05-17,MYQ,144,16
2024-05-17,TRT,208,7
2024-05-18,BLR,10278,561
2024-05-18,CCU,4578,95
2024-05-18,COK,285,17
2024-05-18,HYD,1100,206
2024-05-18,MAA,1707,100
2024-05-18,MYQ,136,16
2024-05-18,TRT,245,7
2024-05-19,BLR,12020,280
2024-05-19,CCU,4766,80
2024-05-19,COK,277,14
2024-05-19,HYD,1015,93
2024-05-19,MAA,1861,57
2024-05-19,MYQ,183,6
2024-05-19,TRT,232,3
2024-05-20,BLR,9444,538
2024-05-20,CCU,4580,74
2024-05-20,COK,328,32
2024-05-20,HYD,1087,212
2024-05-20,MAA,1714,124
2024-05-20,MYQ,139,11
2024-05-20,TRT,190,7
2024-05-21,BLR,7901,599
2024-05-21,CCU,4346,83
2024-05-21,COK,223,15
2024-05-21,HYD,836,180
2024-05-21,MAA,1135,128
2024-05-21,MYQ,103,11
2024-05-21,TRT,137,4
2024-05-22,BLR,8472,612
2024-05-22,CCU,4568,64
2024-05-22,COK,328,23
2024-05-22,HYD,876,191
2024-05-22,MAA,1615,104
2024-05-22,MYQ,114,11
2024-05-22,TRT,144,6
2024-05-23,BLR,7816,645
2024-05-23,CCU,4073,79
2024-05-23,COK,234,16
2024-05-23,HYD,910,172
2024-05-23,MAA,1425,126
2024-05-23,MYQ,111,14
2024-05-23,TRT,143,10
2024-05-24,BLR,8592,656
2024-05-24,CCU,4339,50
2024-05-24,COK,189,14
2024-05-24,HYD,1009,184
2024-05-24,MAA,1426,116
2024-05-24,MYQ,123,16
2024-05-24,TRT,177,5
2024-05-25,BLR,9115,601
2024-05-25,CCU,4203,71
2024-05-25,COK,196,17
2024-05-25,HYD,1008,172
2024-05-25,MAA,1724,145
2024-05-25,MYQ,144,12
2024-05-25,TRT,179,5
2024-05-26,BLR,8119,327
2024-05-26,CCU,3769,57
2024-05-26,COK,197,17
2024-05-26,HYD,859,87
2024-05-26,MAA,1672,75
2024-05-26,MYQ,132,8
2024-05-26,TRT,203,7
2024-05-27,BLR,7747,533
2024-05-27,CCU,4563,37
2024-05-27,COK,202,14
2024-05-27,HYD,955,170
2024-05-27,MAA,1924,115
2024-05-27,MYQ,112,7
2024-05-27,TRT,167,8
2024-05-28,BLR,6937,556
2024-05-28,CCU,4138,60
2024-05-28,COK,230,18
2024-05-28,HYD,751,240
2024-05-28,MAA,1740,136
2024-05-28,MYQ,111,16
2024-05-28,TRT,181,12
2024-05-29,BLR,6457,549
2024-05-29,CCU,4205,53
2024-05-29,COK,210,13
2024-05-29,HYD,766,214
2024-05-29,MAA,1678,115
2024-05-29,MYQ,107,19
2024-05-29,TRT,147,3
2024-05-30,BLR,5622,520
2024-05-30,CCU,4079,57
2024-05-30,COK,144,18
2024-05-30,HYD,522,188
2024-05-30,MAA,1492,131
2024-05-30,MYQ,88,10
2024-05-30,TRT,145,10
2024-05-31,BLR,6355,612
2024-05-31,CCU,4902,46
2024-05-31,COK,159,22
2024-05-31,HYD,550,165
2024-05-31,MAA,3058,131
2024-05-31,MYQ,99,13
2024-05-31,TRT,137,6
2024-06-01,BLR,13045,466
2024-06-01,CCU,3475,45
2024-06-01,COK,216,13
2024-06-01,HYD,624,109
2024-06-01,MAA,3416,97
2024-06-01,MYQ,172,7
2024-06-01,TRT,254,8
2024-06-02,BLR,13265,251
2024-06-02,CCU,4643,52
2024-06-02,COK,191,10
2024-06-02,HYD,694,46
2024-06-02,MAA,2488,29
2024-06-02,MYQ,176,14
2024-06-02,TRT,222,6
2024-06-03,BLR,8101,456
2024-06-03,CCU,4235,43
2024-06-03,COK,166,12
2024-06-03,HYD,544,148
2024-06-03,MAA,1872,93
2024-06-03,MYQ,117,9
2024-06-03,TRT,176,9
2024-06-04,BLR,4933,504
2024-06-04,CCU,3156,61
2024-06-04,COK,101,13
2024-06-04,HYD,380,95
2024-06-04,MAA,1522,130
2024-06-04,MYQ,54,9
2024-06-04,TRT,102,7
2024-06-05,BLR,7043,477
2024-06-05,CCU,3902,70
2024-06-05,COK,172,20
2024-06-05,HYD,759,183
2024-06-05,MAA,1619,105
2024-06-05,MYQ,98,24
2024-06-05,TRT,158,12
2024-06-06,BLR,6364,488
2024-06-06,CCU,4064,58
2024-06-06,COK,179,32
2024-06-06,HYD,480,161
2024-06-06,MAA,1770,97
2024-06-06,MYQ,86,15
2024-06-06,TRT,174,9
2024-06-07,BLR,7931,403
2024-06-07,CCU,4752,58
2024-06-07,COK,171,21
2024-06-07,HYD,663,164
2024-06-07,MAA,1461,120
2024-06-07,MYQ,91,12
2024-06-07,TRT,180,9
2024-06-08,BLR,8242,400
2024-06-08,CCU,4783,60
2024-06-08,COK,217,13
2024-06-08,HYD,677,137
2024-06-08,MAA,1851,97
2024-06-08,MYQ,95,12
2024-06-08,TRT,172,6
2024-06-09,BLR,8649,227
2024-06-09,CCU,5121,49
2024-06-09,COK,127,15
2024-06-09,HYD,716,52
2024-06-09,MAA,1991,44
2024-06-09,MYQ,121,7
2024-06-09,TRT,193,6
2024-06-10,BLR,8354,360
2024-06-10,CCU,4559,56
2024-06-10,COK,154,18
2024-06-10,HYD,836,147
2024-06-10,MAA,1949,58
2024-06-10,MYQ,166,13
2024-06-10,TRT,204,8
2024-06-11,BLR,7455,399
2024-06-11,CCU,4223,54
2024-06-11,COK,126,35
2024-06-11,HYD,935,179
2024-06-11,MAA,1581,107
2024-06-11,MYQ,99,9
2024-06-11,TRT,160,12
2024-06-12,BLR,6826,385
2024-06-12,CCU,4263,55
2024-06-12,COK,168,28
2024-06-12,HYD,690,171
2024-06-12,MAA,1574,68
2024-06-12,MYQ,99,17
2024-06-12,TRT,151,10
2024-06-13,BLR,8081,389
2024-06-13,CCU,4109,69
2024-06-13,COK,146,22
2024-06-13,HYD,623,177
2024-06-13,MAA,1512,126
2024-06-13,MYQ,99,7
2024-06-13,TRT,162,10
2024-06-14,BLR,6818,470
2024-06-14,CCU,4409,57
2024-06-14,COK,142,29
2024-06-14,HYD,644,203
2024-06-14,MAA,1358,124
2024-06-14,MYQ,109,18
2024-06-14,TRT,170,9
2024-06-15,BLR,8665,382
2024-06-15,CCU,4769,61
2024-06-15,COK,175,16
2024-06-15,HYD,698,175
2024-06-15,MAA,1542,116
2024-06-15,MYQ,134,18
2024-06-15,TRT,193,3
2024-06-16,BLR,7078,248
2024-06-16,CCU,4642,55
2024-06-16,COK,168,15
2024-06-16,HYD,602,45
2024-06-16,MAA,1552,51
2024-06-16,MYQ,141,12
2024-06-16,TRT,164,3
2024-06-17,BLR,6624,346
2024-06-17,CCU,4357,48
2024-06-17,COK,193,9
2024-06-17,HYD,789,38
2024-06-17,MAA,1512,73
2024-06-17,MYQ,111,14
2024-06-17,TRT,204,8
2024-06-18,BLR,7174,379
2024-06-18,CCU,4310,50
2024-06-18,COK,189,13
2024-06-18,HYD,808,175
2024-06-18,MAA,1453,110
2024-06-18,MYQ,108,11
2024-06-18,TRT,160,8
2024-06-19,BLR,7455,424
2024-06-19,CCU,4219,44
2024-06-19,COK,166,17
2024-06-19,HYD,767,254
2024-06-19,MAA,1339,128
2024-06-19,MYQ,99,10
2024-06-19,TRT,145,5
2024-06-20,BLR,7020,389
2024-06-20,CCU,4230,49
2024-06-20,COK,135,24
2024-06-20,HYD,707,311
2024-06-20,MAA,1401,168
2024-06-20,MYQ,120,21
2024-06-20,TRT,154,6
2024-06-21,BLR,6783,490
2024-06-21,CCU,4297,53
2024-06-21,COK,169,19
2024-06-21,HYD,514,312
2024-06-21,MAA,1161,152
2024-06-21,MYQ,103,29
2024-06-21,TRT,175,13
2024-06-22,BLR,6898,447
2024-06-22,CCU,4287,43
2024-06-22,COK,187,22
2024-06-22,HYD,613,250
2024-06-22,MAA,1785,149
2024-06-22,MYQ,97,22
2024-06-22,TRT,167,16
2024-06-23,BLR,6714,289
2024-06-23,CCU,4431,50
2024-06-23,COK,126,14
2024-06-23,HYD,638,52
2024-06-23,MAA,1733,93
2024-06-23,MYQ,130,14
2024-06-23,TRT,198,7
2024-06-24,BLR,6541,445
2024-06-24,CCU,4215,57
2024-06-24,COK,184,16
2024-06-24,HYD,529,233
2024-06-24,MAA,1526,178
2024-06-24,MYQ,112,18
2024-06-24,TRT,148,13
2024-06-25,BLR,5740,441
2024-06-25,CCU,3820,60
2024-06-25,COK,159,12
2024-06-25,HYD,585,199
2024-06-25,MAA,1325,209
2024-06-25,MYQ,98,19
2024-06-25,TRT,115,3
2024-06-26,BLR,6157,468
2024-06-26,CCU,4200,51
2024-06-26,COK,177,18
2024-06-26,HYD,516,227
2024-06-26,MAA,1228,255
2024-06-26,MYQ,140,18
2024-06-26,TRT,150,15
2024-06-27,BLR,6319,447
2024-06-27,CCU,3831,65
2024-06-27,COK,154,23
2024-06-27,HYD,598,226
2024-06-27,MAA,1084,241
2024-06-27,MYQ,116,28
2024-06-27,TRT,132,3
2024-06-28,BLR,6599,471
2024-06-28,CCU,4313,112
2024-06-28,COK,117,20
2024-06-28,HYD,539,238
2024-06-28,MAA,1028,232
2024-06-28,MYQ,120,21
2024-06-28,TRT,150,12
2024-06-29,BLR,7698,408
2024-06-29,CCU,4266,52
2024-06-29,COK,176,27
2024-06-29,HYD,602,194
2024-06-29,MAA,1185,153
2024-06-29,MYQ,154,21
2024-06-29,TRT,175,14
2024-06-30,BLR,7682,264
2024-06-30,CCU,4771,39
2024-06-30,COK,153,15
2024-06-30,HYD,648,47
2024-06-30,MAA,1155,85
2024-06-30,MYQ,135,16
2024-06-30,TRT,189,7
2024-07-01,BLR,7417,435
2024-07-01,CCU,4218,56
2024-07-01,COK,202,21
2024-07-01,HYD,531,201
2024-07-01,MAA,1035,176
2024-07-01,MYQ,142,26
2024-07-01,TRT,149,7
2024-07-02,BLR,6380,454
2024-07-02,CCU,4234,56
2024-07-02,COK,179,31
2024-07-02,HYD,548,211
2024-07-02,MAA,1000,194
2024-07-02,MYQ,112,15
2024-07-02,TRT,139,14
2024-07-03,BLR,8408,508
2024-07-03,CCU,4215,63
2024-07-03,COK,160,37
2024-07-03,HYD,597,214
2024-07-03,MAA,1207,174
2024-07-03,MYQ,143,20
2024-07-03,TRT,161,13
2024-07-04,BLR,6708,441
2024-07-04,CCU,3636,70
2024-07-04,COK,215,20
2024-07-04,HYD,586,240
2024-07-04,MAA,992,181
2024-07-04,MYQ,144,20
2024-07-04,TRT,143,10
2024-07-05,BLR,6972,479
2024-07-05,CCU,4226,76
2024-07-05,COK,170,22
2024-07-05,HYD,702,218
2024-07-05,MAA,1026,137
2024-07-05,MYQ,132,24
2024-07-05,TRT,158,11
2024-07-06,BLR,7691,443
2024-07-06,CCU,4326,49
2024-07-06,COK,204,26
2024-07-06,HYD,651,229
2024-07-06,MAA,1246,184
2024-07-06,MYQ,137,26
2024-07-06,TRT,174,10
2024-07-07,BLR,7896,315
2024-07-07,CCU,5113,38
2024-07-07,COK,197,18
2024-07-07,HYD,608,52
2024-07-07,MAA,1563,45
2024-07-07,MYQ,147,15
2024-07-07,TRT,207,20
2024-07-08,BLR,10817,410
2024-07-08,CCU,4534,60
2024-07-08,COK,186,15
2024-07-08,HYD,817,121
2024-07-08,MAA,1166,156
2024-07-08,MYQ,144,19
2024-07-08,TRT,210,9
2024-07-09,BLR,7013,497
2024-07-09,CCU,4157,53
2024-07-09,COK,152,30
2024-07-09,HYD,724,128
2024-07-09,MAA,1060,198
2024-07-09,MYQ,125,24
2024-07-09,TRT,171,15
2024-07-10,BLR,7567,434
2024-07-10,CCU,4507,62
2024-07-10,COK,141,30
2024-07-10,HYD,730,63
2024-07-10,MAA,1077,158
2024-07-10,MYQ,129,28
2024-07-10,TRT,165,10
2024-07-11,BLR,6758,474
2024-07-11,CCU,4362,75
2024-07-11,COK,185,25
2024-07-11,HYD,669,94
2024-07-11,MAA,1088,160
2024-07-11,MYQ,126,29
2024-07-11,TRT,171,11
2024-07-12,BLR,10242,402
2024-07-12,CCU,5272,59
2024-07-12,COK,190,24
2024-07-12,HYD,704,118
2024-07-12,MAA,1313,140
2024-07-12,MYQ,145,25
2024-07-12,TRT,162,10
2024-07-13,BLR,7282,430
2024-07-13,CCU,4790,53
2024-07-13,COK,174,17
2024-07-13,HYD,627,100
2024-07-13,MAA,1214,133
2024-07-13,MYQ,168,22
2024-07-13,TRT,219,12
2024-07-14,BLR,7383,307
2024-07-14,CCU,5191,55
2024-07-14,COK,172,16
2024-07-14,HYD,905,52
2024-07-14,MAA,1076,73
2024-07-14,MYQ,162,14
2024-07-14,TRT,218,10
2024-07-15,BLR,8958,337
2024-07-15,CCU,4900,49
2024-07-15,COK,193,19
2024-07-15,HYD,642,75
2024-07-15,MAA,1107,133
2024-07-15,MYQ,174,14
2024-07-15,TRT,239,8
2024-07-16,BLR,7790,391
2024-07-16,CCU,4351,64
2024-07-16,COK,175,38
2024-07-16,HYD,690,79
2024-07-16,MAA,985,198
2024-07-16,MYQ,146,16
2024-07-16,TRT,177,17
2024-07-17,BLR,7450,407
2024-07-17,CCU,4373,69
2024-07-17,COK,229,32
2024-07-17,HYD,724,57
2024-07-17,MAA,1169,201
2024-07-17,MYQ,174,25
2024-07-17,TRT,214,15
2024-07-18,BLR,8176,384
2024-07-18,CCU,4109,72
2024-07-18,COK,170,22
2024-07-18,HYD,881,126
2024-07-18,MAA,1347,243
2024-07-18,MYQ,186,15
2024-07-18,TRT,186,9
2024-07-19,BLR,8962,398
2024-07-19,CCU,4323,84
2024-07-19,COK,175,18
2024-07-19,HYD,914,157
2024-07-19,MAA,1250,219
2024-07-19,MYQ,172,16
2024-07-19,TRT,232,17
2024-07-20,BLR,7542,414
2024-07-20,CCU,4358,65
2024-07-20,COK,168,30
2024-07-20,HYD,1425,82
2024-07-20,MAA,1414,217
2024-07-20,MYQ,179,26
2024-07-20,TRT,201,10
2024-07-21,BLR,6996,324
2024-07-21,CCU,4281,64
2024-07-21,COK,169,14
2024-07-21,HYD,1192,67
2024-07-21,MAA,1218,79
2024-07-21,MYQ,147,18
2024-07-21,TRT,200,9
2024-07-22,BLR,6787,445
2024-07-22,CCU,4397,121
2024-07-22,COK,159,25
2024-07-22,HYD,990,88
2024-07-22,MAA,1231,215
2024-07-22,MYQ,144,26
2024-07-22,TRT,181,6
2024-07-23,BLR,6322,445
2024-07-23,CCU,3731,88
2024-07-23,COK,144,28
2024-07-23,HYD,1233,101
2024-07-23,MAA,1124,242
2024-07-23,MYQ,122,20
2024-07-23,TRT,167,13
2024-07-24,BLR,6299,435
2024-07-24,CCU,3781,91
2024-07-24,COK,200,25
2024-07-24,HYD,1106,108
2024-07-24,MAA,1147,224
2024-07-24,MYQ,134,20
2024-07-24,TRT,163,12
2024-07-25,BLR,6143,389
2024-07-25,CCU,4075,98
2024-07-25,COK,149,22
2024-07-25,HYD,1803,101
2024-07-25,MAA,1085,229
2024-07-25,MYQ,113,32
2024-07-25,TRT,181,11
2024-07-26,BLR,6281,427
2024-07-26,CCU,4489,59
2024-07-26,COK,166,36
2024-07-26,HYD,1178,135
2024-07-26,MAA,1102,206
2024-07-26,MYQ,135,16
2024-07-26,TRT,194,19
2024-07-27,BLR,6846,387
2024-07-27,CCU,4590,81
2024-07-27,COK,199,22
2024-07-27,HYD,941,119
2024-07-27,MAA,1194,153
2024-07-27,MYQ,176,21
2024-07-27,TRT,227,15
2024-07-28,BLR,6181,315
2024-07-28,CCU,4619,56
2024-07-28,COK,162,15
2024-07-28,HYD,723,52
2024-07-28,MAA,1132,82
2024-07-28,MYQ,173,17
2024-07-28,TRT,179,9
2024-07-29,BLR,6244,362
2024-07-29,CCU,4338,82
2024-07-29,COK,247,21
2024-07-29,HYD,710,84
2024-07-29,MAA,954,194
2024-07-29,MYQ,160,19
2024-07-29,TRT,157,13
2024-07-30,BLR,6717,395
2024-07-30,CCU,4051,84
2024-07-30,COK,173,14
2024-07-30,HYD,685,95
2024-07-30,MAA,933,218
2024-07-30,MYQ,173,12
2024-07-30,TRT,107,8
2024-07-31,BLR,10926,308
2024-07-31,CCU,4662,62
2024-07-31,COK,194,23
2024-07-31,HYD,775,118
2024-07-31,MAA,960,139
2024-07-31,MYQ,186,21
2024-07-31,TRT,186,11
2024-08-01,ASN,141,9
2024-08-01,BLR,7315,359
2024-08-01,CCU,5297,72
2024-08-01,COK,149,27
2024-08-01,GBI,18,0
2024-08-01,HYD,735,116
2024-08-01,MAA,955,154
2024-08-01,MYQ,196,23
2024-08-01,RDP,79,13
2024-08-01,TRT,169,9
2024-08-02,ASN,131,2
2024-08-02,BLR,7091,335
2024-08-02,CCU,4877,53
2024-08-02,COK,157,19
2024-08-02,GBI,13,5
2024-08-02,HYD,681,150
2024-08-02,MAA,985,234
2024-08-02,MYQ,162,18
2024-08-02,RDP,97,3
2024-08-02,TRT,130,13
2024-08-03,ASN,142,11
2024-08-03,BLR,8913,341
2024-08-03,CCU,4672,77
2024-08-03,COK,194,26
2024-08-03,GBI,22,1
2024-08-03,HYD,777,121
2024-08-03,MAA,1463,188
2024-08-03,MYQ,201,12
2024-08-03,RDP,92,15
2024-08-03,TRT,180,7
2024-08-04,ASN,147,9
2024-08-04,BLR,7464,214
2024-08-04,CCU,4645,75
2024-08-04,COK,187,19
2024-08-04,GBI,11,0
2024-08-04,HYD,632,39
2024-08-04,MAA,1718,73
2024-08-04,MYQ,159,18
2024-08-04,RDP,139,18
2024-08-04,TRT,186,9
2024-08-05,ASN,146,6
2024-08-05,BLR,9647,265
2024-08-05,CCU,4863,76
2024-08-05,COK,186,21
2024-08-05,GBI,25,0
2024-08-05,HYD,681,97
2024-08-05,MAA,1985,186
2024-08-05,MYQ,160,19
2024-08-05,RDP,113,17
2024-08-05,TRT,216,9
2024-08-06,ASN,184,5
2024-08-06,BLR,8489,280
2024-08-06,CCU,4110,94
2024-08-06,COK,169,24
2024-08-06,GBI,24,0
2024-08-06,HYD,1206,116
2024-08-06,MAA,1526,178
2024-08-06,MYQ,158,23
2024-08-06,RDP,109,32
2024-08-06,TRT,181,5
2024-08-07,ASN,163,9
2024-08-07,BLR,8099,282
2024-08-07,CCU,4267,63
2024-08-07,COK,162,29
2024-08-07,GBI,20,1
2024-08-07,HYD,1602,127
2024-08-07,MAA,1288,163
2024-08-07,MYQ,141,20
2024-08-07,RDP,118,24
2024-08-07,TRT,146,12
2024-08-08,ASN,163,11
2024-08-08,BLR,7130,327
2024-08-08,CCU,4109,95
2024-08-08,COK,145,24
2024-08-08,GBI,19,1
2024-08-08,HYD,1369,114
2024-08-08,MAA,1365,192
2024-08-08,MYQ,114,26
2024-08-08,RDP,114,24
2024-08-08,TRT,143,15
2024-08-09,ASN,146,3
2024-08-09,BLR,7263,340
2024-08-09,CCU,4493,87
2024-08-09,COK,200,31
2024-08-09,GBI,19,0
2024-08-09,HYD,806,113
2024-08-09,MAA,1298,176
2024-08-09,MYQ,201,13
2024-08-09,RDP,124,21
2024-08-09,TRT,165,11
2024-08-10,ASN,143,5
2024-08-10,BLR,9603,245
2024-08-10,CCU,4774,64
2024-08-10,COK,210,16
2024-08-10,GBI,37,0
2024-08-10,HYD,806,111
2024-08-10,MAA,1397,137
2024-08-10,MYQ,180,8
2024-08-10,RDP,127,21
2024-08-10,TRT,209,8
2024-08-11,ASN,176,4
2024-08-11,BLR,8806,205
2024-08-11,CCU,4980,71
2024-08-11,COK,174,14
2024-08-11,GBI,18,0
2024-08-11,HYD,717,21
2024-08-11,MAA,1423,39
2024-08-11,MYQ,216,9
2024-08-11,RDP,120,8
2024-08-11,TRT,176,7
2024-08-12,ASN,140,2
2024-08-12,BLR,10550,218
2024-08-12,CCU,4514,66
2024-08-12,COK,157,29
2024-08-12,GBI,23,2
2024-08-12,HYD,882,77
2024-08-12,MAA,1318,121
2024-08-12,MYQ,183,9
2024-08-12,RDP,110,5
2024-08-12,TRT,165,5
2024-08-13,ASN,152,3
2024-08-13,BLR,7930,283
2024-08-13,CCU,4484,76
2024-08-13,COK,183,22
2024-08-13,GBI,87,17
2024-08-13,HYD,748,105
2024-08-13,MAA,1046,154
2024-08-13,MYQ,150,15
2024-08-13,RDP,133,15
2024-08-13,TRT,158,11
2024-08-14,ASN,120,5
2024-08-14,BLR,8551,278
2024-08-14,CCU,4558,68
2024-08-14,COK,173,19
2024-08-14,GBI,87,36
2024-08-14,HYD,1183,129
2024-08-14,MAA,1178,161
2024-08-14,MYQ,172,11
2024-08-14,RDP,111,11
2024-08-14,TRT,146,5
2024-08-15,ASN,110,0
2024-08-15,BLR,6800,317
2024-08-15,CCU,4147,46
2024-08-15,COK,184,15
2024-08-15,GBI,84,37
2024-08-15,HYD,1583,41
2024-08-15,MAA,1031,81
2024-08-15,MYQ,137,11
2024-08-15,RDP,74,4
2024-08-15,TRT,193,2
2024-08-16,ASN,126,1
2024-08-16,BLR,5857,278
2024-08-16,CCU,4079,144
2024-08-16,COK,153,15
2024-08-16,GBI,89,6
2024-08-16,HYD,1049,142
2024-08-16,MAA,971,156
2024-08-16,MYQ,114,10
2024-08-16,RDP,87,6
2024-08-16,TRT,136,4
2024-08-17,ASN,141,0
2024-08-17,BLR,5988,271
2024-08-17,CCU,4441,178
2024-08-17,COK,172,19
2024-08-17,GBI,78,5
2024-08-17,HYD,845,111
2024-08-17,MAA,932,153
2024-08-17,MYQ,138,13
2024-08-17,RDP,98,3
2024-08-17,TRT,212,9
2024-08-18,ASN,141,2
2024-08-18,BLR,6442,183
2024-08-18,CCU,5421,105
2024-08-18,COK,176,5
2024-08-18,GBI,195,2
2024-08-18,HYD,839,31
2024-08-18,MAA,955,57
2024-08-18,MYQ,149,9
2024-08-18,RDP,89,2
2024-08-18,TRT,195,7
2024-08-19,ASN,126,0
2024-08-19,BLR,8568,262
2024-08-19,CCU,5935,91
2024-08-19,COK,167,29
2024-08-19,GBI,216,1
2024-08-19,HYD,2977,24
2024-08-19,MAA,866,96
2024-08-19,MYQ,159,13
2024-08-19,RDP,102,3
2024-08-19,TRT,165,4
2024-08-20,ASN,122,1
2024-08-20,BLR,6524,298
2024-08-20,CCU,4265,153
2024-08-20,COK,161,12
2024-08-20,GBI,90,1
